Time,M0,M1,M2,M3,M4,M5,M6,M7
13.73396389,0.078547685,-0.026906383,0.183705315,0.067270591,0.044771374,0.131655971,0.10688972,0.065401517
13.761775,0.08493598,-0.02699271,0.123054601,0.058000408,0.01583402,0.109250235,0.051216643,0.058634572
13.78956667,0.072927125,-0.037090979,0.088082226,0.057127033,0.034309757,0.136288051,0.162492128,0.060159411
13.817375,0.078599821,-0.025265731,0.137056508,0.069810447,0.033638774,0.153440028,0.12215556,0.082718821
13.845175,0.078762901,-0.023399149,0.161440505,0.053759919,0.05940968,0.117647076,0.104628471,0.079744742
13.87298889,0.078884485,-0.034251652,0.187284905,0.047868757,0.054347187,0.125433988,0.193662963,0.093882206
13.90079722,0.072636885,-0.050184967,0.753975074,0.064443607,0.079126149,0.131144221,0.107995904,0.099721302
13.92860556,0.084962109,-0.069211468,0.171445491,0.052474945,0.079470879,0.159827844,0.089295718,0.090454756
13.95641389,0.079253987,-0.013517297,0.233684035,0.085135797,0.063184572,0.133163271,0.128624957,0.079815866
13.98422778,0.078878789,-0.016970904,0.4032836,0.056737252,0.094816848,0.130807155,0.27225061,0.079296964
14.012025,0.072307765,-0.01032931,0.071279799,0.051164559,0.054355895,0.176688019,0.067887536,0.048890363
14.03983333,0.083488137,-0.01144691,0.123469096,0.14971165,0.086672323,0.165932037,0.278310772,0.016402268
14.06764444,0.082537148,-0.015955278,0.403769703,0.129216396,0.044443378,0.106031813,0.121771178,-0.014999123
14.09544722,0.087770283,-0.005199124,0.423275039,0.070846032,0.041421896,0.097831963,0.125441169,0.003351976
14.12323889,0.086831891,-0.016122569,0.147689297,0.06012621,0.070967029,0.091690827,0.065124545,0.015840964
14.15104167,0.088017167,-0.027351399,0.145641819,0.065170718,0.047291107,0.103903402,0.12580384,0.046209712
14.17883056,0.086293772,-0.020608408,0.118823013,0.075665001,0.027824347,0.149404746,0.142417128,0.071995181
14.20664167,0.08118044,-0.011466793,0.150512061,0.157917029,0.052448354,0.153720975,0.191821934,0.027088506
14.23443333,0.098348911,-0.010629312,0.147440334,0.090986611,0.042305034,0.097414091,0.145766636,0.014348175
14.26222778,0.089792857,-0.009256154,0.146431608,0.08712908,0.043625503,0.118514833,0.120284561,0.044996675
14.29003611,0.09139986,-0.005974966,0.145727634,0.09820465,0.023860312,0.144883517,0.108809612,0.029609743
14.31782778,0.087263366,-0.025576274,0.15175494,0.105500253,0.048711346,0.14196269,0.121666235,0.061631947
14.34563333,0.089431656,-0.041990838,0.152024543,0.072802018,0.040108361,0.107740871,0.029539763,0.093491688
14.37345,0.096572893,0.001627999,0.147598358,0.050621289,0.029773728,0.105134986,-0.031757844,0.06189312
14.40125556,0.087510576,-0.001459758,0.218073355,0.098149226,0.025794166,0.119227119,0.091518774,0.057909082
14.42906667,0.091293905,0.008975348,0.15173226,0.086886896,0.030510517,0.142748595,0.122864825,0.05884595
14.45686667,0.090811778,0.006809443,0.142095483,0.096547572,0.023954984,0.138008713,0.172374059,-0.016486139
14.484675,0.090465474,-0.025667168,0.200326076,0.072771623,0.038416806,0.140334981,0.093950093,-0.016738509
14.51246667,0.092336935,0.001079024,0.15216607,0.092620546,0.028578659,0.126291324,0.088254217,-0.007740666
14.54026944,0.105128617,-0.004338981,0.150338416,0.061676396,0.040175576,0.13500258,0.066334071,-0.00304189
14.56806667,0.096660655,0.002764942,0.172032738,0.104028188,0.033932722,0.151187468,0.163171409,0.043670415
14.59587778,0.103216992,-0.014472444,0.201253797,0.108932539,0.030414597,0.127001743,0.166458141,0.074089983
14.62368056,0.105236502,0.009330753,0.212955905,0.089459865,0.016550042,0.048205981,0.11119328,0.032119975
14.65149167,0.107921185,0.00455418,0.191814863,0.102002122,0.037137613,0.118220436,0.083977682,0.00745776
14.67930278,0.105132392,0.017820268,0.174091978,0.127096733,0.041028705,0.113157817,0.14346382,0.028233268
14.70710556,0.107943992,0.010365748,0.19849334,0.082600577,0.059181251,0.137364676,0.129570933,0.06968542
14.73490833,0.106196719,0.019548446,0.193120317,0.100222883,0.064896022,0.132023064,0.149897142,0.040835567
14.7627,0.103712013,0.014232358,0.162601926,0.085625711,0.057143549,0.151246778,0.0596163,0.050689655
14.7905,0.10863769,0.010760868,0.168905824,0.103294282,0.082995913,0.170421999,0.14348551,0.036876439
14.81830278,0.112238991,0.004978732,0.170554248,0.131157128,0.075866604,0.140432461,0.143306411,0.071935712
14.84609444,0.104977576,0.015487768,0.241155911,0.125152245,0.04009779,1.73E-01,0.152960594,0.068819292
14.87390556,0.107270615,-0.007626692,0.178955457,0.128370919,0.110442253,0.125101381,0.172718337,0.058913821
14.90169444,0.112357481,0.017273231,0.16617286,0.123643256,0.050114219,0.111237563,0.128749929,0.086606961
14.9295,0.107125736,0.025271863,0.171460231,0.149921755,0.074786902,0.137585029,0.083066803,0.073139889
14.95731389,0.111074779,0.011850401,0.172237104,0.13371465,0.03973426,0.113319387,0.149943942,0.06832466
14.98511389,0.116905,0.032559786,0.196200829,0.114233889,0.078855241,0.121114538,0.046623236,0.014214409
15.012925,0.112321734,0.009268354,0.177507987,0.136260498,0.060247423,0.119975089,0.126441855,0.091231203
15.04073333,0.105525337,0.025252822,0.307407698,0.118422425,0.009639586,0.123479213,0.145599721,0.072442224
15.06853056,0.118033223,0.030162201,0.184541258,0.107193015,0.020640305,0.127455789,0.139156571,0.061923756
15.09634167,0.122639809,0.030024701,0.178845974,0.126782987,0.059399143,0.1388913,0.126199511,0.084668061
15.12413889,0.129558605,0.025221896,0.190650196,0.138992479,0.05609801,0.142907585,0.010844672,0.023599383
15.15194167,0.120864263,0.001148804,0.19188509,0.119342043,0.044385878,0.139521602,0.090034305,0.051399958
15.17973056,0.122747829,0.040218868,0.181059941,0.129046364,0.052951871,0.142910431,0.102977729,0.044512432
15.20753611,0.124449445,0.018294287,0.175552818,0.153930185,0.069979007,0.132045834,0.025762045,0.066004341
15.23534444,0.128123053,0.036290432,0.194717341,0.152175823,0.06316619,0.14666695,0.091269477,0.045661893
15.26313611,0.121244419,0.047197062,0.186459263,0.154562371,0.057254939,0.136127112,0.139989465,0.056665118
15.29094167,0.124641789,0.052364288,0.197990171,0.137899681,0.048184462,0.159912808,0.029432523,0.064375992
15.31875,0.109246177,0.024126042,0.218068361,0.163117725,0.06573397,0.134893623,0.129078645,0.048574344
15.34655833,0.120257921,0.054076117,0.521589919,0.166269558,0.025064015,0.150064912,0.097975532,0.070504702
15.37436111,0.130557361,0.048339938,0.20208194,0.149171781,0.053795336,0.13412171,0.085055067,0.079199413
15.402175,0.117532952,0.026735449,0.3148001,0.13079577,0.045550682,0.130041967,0.154172028,0.085348126
15.429975,0.121613947,0.050888547,0.252841008,0.1646951,0.056346802,0.13280106,0.02392306,0.054952167
15.45778333,0.14011165,0.052254889,0.211493359,0.171642971,0.022429313,0.151495615,0.071661957,0.099321967
15.48558889,0.121811099,0.051079702,0.209238173,0.156158059,0.05548007,0.133005154,0.061285337,0.051356301
15.51339167,0.138594278,0.028015801,0.201434383,0.159199803,0.050377194,0.105182031,0.07114716,0.042331913
15.54117778,0.133624795,0.062436466,0.414100627,0.174079037,0.02134259,0.09583332,-0.009212047,0.030353908
15.56897222,0.139873776,0.040847998,0.19848294,0.163445334,0.035875546,0.106039869,0.090593763,0.029954459
15.59678333,0.142294114,0.059954651,0.232908244,0.176981615,0.02977021,0.091382804,0.048398382,0.039091204
15.624575,0.130903832,0.058191055,0.218655284,0.2108064,0.041614445,0.137068714,0.028365043,0.026093761
15.652375,0.142831439,0.074791772,0.249037033,0.178391628,0.057488002,0.096230038,0.057402963,0.016077808
15.68016667,0.133021048,0.048751626,0.253544672,0.184897774,0.047099191,0.170799438,0.050390512,0.058600094
15.70795833,0.130490364,0.057858954,0.240433033,0.196280012,0.034037309,0.147535732,0.132658319,0.062209005
15.73575556,0.132238008,0.077473125,0.228800862,0.182095732,0.046003215,0.127158711,0.041082707,0.054766891
15.76356667,0.136869117,0.080898297,0.237122521,0.2177696,0.037880726,0.157441285,0.039531162,0.073629729
15.79136944,0.13667705,0.063475781,0.201180482,0.183716826,0.045366825,0.204842678,0.101864842,0.011675261
15.81915556,0.13381123,0.082516646,0.236564465,0.218715038,0.027328227,0.15517249,0.082955219,0.01388623
15.84695556,0.148168943,0.060494479,0.243245742,0.218235074,0.046743495,0.208711758,0.186025073,0.067836042
15.87475833,0.141309461,0.084953085,0.23842499,0.185108045,0.047928791,0.160004898,0.073160429,0.052989973
15.90256111,0.14447662,0.079621356,0.244279876,0.198467787,0.062960435,0.155606659,0.02844733,0.028747455
15.93035556,0.144820668,0.083400342,0.446517226,0.205043731,0.063603933,0.179547455,0.185287723,0.052825038
15.95816389,0.143152739,0.082233843,0.239874789,0.205082966,0.045491003,0.119841611,0.168859231,0.054081255
15.985975,0.144158607,0.070799922,0.241256008,0.21267578,0.047836646,0.14004034,0.064252747,0.035331061
16.01376111,0.151345305,0.097535573,0.513576358,0.217027865,0.041533294,0.171286086,0.09793493,0.029181469
16.04156944,0.156246198,0.081142995,0.254398245,0.218533336,0.032752509,0.189051709,0.258087984,0.012710436
16.06938056,0.160995151,0.106409088,0.243961115,0.227928365,0.022428229,0.161557826,0.133140116,0.06075514
16.09718333,0.163448469,0.090247604,0.279837714,0.228890542,0.016744122,0.16219801,0.058999733,0.062480491
16.12498889,0.151992832,0.096995163,0.290253811,0.231731742,0.048725756,0.157721964,0.082606264,0.03615927
16.15279167,0.162124415,0.101853518,0.247038401,0.241854239,0.074014643,0.119090217,0.100397574,0.07494442
16.18058889,0.166693206,0.105455298,0.263894723,0.234686113,0.067949048,0.132471743,0.115330345,0.081379955
16.20839444,0.158176821,0.116587251,0.254422607,0.230491188,0.043545285,0.130666545,0.098422444,0.032030001
16.23619722,0.164891391,0.107847452,0.260888212,0.24142177,0.071223842,0.146344842,0.068746695,0.036868365
16.26398333,0.176404821,0.109765653,0.273736658,0.243400466,0.047718055,0.0872246,0.29069537,0.046019292
16.291775,0.173311546,0.119027781,0.400934156,0.228976011,0.075248484,0.111504715,0.174896918,0.070577262
16.31956389,0.170303387,0.113454804,0.279457488,0.25097162,0.05985951,0.103794804,0.413134607,0.039576885
16.34736944,0.17229673,0.115265174,0.33059898,0.257276245,0.054875612,0.114561728,0.093402158,0.04196152
16.37516667,0.170395051,0.100182984,0.297841654,0.263023962,0.050505483,0.104137069,0.173247292,0.096447624
16.402975,0.176068448,0.124253673,0.287903134,0.253512335,0.076204661,0.100820212,0.100733941,0.013903474
16.43078333,0.179062607,0.133441802,0.289406328,0.257547533,0.079337998,0.129219001,0.406367503,0.039350025
16.45858889,0.171548098,0.128985513,0.282798311,0.254551204,0.060612481,0.186198674,0.100500728,0.062482317
16.4864,0.174506816,0.137358567,0.282668299,0.260308511,0.069302697,0.138935966,0.118795015,0.071333264
16.51419167,0.191300187,0.135677739,0.289167694,0.263596999,0.070548319,0.162663936,0.251152598,0.024699587
16.542,0.189317059,0.139806018,0.291899786,0.289583284,0.054522722,0.138436048,0.029221153,0.052228962
16.56980556,0.190106386,0.134104125,0.297193629,0.266192752,0.053785433,0.154454393,0.288859388,0.098320567
16.59761389,0.197937385,0.134719027,0.304531717,0.2771573,0.068161183,0.182611023,0.263780596,0.082128867
16.62541111,0.1974229,0.133353859,0.31108314,0.283566496,0.050080864,0.122906807,0.122601497,0.066394273
16.65322222,0.200757391,0.153203374,0.309852843,0.293143727,0.057808128,0.123425612,0.125084704,0.096371626
16.68101944,0.201751889,0.154343534,0.32512989,0.29183888,0.064738654,0.174108318,0.176921177,-0.005115869
16.70882778,0.206415048,0.140376789,0.317982694,0.296694512,0.064224222,0.187165537,0.178368632,0.016877397
16.73663611,0.205942396,0.152885509,0.314190913,0.290454086,0.067551937,0.154665598,0.083908989,0.025699789
16.76444167,0.196669955,0.163332913,0.312258499,0.313987912,0.061529725,0.114533478,0.234073102,0.03301006
16.79224444,0.208371367,0.169589165,0.336939499,0.305741669,0.069307108,0.118525825,0.107219305,0.045476948
16.82003333,0.218046294,0.152033853,0.343603645,0.331485243,0.049922758,0.171921899,0.139664832,0.034215337
16.847825,0.210187128,0.169120843,0.31566075,0.314880975,0.063573684,0.168394014,0.150866777,0.059954172
16.87561389,0.216241133,0.151297089,0.329850839,0.30613511,0.060846315,0.181631709,0.096822226,0.002750126
16.90342222,0.220581972,0.163287339,0.329595192,0.320256005,0.061120631,0.175856187,0.059995455,0.081522036
16.93122778,0.221771536,0.178439789,0.326369738,0.325252167,0.04941527,0.161343543,0.045143424,0.032068921
16.95903611,0.223402836,0.183379638,0.326182109,0.337513074,0.043402075,0.159460965,0.150467246,0.030634184
16.98684722,0.224885131,0.188511068,0.343763562,0.334837001,0.039411339,0.158254695,0.092981325,0.086376798
17.01463889,0.229191987,0.173782243,0.365060485,0.330710512,0.066829321,0.200456285,0.131394255,0.058813382
17.04243889,0.233470989,0.175154018,0.347600593,0.343581327,0.04733412,0.153879021,0.06183851,0.020722591
17.07024444,0.234973638,0.193189024,0.349290603,0.346112555,0.059823876,0.19609895,0.064146941,0.039790352
17.09805556,0.230095764,0.193004998,0.348897542,0.350380015,0.06981499,0.209238241,0.123829451,0.00636792
17.12586389,0.227211656,0.189223719,0.355079803,0.347938222,0.070085077,0.163161292,0.120337241,-0.00275552
17.15367222,0.235418912,0.205537362,0.364116569,0.356665098,0.076343924,0.18247394,0.164394623,0.00160774
17.18147778,0.233445463,0.209187441,0.359926267,0.36938219,0.0388994,0.116812431,0.007172874,0.020388398
17.20926389,0.238952665,0.1971218,0.358684161,0.370242388,0.051351303,0.102980353,0.220411774,0.021465651
17.23708056,0.248525367,0.218362442,0.372092494,0.369941994,0.081676824,0.103372353,0.133280074,0.014942949
17.26487778,0.247250437,0.213163359,0.3754013,0.374834856,0.083986432,0.164361194,0.18498541,0.030114676
17.292675,0.249325032,0.20843465,0.374090908,0.380478542,0.03488587,0.117797453,0.229032201,0.012896979
17.32046944,0.24645852,0.226195475,0.397978137,0.373718614,0.075051966,0.173908914,0.198124157,0.032391538
17.348275,0.263111832,0.220876269,0.386906776,0.393328697,0.067069068,0.155736899,0.128489968,0.049000017
17.37606667,0.255501317,0.224692798,0.390622491,0.379405316,0.073804157,0.157931072,0.154672435,0.017014916
17.40387222,0.251802263,0.232444384,0.39190631,0.396087126,0.055472403,0.098511814,0.118464065,0.021477573
17.43168333,0.261342715,0.230775469,0.402703522,0.392686695,0.06157726,0.161869242,0.196399952,0.084319601
17.45948889,0.269371673,0.235907,0.399755003,0.397989901,0.045386796,0.220873227,0.120972686,0.024519018
17.48729444,0.263786879,0.239448348,0.402822614,0.413935162,0.070790813,0.16096334,0.119389081,0.035808812
17.51508889,0.266472796,0.24397323,0.414529702,0.41600843,0.066907337,0.198582153,0.097006871,0.033752206
17.54289444,0.270971887,0.246911404,0.409203889,0.409997179,0.067142999,0.195301803,0.096044848,0.063064929
17.57070278,0.274578939,0.241534818,0.421649092,0.420888528,0.050763301,0.159440088,0.109457506,0.085653433
17.59850556,0.279426057,0.254111509,0.535829304,0.418851847,0.067986834,0.212784114,0.097631221,0.010630523
17.62631944,0.280092661,0.25854444,0.418849691,0.44086403,0.054003303,0.197981002,0.141734015,0.066299273
17.65411944,0.285171243,0.263152565,0.426461062,0.433057132,0.055237749,0.189863929,0.182025962,0.067630911
17.68193056,0.286527006,0.269494965,0.432616486,0.452471871,0.042449224,0.185385349,0.101157831,0.065338149
17.70972222,0.285337729,0.263404515,0.42710965,0.453571611,0.053508227,0.182086997,0.085546258,-0.002187609
17.73753056,0.293355822,0.277774722,0.440558154,0.451816107,0.055796907,0.177811112,0.087941248,0.00497063
17.76534167,0.293015114,0.280341586,0.434333529,0.453953927,0.036132695,0.160738934,0.104411874,0.019906189
17.79313333,0.294998604,0.2759853,0.447664311,0.457837948,0.066676054,0.150471526,0.041463615,0.02075262
17.82094444,0.30184695,0.280984875,0.472373246,0.469527394,0.069488899,0.198310502,0.130866025,0.025672508
17.84875278,0.303860667,0.290007189,0.457972089,0.470011453,0.054450278,0.153266503,0.286074205,0.013076323
17.87655556,0.308829296,0.295620991,0.459171303,0.485679711,0.07991313,0.186817055,0.067415402,0.070652174
17.90435,0.310238275,0.297879376,0.497901888,0.490426899,0.089996369,0.19775341,0.090024389,0.025326299
17.93214167,0.306155253,0.294783383,0.590518502,0.495156298,0.062811739,0.161679731,0.092610551,0.007570323
17.95993333,0.323828936,0.301115834,0.466538946,0.481461543,0.065989172,0.137906034,0.079810833,0.040671456
17.98774444,0.323045873,0.306302345,0.465051609,0.493030703,0.061487151,0.178628799,0.080432491,0.013201971
18.01554167,0.31971653,0.309724812,0.469388631,0.515588146,0.05447782,0.169057558,0.113573439,0.079071786
18.04335278,0.329636609,0.314445158,0.488122859,0.509595218,0.047244583,0.193696694,0.137779718,0.079618903
18.07116111,0.329866286,0.32071209,0.481270415,0.510786351,0.134121402,0.162952572,0.119137946,0.046926295
18.09897222,0.337682438,0.323075573,0.505081468,0.520274753,0.041643552,0.15156964,0.123363517,0.053652512
18.12676111,0.332878808,0.320419238,0.492573952,0.530976233,0.120776135,0.192623097,0.134995078,0.076440246
18.15455,0.343392978,0.333332166,0.50269062,0.537916696,0.09890549,0.178495045,0.089285583,0.058941435
18.18235278,0.348043776,0.341932211,0.506000008,0.545550364,0.10414864,0.159297876,0.087988011,0.060526669
18.21014167,0.351975602,0.346697231,0.517606059,0.551228668,0.112949835,0.127717529,0.087080277,0.118980435
18.23793333,0.35148455,0.350015294,0.520159464,0.552497495,0.067159022,0.160537136,0.145710313,0.054631734
18.26574444,0.350929392,0.345615649,0.516348239,0.565602826,0.081339311,0.141679368,0.108945789,0.05544175
18.29354722,0.352281177,0.355470898,0.525359457,0.561090132,0.080195683,0.165238891,0.103716877,0.064170253
18.32134722,0.358959489,0.359203836,0.522758138,0.571278699,0.077152378,0.153292784,0.087430006,0.023998953
18.34915278,0.362852718,0.36218023,0.525074207,0.571872556,0.065614339,0.160333267,0.098737815,0.028867287
18.37696389,0.373468221,0.365482687,0.539282274,0.577021266,0.075645567,0.171830737,0.122287711,0.006623716
18.40477222,0.376245969,0.375571823,0.541008443,0.588941958,0.073301078,0.152924521,0.125077542,0.050988232
18.43257778,0.37945474,0.378819314,0.548297037,0.590213205,0.093078756,0.147692251,0.088219965,0.04672427
18.46036389,0.384071036,0.381497598,0.557202711,0.595446229,0.066543227,0.136491567,0.109044717,0.09957698
18.48816389,0.386443676,0.384988496,0.553102099,0.604408573,0.124152571,0.16455234,0.108876717,0.060971053
18.515975,0.38913151,0.392960422,0.560773305,0.60785898,0.104621335,0.153744627,0.094791549,0.030719311
18.54378611,0.391217853,0.391336777,0.624959961,0.614039629,0.071531697,0.184147048,0.112943396,0.013633703
18.57159167,0.399592773,0.403395038,0.63015766,0.623598334,0.100126226,0.168262659,0.104401169,0.073288113
18.59938333,0.403670225,0.399572015,0.664009513,0.630037552,0.089401743,0.173053055,0.1029199,0.034183871
18.62719444,0.406599044,0.407406331,0.573105055,0.635506771,0.113457382,0.18932118,0.103340097,0.001735541
18.65500278,0.409537848,0.409388985,0.577672724,0.632845501,0.087034183,0.170703188,0.126318091,0.053474313
18.68280556,0.411824963,0.419518338,0.586196484,0.643732428,0.097237123,0.170547929,0.079525463,0.034080008
18.7106,0.417619741,0.418774009,0.591690434,0.656205168,0.088129883,0.179833573,0.113916606,0.082905116
18.73839722,0.415241806,0.427983865,0.700013798,0.65542239,0.09643479,0.16829819,0.094904887,0.025541772
18.76618333,0.424150038,0.431244145,0.600722972,0.67306305,0.103002316,0.155148651,0.11207363,0.053984217
18.79398889,0.424244667,0.434208631,0.609998146,0.673068856,0.093462314,0.154859405,0.102665695,0.143569447
18.82179722,0.428847025,0.444649477,0.62546475,0.675562379,0.133135616,0.175359751,0.080740623,0.074422818
18.84958889,0.437356349,0.445113084,0.627029397,0.686644955,0.052889195,0.170205932,0.081801225,0.091203482
18.87739167,0.443450092,0.453863669,0.631192425,0.694208026,0.092421766,0.151128612,0.063127291,0.086426986
18.90520278,0.445806241,0.457089325,0.634004203,0.702687164,0.090633836,0.179031641,0.144542834,0.035025
18.93299167,0.450345199,0.466478542,0.629710424,0.709597974,0.101317,0.190735317,0.053174522,0.051192652
18.96077778,0.454729753,0.464785739,0.661529542,0.711805281,0.133407938,0.177804477,0.118361634,0.047929646
18.98858611,0.460430519,0.470826158,0.636167354,0.725387417,0.124348539,0.190581427,0.135979803,0.032884123
19.01639722,0.464164874,0.479274242,0.648298846,0.726653192,0.124173274,0.19945569,0.079059647,0.049130548
19.04420556,0.465420264,0.482667328,0.660753201,0.730605602,0.102456979,0.212171421,0.090923005,0.04047499
19.07201389,0.469796962,0.486924281,0.66727449,0.739864936,0.121471029,0.166147808,0.06768583,0.049161803
19.099825,0.470211709,0.489439559,0.671941994,0.739796105,0.132184854,0.211535104,0.089219263,0.077045737
19.12762222,0.474640851,0.493882817,0.677231792,0.758037118,0.11147801,0.178828618,0.079493374,0.046675511
19.15542222,0.479789989,0.50098417,0.683059642,0.771139574,0.114325374,0.172387548,0.087308187,0.037155863
19.18321111,0.487056506,0.509535222,0.687649408,0.769294562,0.142906602,0.168864412,0.073306008,0.067803835
19.21101667,0.489098653,0.513861543,0.690729296,0.767232888,0.063519807,0.174644564,0.103382705,0.098662079
19.23881667,0.497966717,0.519415271,0.697507628,0.78625471,0.096138665,0.191112063,0.113381413,0.025077862
19.26662778,0.498108924,0.526965753,0.715647485,0.791439114,0.120788356,0.163647089,0.104245849,0.043355725
19.29443611,0.503981168,0.530354005,0.699318309,0.792146283,0.089693809,0.150015983,0.102393524,0.007341178
19.32224722,0.51165288,0.53616521,0.705807095,0.801181937,0.103721258,0.198744933,0.04113887,0.014707174
19.35005556,0.515444863,0.543715711,0.71110049,0.805102919,0.103219754,0.197896328,0.077696147,-0.016803141
19.37786667,0.519727637,0.544115376,0.726924812,0.81795719,0.094189744,0.185238436,0.102744485,0.075754171
19.40565556,0.523239497,0.550242731,0.729787569,0.826017018,0.11834183,0.201834192,0.064858142,0.079687447
19.43346667,0.530973093,0.554284486,0.722851827,0.835378494,0.169167481,0.191307714,0.079024516,0.096971658
19.46126389,0.536998988,0.564210512,0.743953492,0.849807322,0.090358451,0.143343918,0.069414856,0.069117816
19.48905556,0.539143724,0.565403732,0.746587038,0.847645762,0.087518825,0.17061804,0.118881298,0.020157315
19.51685,0.543694834,0.574047298,0.806061551,0.85690179,0.097208937,0.173376407,0.105385223,0.016050578
19.54464722,0.547149097,0.583025482,0.757613028,0.865317712,0.080796983,0.193934801,0.11524428,0.04777825
19.57245556,0.552015465,0.589288644,0.796274807,0.874039246,0.10874922,0.157574336,0.121409881,0.017160523
19.60026667,0.560153385,0.590477191,0.769686311,0.883137816,0.105118164,0.168354062,0.080367656,0.00657352
19.62807778,0.56319941,0.597914537,0.773727518,0.888487684,0.095934359,0.185832935,0.065283184,0.067504615
19.65587778,0.568496035,0.599218318,0.783783106,0.895885922,0.095031203,0.192830515,0.118100403,-0.03845464
19.68367778,0.578008261,0.60938674,0.784401487,0.90099391,0.122316179,0.202772689,0.070567708,-0.074901627
19.71148611,0.576791397,0.618127535,0.797815389,0.911021353,0.094776384,0.185307881,0.11667898,-0.021861074
19.73929722,0.585478016,0.623989641,0.80336278,0.91556004,0.103571574,0.172587362,0.096661355,0.073567833
19.76710833,0.592958278,0.626484806,0.80736556,0.925681876,0.094823138,0.167757411,0.071888719,0.037794836
19.79491944,0.596523139,0.634032731,0.821095897,0.927222604,0.105805695,0.176990513,0.126342854,0.084890694
19.82271667,0.598832624,0.638245991,0.838963078,0.94202455,0.089831925,0.176959964,0.059219091,0.07715289
19.850525,0.606648651,0.643896665,0.823199426,0.952106426,0.088356111,0.181075055,0.081633436,0.044697652
19.87832222,0.608211193,0.65080537,0.832535368,0.945482823,0.106328974,0.15719213,0.123057416,0.040572351
19.90611389,0.613203535,0.660613201,0.862714872,0.972407192,0.10081207,0.168853533,0.075435138,0.086130924
19.93390833,0.623022053,0.664930204,0.86216387,0.966821241,0.105257791,0.166089054,0.057349541,0.113180153
19.9617,0.627711561,0.674696392,0.863922827,0.989435874,0.108964699,0.115825578,0.088320917,-0.017651272
19.98950833,0.629445649,0.678853426,0.868096508,0.994894964,0.102040161,0.142493011,0.132923709,-0.058091938
20.01731944,0.636796397,0.686881522,0.898921809,1.002531134,0.104039287,0.139655849,0.093440977,-0.015167215
20.04511111,0.63694055,0.691651064,0.884220436,1.008122849,0.110265773,0.15104614,0.087011562,0.057612648
20.07291944,0.650438607,0.696796812,0.911582797,1.027551117,0.125965212,0.283445432,0.098292709,-0.003620555
20.10070556,0.65060214,0.705671178,0.901257672,1.022865537,0.104865823,0.293657694,0.102660513,-0.020330574
20.12851667,0.660003251,0.711888398,0.899338087,1.034703034,0.095851777,0.189694088,0.113767624,0.051513483
20.15632778,0.664017102,0.71518498,0.912077603,1.05537075,0.110124353,0.177741384,0.121215505,0.069179659
20.18411944,0.669603321,0.725158415,0.928242586,1.057171683,0.112548682,0.175051468,0.116944572,0.005391803
20.21193056,0.676428225,0.728358426,0.966122787,1.060635201,0.129086203,0.122206447,0.087240671,0.05429726
20.23973889,0.680602766,0.740130515,0.929388888,1.074450124,0.133318814,0.142835798,0.111831618,0.023952681
20.26755,0.692563335,0.739422403,0.949247756,1.084880973,0.101069285,0.123641328,0.053726091,0.04147423
20.29534444,0.690000617,0.752846122,0.949479303,1.088605132,0.132165357,0.225536601,0.11409172,0.014915494
20.32313333,0.702878728,0.757435486,1.001132535,1.095021856,0.127766703,0.18395332,0.10120516,0.041589001
20.35094167,0.709531926,0.762879089,0.969953317,1.112107171,0.102033003,0.177920427,0.112417301,0.05415628
20.37873611,0.709770447,0.776157481,0.964984833,1.12173974,0.108356689,0.174978666,0.11971605,0.004814386
20.40654444,0.717465685,0.781953867,0.979984688,1.129179909,0.125408984,0.174350337,0.07645528,0.034321892
20.43433611,0.718713116,0.788576308,0.997078059,1.138157947,0.098545763,0.193702801,0.111464768,0.060771494
20.46214722,0.732627891,0.793551768,1.046705425,1.152387278,0.117016064,0.196574383,0.065607983,0.062515355
20.48995556,0.729600309,0.799582304,0.991743858,1.172282386,0.135863648,0.18116815,0.091519879,0.052271012
20.51776389,0.746432635,0.807278828,1.006639105,1.163785285,0.124590605,0.276575142,0.097374024,0.071345253
20.54557222,0.744502091,0.816528356,1.014861077,1.181602511,0.131214056,0.283190245,0.094606376,0.069090335
20.57336111,0.752599697,0.820900938,1.022528916,1.188653355,0.158831558,0.279925364,0.088986939,0.109092286
20.60116944,0.758063925,0.825243862,1.032118528,1.191046092,0.174567331,0.305720917,0.072798271,0.105689555
20.62895556,0.7717578,0.830624482,1.045107852,1.204351998,0.145709261,0.323605728,0.098503961,0.11507247
20.65675556,0.775583999,0.843489371,1.053399585,1.218329554,0.176045711,0.318193185,0.107319703,0.03267553
20.68454167,0.778013182,0.850313005,1.064157051,1.224538786,0.172810022,0.241116459,0.101666651,0.049985383
20.71234444,0.782611909,0.857879376,1.066082145,1.237924853,0.125259806,0.172380758,0.070033296,0.063006757
20.74013333,0.792265908,0.866036296,1.072946075,1.24537322,0.111068182,0.179648336,0.116904147,0.059186005
20.76791944,0.798554946,0.873043755,1.088804563,1.258267006,0.133747502,0.17804148,0.078170836,0.064640811
20.79573056,0.806412361,0.882710479,1.097849584,1.268072872,0.132709967,0.174607708,0.142161993,0.01195665
20.82352778,0.808997241,0.888066347,1.098002165,1.282203279,0.123058617,0.173993759,0.081937372,0.026280302
20.85133889,0.815680856,0.896269709,1.107966213,1.286721909,0.11651126,0.208796715,0.12410817,0.011685398
20.87915,0.824428212,0.908422956,1.120953876,1.298976717,0.123778068,0.201111466,0.073272154,0.010756336
