Time,M0-1,M1-1,M2-1,M3-1,M4-1,M5-1,M6-1,M7-1,M0-2,M1-2,M2-2,M3-2,M4-2,M5-2,M6-2,M7-2
33.58493056,0.429741349,0.551278928,0.970734109,0.944255359,12.66989149,11.84698201,9.241309643,9.346833243,5.20682258,6.222978529,0.788531737,0.874170084,11.62223274,11.29542593,11.62240835,12.61563181
33.61273056,0.441172508,0.553575102,0.964981231,0.947985494,12.66989149,11.84698201,9.197113973,9.296525067,5.267326232,6.254756418,0.789243534,0.883970066,11.59331429,11.29542593,11.70389422,12.61563181
33.64053333,0.428289706,0.549926419,0.965193726,0.945211162,12.74433082,11.84698201,9.211655551,9.263255371,5.295361243,6.29977217,0.790515017,0.883238998,11.59331429,11.29542593,11.64952051,12.61563181
33.66833889,0.436114653,0.551459127,0.972055016,0.943040684,12.74433082,11.81281263,9.211825467,9.247086063,5.31095018,6.280343944,0.794857004,0.883661194,11.62223274,11.32640309,11.67668245,12.61563181
33.69614444,0.429421242,0.556559778,0.977261027,0.953956024,12.70706866,11.84698201,9.22638592,9.246871415,5.332940126,6.30630819,0.798920181,0.88608625,11.62223274,11.32578466,11.67668245,12.61563181
33.72393889,0.439783608,0.559462257,0.982945876,0.945562737,12.70706866,11.84698201,9.197283672,9.346833243,5.352621325,6.352471944,0.797269531,0.893288288,11.62223274,11.32578466,11.70389422,12.61563181
33.75175,0.437764605,0.558552008,0.981249839,0.953754209,12.66989149,11.81281263,9.182591038,9.313196205,5.417501807,6.345845369,0.798904835,0.898392198,11.59331429,11.32578466,11.59534592,12.61563181
33.77953889,0.432364476,0.552988652,0.985838793,0.953391017,12.74433082,11.84698201,9.182756779,9.280314191,5.437374242,6.372539092,0.80357911,0.896289749,11.59331429,11.32578466,11.70389422,12.61563181
33.80734167,0.432482625,0.556893501,0.987294242,0.948189434,12.66989149,11.84698201,9.19779291,9.313196205,5.447355709,6.40631006,0.803989477,0.896827079,11.62223274,11.32578466,11.67668245,12.65344763
33.83515278,0.435201566,0.55818444,0.987075311,0.953360224,12.70706866,11.84698201,9.240965044,9.380791358,5.46765226,6.406414969,0.804981425,0.891911822,11.59331429,11.3568274,11.64952051,12.61563181
33.86296111,0.431723671,0.55931998,0.993769994,0.954276244,12.66989149,11.84698201,9.240965044,9.347055323,5.481255502,6.468371057,0.806572709,0.90226881,11.62223274,11.32578466,11.67668245,12.61563181
33.89076667,0.441406178,0.557168868,0.989551947,0.960917298,12.66989149,11.81281263,9.240965044,9.363799833,5.512332135,6.468590683,0.808329657,0.90013974,11.62277937,11.32578466,11.67668245,12.65344763
33.91855833,0.432142366,0.558596057,0.989919363,0.960433159,12.70706866,11.84698201,9.226215786,9.313866265,5.526460084,6.496627298,0.81375798,0.908049006,11.62223274,11.32578466,11.67668245,12.65344763
33.94635833,0.436904776,0.561323904,0.994256191,0.95774158,12.74433082,11.84698201,9.22638592,9.263255371,5.608403786,6.496406857,0.811206946,0.909531242,11.65175568,11.32578466,11.70389422,12.61563181
33.97415,0.441509829,0.555561961,0.996451119,0.961526817,12.74433082,11.84698201,9.197113973,9.280093398,5.601007284,6.503542991,0.814446783,0.90550583,11.59331429,11.32578466,11.64952051,12.69135179
34.00196111,0.437264097,0.555383777,1.00393862,0.963657148,12.74433082,11.84698201,9.27052095,9.363799833,5.66361455,6.553572129,0.816827011,0.914794573,11.62223274,11.32578466,11.70389422,12.65344763
34.02977222,0.442445095,0.558141923,1.012033506,0.96727921,12.78167807,11.84698201,9.22638592,9.313196205,5.682262324,6.524879349,0.822080822,0.916390254,11.62223274,11.32578466,11.70389422,12.65344763
34.05758333,0.436524081,0.554590363,1.011860936,0.965540041,12.66989149,11.84698201,9.211655551,9.363799833,5.674725679,6.612152657,0.822609438,0.931196503,11.62223274,11.32578466,11.67668245,12.65344763
34.08539444,0.434037036,0.559343162,1.011217889,0.971413581,12.66989149,11.84698201,9.22638592,9.296525067,5.716470152,6.619633665,0.826446998,0.935577965,11.65175568,11.32578466,11.64952051,12.69135179
34.11319167,0.44060844,0.555336551,1.019472845,0.968971656,12.78167807,11.84698201,9.240965044,9.380791358,5.739472332,6.641878414,0.824706685,0.918342273,11.68133765,11.32578466,11.64952051,12.65344763
34.14098611,0.437529352,0.557212748,1.016622564,0.97111886,12.74433082,11.84698201,9.226215786,9.363799833,5.802429663,6.63443654,0.829193413,0.917366113,11.65175568,11.32578466,11.62240835,12.61563181
34.16879444,0.437686304,0.555425174,1.025295634,0.975292298,12.66989149,11.84698201,9.330389536,9.381019875,5.770643993,6.664490999,0.83099653,0.927653894,11.62223274,11.29542593,11.62240835,12.69135179
34.1966,0.441909563,0.556780984,1.030856491,0.978902714,12.78167807,11.84698201,9.255733427,9.363799833,5.814379089,6.687231145,0.832124531,0.933183867,11.62223274,11.32578466,11.62240835,12.69135179
34.22440556,0.442942846,0.559184487,1.033338076,0.97957962,12.74433082,11.84698201,9.285502546,9.329891565,5.900301985,6.71811829,0.830395661,0.928380999,11.62223274,11.32578466,11.64952051,12.61563181
34.25220278,0.432052673,0.561095642,1.02770842,0.976764179,12.74433082,11.84698201,9.22638592,9.363799833,5.871056072,6.733479703,0.837237115,0.944327175,11.62223274,11.32578466,11.67668245,12.61563181
34.27999167,0.433059472,0.5580732,1.032150251,0.980170156,12.74433082,11.84698201,9.255733427,9.380791358,5.929422943,6.780522201,0.838043323,0.942634861,11.62223274,11.32578466,11.70389422,12.65344763
34.30780278,0.431524416,0.565875739,1.033712911,0.984547279,12.74433082,11.84698201,9.300328618,9.347055323,5.967698875,6.764678764,0.839092428,0.938078187,11.59331429,11.32578466,11.73211823,12.72934441
34.33561111,0.439616885,0.564522125,1.033959634,0.985525172,12.74433082,11.84698201,9.255733427,9.380791358,5.951033954,6.820370717,0.842748961,0.941006909,11.62223274,11.32578466,11.70389422,12.69135179
34.36341944,0.436543766,0.564978297,1.035600195,0.982841164,12.81911052,11.84698201,9.315704053,9.313196205,6.037458901,6.796598132,0.841631889,0.947584989,11.65175568,11.32578466,11.64952051,12.72934441
34.39121389,0.442043063,0.558847813,1.04910629,0.989110304,12.78167807,11.84698201,9.285327627,9.397807838,6.033067146,6.828445827,0.847865591,0.956144168,11.68133765,11.32578466,11.70389422,12.72934441
34.419,0.432029275,0.561763878,1.051045289,0.995503921,12.78167807,11.84698201,9.300503767,9.330113319,6.086706749,6.836460633,0.849302674,0.95885161,11.62223274,11.32578466,11.64952051,12.76742562
34.44681944,0.432845786,0.564130531,1.056474195,0.993083295,12.81911052,11.84698201,9.285502546,9.39803669,6.091227005,6.852861577,0.849560274,0.959249529,11.65175568,11.3568274,11.70389422,12.72934441
34.474625,0.435295179,0.566018647,1.055782272,0.993045648,12.81911052,11.84698201,9.255733427,9.39803669,6.132360315,6.869014212,0.850694174,0.960920565,11.65175568,11.32578466,11.70389422,12.76742562
34.50243611,0.43754653,0.565508525,1.057030847,0.996989232,12.81911052,11.84698201,9.31534925,9.380791358,6.141661151,6.901982027,0.851535916,0.966160311,11.65175568,11.3568274,11.70389422,12.76742562
34.53024444,0.444258904,0.566089885,1.05794902,0.998599231,12.78167807,11.84698201,9.330389536,9.39803669,6.146316406,6.910280594,0.856212028,0.970590573,11.62223274,11.32578466,11.70389422,12.76742562
34.55803611,0.444498035,0.566425188,1.055517564,1.001685358,12.81911052,11.84698201,9.31534925,9.363799833,6.241082428,6.935372631,0.863532857,0.968239415,11.65175568,11.29542593,11.70389422,12.76742562
34.58584444,0.443054457,0.564460323,1.05597351,1.002062441,12.81911052,11.84698201,9.285502546,9.397807838,6.236287196,6.969270433,0.860586763,0.973999078,11.65175568,11.32578466,11.67668245,12.76742562
34.61365556,0.437115115,0.568703314,1.060744499,1.004681245,12.81911052,11.84698201,9.360709262,9.330113319,6.250762921,6.986308465,0.863988458,0.961412215,11.68133765,11.3568274,11.67668245,12.76742562
34.64146667,0.433491752,0.56564307,1.069734233,1.002421165,12.81911052,11.88198384,9.300503767,9.330335077,6.285118774,7.003533578,0.863250124,0.976217458,11.71097871,11.32578466,11.67668245,12.72934441
34.66926111,0.433637687,0.565509121,1.068891847,1.004980795,12.81911052,11.84698201,9.345629385,9.39803669,6.319720405,7.020949398,0.866637059,0.974765476,11.68133765,11.32578466,11.70389422,12.72934441
34.69706111,0.441791229,0.568953792,1.085502693,1.003211593,12.81911052,11.84698201,9.300328618,9.380791358,6.329844548,7.02951738,0.870005756,0.97726077,11.71097871,11.32578466,11.70389422,12.72934441
34.72485833,0.433867882,0.57233742,1.084911989,1.008488334,12.78167807,11.84698201,9.376173782,9.39803669,6.380500679,7.064496229,0.872830587,0.982080686,11.65175568,11.32578466,11.70389422,12.72934441
34.75266944,0.440271988,0.571588776,1.08601534,1.010484386,12.81911052,11.84698201,9.345629385,9.346833243,6.421894327,7.082279422,0.874824408,0.982174356,11.68133765,11.32578466,11.70389422,12.72934441
34.78045556,0.444805805,0.568550701,1.090495994,1.011354538,12.81911052,11.84698201,9.31534925,9.346833243,6.421985965,7.109308545,0.878441383,0.997200818,11.68133765,11.3568274,11.70389422,12.76742562
34.80825833,0.4442918,0.56916194,1.090123165,1.012226877,12.81911052,11.84698201,9.330569194,9.39803669,6.474669175,7.073342786,0.878403844,0.994228961,11.65175568,11.3568274,11.73163704,12.69135179
34.83606389,0.434646894,0.569534659,1.097360194,1.011159634,12.81911052,11.84698201,9.345985123,9.39803669,6.501641779,7.145105951,0.882368484,1.005059508,11.74067892,11.32578466,11.70389422,12.65344763
34.86387222,0.446306755,0.570067971,1.101555532,1.011842261,12.8574715,11.84698201,9.360709262,9.329891565,6.506866901,7.17259204,0.884405624,1.000277091,11.71097871,11.3568274,11.70389422,12.72934441
34.89167778,0.434625145,0.567972152,1.100015579,1.014968606,12.81911052,11.84698201,9.345629385,9.39803669,6.589380021,7.163391981,0.888288968,1.00480818,11.71097871,11.32578466,11.70389422,12.76742562
34.91948056,0.43848698,0.571513203,1.107958366,1.016412789,12.81911052,11.84698201,9.360709262,9.380791358,6.583904283,7.19102355,0.891471051,1.001584366,11.68133765,11.38793715,11.67668245,12.76742562
34.94728611,0.441807169,0.569094447,1.106622959,1.023419936,12.81911052,11.84698201,9.345629385,9.346833243,6.578362044,7.200253489,0.88852055,1.007386191,11.771011,11.38793715,11.67668245,12.76742562
34.97507778,0.433890685,0.568128236,1.101162129,1.026694185,12.81911052,11.84698201,9.422320861,9.330113319,6.628709742,7.200253489,0.892248363,1.013894664,11.68133765,11.32578466,11.70389422,12.69135179
35.00288611,0.435558674,0.569722074,1.107258889,1.025755621,12.81911052,11.91706667,9.360889393,9.397807838,6.691983894,7.219004429,0.896421886,1.010888561,11.71097871,11.32578466,11.70389422,12.80647191
35.03068889,0.441643553,0.569116366,1.109612922,1.024982145,12.81911052,11.84698201,9.39128934,9.397807838,6.709572237,7.265930348,0.899604787,1.013531934,11.71097871,11.32578466,11.64952051,12.80647191
35.05848333,0.442276019,0.567503034,1.113157073,1.030179931,12.81911052,11.84698201,9.39128934,9.432374806,6.727236493,7.266020553,0.905258095,1.018590273,11.71097871,11.32578466,11.73163704,12.76742562
35.08628611,0.434119262,0.569969146,1.116119675,1.027177335,12.81911052,11.84698201,9.39147416,9.449696827,6.727162026,7.313922327,0.901761089,1.023284526,11.74067892,11.32578466,11.70389422,12.76742562
35.11409444,0.43882233,0.569602929,1.116066373,1.035064171,12.81911052,11.88198384,9.42213555,9.380791358,6.774875994,7.285004208,0.906636409,1.027418109,11.71097871,11.32578466,11.70389422,12.76742562
35.14188611,0.43600348,0.574982719,1.111822315,1.038112111,12.8574715,11.84698201,9.40660968,9.397807838,6.780845936,7.323644761,0.907125332,1.031628238,11.74067892,11.32578466,11.70389422,12.76742562
35.16968611,0.445214507,0.573840052,1.121371464,1.034946746,12.81911052,11.88198384,9.375989206,9.39803669,6.780961907,7.352878933,0.912648166,1.031029955,11.71097871,11.32578466,11.70389422,12.76742562
35.19749722,0.437984283,0.5767744,1.121038907,1.034037995,12.81911052,11.91706667,9.43768215,9.39803669,6.848060703,7.392584754,0.912518592,1.027685875,11.71097871,11.32578466,11.70389422,12.76742562
35.22531667,0.435664282,0.58060725,1.123895123,1.039198282,12.81911052,11.95223059,9.42213555,9.432374806,6.898056771,7.352878933,0.91509893,1.03536306,11.74067892,11.38793715,11.70389422,12.76742562
35.25312222,0.445958648,0.577073953,1.124249812,1.045368765,12.81911052,11.84698201,9.453249496,9.39803669,6.910876896,7.392389406,0.915825672,1.039600322,11.74067892,11.41911399,11.70389422,12.76742562
35.28091944,0.439067679,0.573744646,1.131824526,1.042358491,12.81911052,11.84698201,9.453439685,9.398265547,6.942568139,7.392389406,0.921669012,1.043311924,11.74067892,11.38793715,11.70389422,12.76742562
35.30870556,0.448180273,0.577304884,1.137615648,1.043737938,12.8574715,11.84698201,9.42213555,9.415078484,6.949032249,7.402294349,0.920719834,1.042364173,11.74067892,11.38793715,11.67668245,12.76742562
35.33651667,0.443231987,0.583312525,1.137484155,1.046157821,12.89592178,11.88198384,9.42213555,9.415307677,7.014310256,7.42233177,0.924321892,1.047890428,11.80140468,11.38793715,11.70389422,12.76742562
35.36431944,0.443684172,0.574372557,1.138441102,1.052745466,12.8574715,11.88198384,9.42213555,9.380791358,7.03406564,7.442513777,0.930923282,1.050488358,11.74067892,11.3568274,11.70389422,12.76742562
35.39210556,0.437559635,0.581533429,1.150398324,1.049619346,12.81911052,11.84698201,9.39147416,9.415078484,7.061008753,7.473022196,0.92885469,1.055406727,11.74067892,11.38793715,11.70389422,12.76742562
35.41991111,0.439618924,0.574139451,1.144365911,1.054774764,12.8574715,11.88198384,9.406794744,9.363799833,7.034201549,7.493622527,0.932790115,1.057600449,11.74067892,11.38793715,11.73163704,12.80647191
35.44771111,0.447529684,0.579081302,1.145758172,1.051596326,12.89592178,11.84698201,9.39128934,9.449696827,7.074169128,7.473225011,0.93861319,1.062057208,11.74067892,11.3568274,11.70389422,12.76742562
35.4755,0.437919052,0.578333095,1.157913705,1.051056368,12.81911052,11.88198384,9.422320861,9.380791358,7.149463397,7.503940499,0.934965764,1.070980272,11.771011,11.45035799,11.70389422,12.76742562
35.50331111,0.441087745,0.583758972,1.151115646,1.054243078,12.8574715,11.88198384,9.406794744,9.39803669,7.177408074,7.556126086,0.940013354,1.073041309,11.74067892,11.38793715,11.70389422,12.76742562
35.53110833,0.446862808,0.578712693,1.156093587,1.058720804,12.89592178,11.91706667,9.453439685,9.46728084,7.191611603,7.577448897,0.943467941,1.07985803,11.74067892,11.3568274,11.75943158,12.80647191
35.55890556,0.437678001,0.580843706,1.164631065,1.058088304,12.93446149,11.88198384,9.43768215,9.432374806,7.177408074,7.577340162,0.943298314,1.070528196,11.74067892,11.38793715,11.70389422,12.76742562
35.58671667,0.446494444,0.58114588,1.159185962,1.062310651,12.8574715,11.91706667,9.39128934,9.415078484,7.255662449,7.54575018,0.948572589,1.073838195,11.74067892,11.41911399,11.70389422,12.80647191
35.61451944,0.438803862,0.57712112,1.171280341,1.062815288,12.8574715,11.91706667,9.437867708,9.415078484,7.299159796,7.609472771,0.948168641,1.084148539,11.74067892,11.3568274,11.73163704,12.84561113
35.64233056,0.440231353,0.577656149,1.176205882,1.063052594,12.93446149,11.91706667,9.43768215,9.380791358,7.31415478,7.577340162,0.951157331,1.083998052,11.74067892,11.41911399,11.70389422,12.84561113
35.67012222,0.440364211,0.580395312,1.191293399,1.064221517,12.8574715,11.88198384,9.500458077,9.415307677,7.351156076,7.642051937,0.955808359,1.089862162,11.74067892,11.41911399,11.70389422,12.76742562
35.69791944,0.444247779,0.580305407,1.191876965,1.068786218,12.93446149,11.91706667,9.469028047,9.502534552,7.358421764,7.598712954,0.956792236,1.099262247,11.771011,11.41911399,11.70389422,12.84561113
35.725725,0.442053763,0.581211694,1.186974913,1.072980335,12.8574715,11.95223059,9.548245063,9.519954336,7.411325802,7.630921184,0.962626737,1.100744297,11.74067892,11.45035799,11.70389422,12.84561113
35.75351111,0.44159609,0.5764883,1.195543718,1.073832627,12.81911052,11.91706667,9.469028047,9.467044569,7.411666168,7.641830736,0.963830449,1.101149559,11.83186002,11.45035799,11.73163704,12.80647191
35.78130556,0.440659175,0.58204042,1.191922291,1.072027708,12.89592178,11.91706667,9.516300291,9.432374806,7.457487293,7.67452539,0.965667107,1.10769724,11.74067892,11.45035799,11.73163704,12.76742562
35.80911389,0.442228029,0.580729665,1.199651148,1.073386926,12.93446149,11.88198384,9.406794744,9.381019875,7.473102975,7.663576918,0.968866631,1.113580155,11.80140468,11.41911399,11.73163704,12.88484342
35.83691389,0.443749956,0.582655898,1.204119941,1.081176859,12.97309074,11.88198384,9.500844552,9.449932747,7.512625041,7.67463974,0.969197902,1.114667794,11.74067892,11.45035799,11.70389422,12.88484342
35.86470556,0.438674053,0.58312993,1.211569019,1.086286502,12.97309074,11.95223059,9.532359887,9.46728084,7.544257789,7.652641473,0.973509868,1.113311815,11.74067892,11.41911399,11.70389422,12.88484342
35.89250833,0.435850501,0.58183412,1.208706974,1.078637542,12.93446149,11.91706667,9.516300291,9.484654677,7.552198138,7.685486898,0.979854913,1.115544156,11.80140468,11.41911399,11.73163704,12.76742562
35.92031111,0.443892405,0.583947251,1.206316784,1.088319054,12.93446149,11.88198384,9.500458077,9.467044569,7.592560087,7.696576075,0.979942306,1.124963651,11.74067892,11.45035799,11.73163704,12.88484342
35.94811944,0.444612978,0.580467629,1.215937932,1.0860923,12.97309074,11.91706667,9.516300291,9.449932747,7.633545355,7.696576075,0.980616647,1.128568857,11.80140468,11.41911399,11.73163704,12.84561113
35.97591389,0.446156024,0.587564005,1.2157965,1.085395242,12.97309074,11.91706667,9.532359887,9.467044569,7.633610625,7.696576075,0.987730321,1.129641897,11.80140468,11.41911399,11.70389422,12.88484342
36.003725,0.439121905,0.584631508,1.220152879,1.089446833,12.97309074,11.91706667,9.500458077,9.415078484,7.650224515,7.707678581,0.989362972,1.132748744,11.771011,11.45035799,11.73163704,12.92416891
36.03152222,0.446105782,0.587685808,1.231564087,1.087578051,12.97309074,11.95223059,9.484827887,9.432374806,7.708779296,7.741183697,0.993151209,1.122018002,11.83186002,11.45035799,11.70389422,12.80647191
36.05930833,0.447556429,0.586358997,1.229134255,1.089798132,12.97309074,11.98747572,9.500458077,9.449696827,7.700249202,7.741183697,0.99615548,1.138800763,11.80140468,11.45035799,11.70389422,12.80647191
36.08711667,0.441483038,0.58708794,1.234687126,1.096258289,12.97309074,11.98747572,9.548245063,9.502291258,7.759927903,7.718911665,0.994392681,1.132075641,11.771011,11.45035799,11.78727788,12.84561113
36.11491944,0.446207126,0.586123754,1.234699433,1.093491885,12.97309074,11.95223059,9.516883071,9.46728084,7.777386848,7.718911665,1.00110012,1.139237406,11.74067892,11.45035799,11.70389422,12.88484342
36.14272778,0.439868566,0.586238861,1.23761027,1.103908362,12.97309074,11.95223059,9.564348186,9.415078484,7.821040494,7.752457423,1.004296701,1.142254859,11.80140468,11.45035799,11.70389422,12.88484342
36.17051944,0.440821758,0.589915316,1.232470535,1.102171617,12.93446149,11.98747572,9.532163845,9.432374806,7.829752637,7.752457423,1.006806817,1.147654867,11.74067892,11.45035799,11.70389422,12.92416891
36.19832778,0.444524914,0.586734182,1.237981896,1.102908671,12.97309074,11.95223059,9.532163845,9.432374806,7.892194048,7.775166248,1.012174057,1.154392407,11.83186002,11.45035799,11.73163704,12.92416891
36.22613889,0.441843794,0.58752417,1.245006579,1.103917276,12.97309074,11.98747572,9.500458077,9.467044569,7.865256898,7.741183697,1.008319329,1.15808696,11.83186002,11.45035799,11.75943158,12.92416891
36.25394167,0.450196457,0.58436943,1.257099254,1.107497728,12.97309074,11.98747572,9.596822092,9.502291258,7.901338346,7.763744813,1.01375207,1.171752126,11.86237711,11.45035799,11.73163704,12.92416891
36.28173611,0.448518671,0.586150086,1.264105842,1.112657549,12.97309074,11.95223059,9.564348186,9.484891302,7.919281603,7.741301218,1.016162065,1.163355098,11.86237711,11.45035799,11.70389422,12.88484342
36.30954444,0.445696157,0.58846444,1.26355162,1.114064054,12.97309074,11.91706667,9.516300291,9.520197995,7.983835866,7.752457423,1.021708468,1.173199099,11.86237711,11.45035799,11.75943158,12.92416891
36.33735278,0.443500246,0.585117865,1.267029101,1.116891676,12.97309074,11.91706667,9.548245063,9.484891302,7.992992434,7.741301218,1.024635358,1.174595829,11.771011,11.45035799,11.70389422,12.88484342
36.36513889,0.446942482,0.588963531,1.277757611,1.118736034,12.97309074,11.98747572,9.596822092,9.484654677,8.021144966,7.729923623,1.02886801,1.171364803,11.86237711,11.45035799,11.78727788,12.92416891
36.39294722,0.441397496,0.588659292,1.282404482,1.119013301,12.97309074,11.98747572,9.564746087,9.502291258,8.049378235,7.741533919,1.026580435,1.177390061,11.89355519,11.48231943,11.75943158,12.92416891
36.42073611,0.444101829,0.587639489,1.276332245,1.119613302,12.97309074,11.98747572,9.532359887,9.502291258,8.097242412,7.729923623,1.031618769,1.184089599,11.86237711,11.41911399,11.73163704,12.92416891
36.44853889,0.438938159,0.58685954,1.283813146,1.121637782,13.01269854,11.95223059,9.564544762,9.520197995,8.106910991,7.707678581,1.03463729,1.192668047,11.80140468,11.45035799,11.73163704,12.92416891
36.47635,0.440604743,0.588804168,1.287326303,1.125284598,12.93446149,11.98747572,9.564348186,9.519954336,8.106826559,7.730158381,1.033394028,1.187018699,11.86237711,11.45035799,11.73163704,12.92416891
36.50415833,0.451674843,0.594406244,1.300038357,1.127232343,12.97309074,11.98747572,9.596822092,9.502534552,8.14584615,7.763744813,1.045718348,1.192673362,11.86237711,11.45035799,11.70389422,12.92416891
36.53196944,0.442837933,0.590319812,1.301295502,1.126784697,12.97309074,11.98747572,9.596822092,9.519954336,8.175361713,7.741183697,1.048304141,1.202159477,11.86237711,11.45035799,11.73163704,12.92416891
36.55977222,0.453942194,0.590490536,1.293375004,1.134290602,12.97309074,11.98747572,9.597023966,9.502291258,8.225218449,7.730041001,1.049613584,1.202825894,11.86237711,11.45035799,11.73163704,12.92416891
36.58757778,0.444467987,0.588729509,1.306860773,1.135282534,12.97309074,11.98747572,9.564348186,9.484654677,8.225130059,7.718794427,1.049608296,1.205846996,11.86237711,11.45035799,11.73163704,12.96451262
36.61538889,0.443881779,0.591131376,1.305192292,1.135896677,12.97309074,11.95223059,9.596822092,9.46728084,8.296266671,7.729923623,1.056250541,1.204333689,11.83186002,11.41911399,11.70389422,12.92416891
36.6432,0.443810428,0.593279009,1.309031726,1.136568167,12.93446149,11.98747572,9.564348186,9.502291258,8.255412937,7.752457423,1.055673179,1.208801175,11.86237711,11.45035799,11.75943158,12.92416891
36.671,0.444221002,0.591238468,1.307268266,1.138381416,12.97309074,11.98747572,9.629384936,9.484654677,8.348293837,7.775166248,1.060247084,1.212443469,11.83186002,11.45035799,11.75943158,12.92416891
36.69879722,0.442967471,0.595920279,1.317430948,1.140596968,13.01269854,11.98747572,9.629587363,9.537643934,8.337752661,7.752457423,1.063274361,1.224891926,11.86237711,11.45035799,11.78727788,12.92416891
36.72660833,0.452179252,0.595871839,1.314446247,1.140450408,13.01269854,11.98747572,9.580473233,9.502291258,8.369122447,7.786481139,1.068024167,1.223473516,11.86237711,11.45035799,11.75943158,12.92416891
36.75439444,0.443469854,0.599695656,1.320299539,1.146969047,13.01269854,11.98747572,9.678909393,9.502291258,8.379600043,7.820994366,1.070489736,1.22433789,11.86237711,11.45035799,11.75943158,12.92416891
36.78220278,0.452288433,0.597790493,1.32424997,1.150718429,12.97309074,11.98747572,9.564348186,9.519954336,8.432830397,7.76386504,1.076543848,1.234251939,11.86237711,11.48231943,11.81517601,12.96451262
36.81,0.449396966,0.597479072,1.330094935,1.147247652,12.97309074,11.95223059,9.612991314,9.484654677,8.465180087,7.775286622,1.077212184,1.233684899,11.86237711,11.45035799,11.73163704,12.92416891
36.83781111,0.45295834,0.600035807,1.332747904,1.150321058,12.97309074,11.98747572,9.612991314,9.555604468,8.497936031,7.820994366,1.078105517,1.243264998,11.89355519,11.45035799,11.73163704,12.92416891
36.86561944,0.439756527,0.597526588,1.345133468,1.152719056,12.97309074,11.98747572,9.580674829,9.537643934,8.486937455,7.809516961,1.086074383,1.240568802,11.86237711,11.45035799,11.78727788,12.92416891
36.89340833,0.446535656,0.594836001,1.339820676,1.152227462,13.01269854,11.98747572,9.612991314,9.556099861,8.575573989,7.832609416,1.084388334,1.245602132,11.89355519,11.45035799,11.81517601,12.92416891
36.92121667,0.449003203,0.597117419,1.347710297,1.15433428,12.97309074,11.98747572,9.645801107,9.555848864,8.575573989,7.855758592,1.087934225,1.260593084,11.83186002,11.45035799,11.78727788,12.96451262
36.94900833,0.447420396,0.599190648,1.35473374,1.157960038,12.97309074,11.98747572,9.695602121,9.502291258,8.575466688,7.867416518,1.091243115,1.257826083,11.89355519,11.45035799,11.75943158,12.92416891
36.97680833,0.443354216,0.601153611,1.362654817,1.157205882,13.01269854,11.98747572,9.629384936,9.573592308,8.620654222,7.855885122,1.096070426,1.2563153,11.86237711,11.45035799,11.70389422,12.96451262
37.00459444,0.442234581,0.601148934,1.35384047,1.162509588,13.0921961,11.95223059,9.646211472,9.574088454,8.689741455,7.855758592,1.103886364,1.255619521,11.86237711,11.41911399,11.81517601,13.00495421
37.03240278,0.450718552,0.596742571,1.383513868,1.162394835,13.05240028,11.98747572,9.629794738,9.537887959,8.666587992,7.867416518,1.109030048,1.264580859,11.86237711,11.48231943,11.78727788,12.92416891
37.06020278,0.453539858,0.596380022,1.37282535,1.164900365,12.97309074,11.98747572,9.662447786,9.537643934,8.712945518,7.855885122,1.103888995,1.271558054,11.89355519,11.48231943,11.81517601,12.92416891
37.08801111,0.447106179,0.599821568,1.385428938,1.166508086,12.97309074,11.98747572,9.646008764,9.555604468,8.736661218,7.867543204,1.110215727,1.269845291,11.86237711,11.45035799,11.75943158,12.96451262
37.11582222,0.443261876,0.602382029,1.386731544,1.174061641,12.97309074,11.98747572,9.645801107,9.537643934,8.748247135,7.867543204,1.109698437,1.290597896,11.9247976,11.45035799,11.81517601,13.00495421
37.14360833,0.443563605,0.601418608,1.396889267,1.176455323,13.01269854,11.98747572,9.629384936,9.609650003,8.795888449,7.879215651,1.115281403,1.273928846,11.89355519,11.45035799,11.81517601,13.00495421
37.17141944,0.450371383,0.602446933,1.40383356,1.181428502,12.97309074,11.98747572,9.679117624,9.555848864,8.772041358,7.867416518,1.119660934,1.2806242,11.89355519,11.48231943,11.81517601,12.96451262
37.19921111,0.454514852,0.603118293,1.405447377,1.175497909,13.01269854,12.02359734,9.71296533,9.60990214,8.8442206,7.926689365,1.123895854,1.290936784,11.95610442,11.45035799,11.78727788,13.00495421
37.22701667,0.454878296,0.59880338,1.40901237,1.180009501,13.01269854,11.98747572,9.712318046,9.591607478,8.832177674,7.914961262,1.13129679,1.304702881,11.9247976,11.48231943,11.78727788,12.92416891
37.25482778,0.440811801,0.598659846,1.410658203,1.177614467,13.05240028,11.98747572,9.679117624,9.573592308,8.893259964,7.926689365,1.133355194,1.306299323,11.95610442,11.45035799,11.78727788,12.96451262
37.28262222,0.450818279,0.601242787,1.408822431,1.183743722,13.05240028,11.98747572,9.678909393,9.591859233,8.905616397,7.938692559,1.134353045,1.304910622,11.9247976,11.45035799,11.78727788,12.92416891
37.31043056,0.453539403,0.604841515,1.421011223,1.185311377,13.0921961,11.98747572,9.662239844,9.573592308,8.930624716,7.914701231,1.144807942,1.317921539,11.95610442,11.48231943,11.78727788,13.00495421
37.33824722,0.45224313,0.601369851,1.417755281,1.183759631,13.13208611,11.98747572,9.712318046,9.573592308,8.993528569,7.950710823,1.139464275,1.30292259,11.9247976,11.45035799,11.81517601,12.96451262
