Time,M0-1,M1-1,M2-1,M3-1,M4-1,M5-1,M6-1,M7-1,,,,
38.14446944,0.332456539,0.333983317,1.536357878,2.041724838,10.23996023,10.64707567,9.662239844,10.13699764,,,,
38.17226944,0.341671179,0.329936983,1.546059001,2.044585157,10.21922867,10.6997929,9.629384936,10.13636608,,,,
38.20007778,0.335034258,0.349972173,1.537768055,2.047231945,10.21922867,10.64707567,9.645801107,10.17846086,,,,
38.227875,0.336316877,0.369084926,1.548436187,2.052430396,10.26104019,10.64707567,9.645801107,10.19972168,,,,
38.25568611,0.343461808,0.349957812,1.552102232,2.063036585,10.26104019,10.67340838,9.662447786,10.15755646,,,,
38.28348611,0.332748196,0.360165473,1.546427462,2.062241727,10.23996023,10.6997929,9.646008764,10.15723554,,,,
38.311275,0.344367244,0.337893248,1.557039067,2.065727901,10.28215485,10.6997929,9.645801107,10.22101805,,,,
38.33908056,0.332466316,0.345429473,1.562882163,2.072484595,10.24027448,10.7262293,9.662447786,10.2213503,,,,
38.36689167,0.331209105,0.348041146,1.557230943,2.083382173,10.24027448,10.6997929,9.678909393,10.19972168,,,,
38.39468056,0.333269975,0.351160592,1.569015762,2.090007509,10.21922867,10.7262293,9.695602121,10.26405091,,,,
38.42248611,0.336937339,0.336098087,1.57025335,2.090554338,10.23996023,10.6997929,9.662239844,10.22101805,,,,
38.45028889,0.328710769,0.385019241,1.568865566,2.088328323,10.26104019,10.6997929,9.678909393,10.22101805,,,,
38.47809444,0.333539075,0.347192767,1.575667246,2.087251653,10.21922867,10.6997929,9.662447786,10.22101805,,,,
38.50590556,0.333847941,0.344913518,1.567968239,2.102605401,10.26104019,10.75271763,9.662239844,10.22101805,,,,
38.53371667,0.337402683,0.34925543,1.575656328,2.108261924,10.23996023,10.77975118,9.662655732,10.24234999,,,,
38.56151111,0.337748905,0.341126482,1.579553382,2.113957977,10.23996023,10.77975118,9.678909393,10.22101805,,,,
38.58932222,0.344615974,0.341091084,1.58503235,2.109967902,10.26104019,10.75271763,9.646008764,10.26405091,,,,
38.61713333,0.337264003,0.325171977,1.5868709,2.118560424,10.26104019,10.75271763,9.662447786,10.19972168,,,,
38.64492222,0.343207861,0.343340816,1.599535569,2.131395262,10.23996023,10.75271763,9.662239844,10.22101805,,,,
38.67272778,0.340416512,0.336516899,1.589401063,2.148912473,10.23996023,10.80683874,9.645801107,10.30756308,,,,
38.70053611,0.340228873,0.334701826,1.590837969,2.129319437,10.26104019,10.77975118,9.646008764,10.26405091,,,,
38.72834722,0.339093849,0.342854787,1.586889274,2.149820813,10.23996023,10.75271763,9.662239844,10.2426828,,,,
38.75615278,0.335601802,0.342672065,1.599926309,2.158568285,10.26104019,10.77975118,9.629384936,10.28578859,,,,
38.78395278,0.344460019,0.350895432,1.604248305,2.16193831,10.30330425,10.80683874,9.662239844,10.26405091,,,,
38.81176111,0.340973507,0.341654448,1.608665458,2.160134539,10.26104019,10.77975118,9.678909393,10.32937441,,,,
38.83955833,0.343213453,0.350530652,1.606305834,2.162870992,10.28215485,10.80683874,9.662655732,10.32971972,,,,
38.86734722,0.346424146,0.411065306,1.610247223,2.183015504,10.23996023,10.80683874,9.662239844,10.30756308,,,,
38.89515,0.334990385,0.402846813,1.609019108,2.173641502,10.23996023,10.77975118,9.629384936,10.30756308,,,,
38.92295,0.34635157,0.294350368,1.616745761,2.182422481,10.26104019,10.77975118,9.695602121,10.35156851,,,,
38.95075833,0.340442435,0.3297228,1.623372316,2.197644788,10.23996023,10.80683874,9.678909393,10.30756308,,,,
38.97856944,0.339146552,0.337390025,1.62638233,2.202142588,10.28215485,10.80683874,9.695815797,10.35156851,,,,
39.00637778,0.331117419,0.33735191,1.619923209,2.205992969,10.26104019,10.75271763,9.746034133,10.26405091,,,,
39.034175,0.336427085,0.337372115,1.627921984,2.215186417,10.28215485,10.80683874,9.695602121,10.35156851,,,,
39.06198056,0.332830561,0.332761369,1.626240837,2.213182859,10.26104019,10.77975118,9.695602121,10.30756308,,,,
39.08978333,0.344423349,0.348074515,1.635465744,2.226007086,10.28215485,10.80683874,9.712318046,10.39607103,,,,
39.11759444,0.337081605,0.346854446,1.630234379,2.227006379,10.30330425,10.83398036,9.746034133,10.37380071,,,,
39.14540278,0.336131056,0.349150446,1.637179468,2.234373299,10.30330425,10.77975118,9.695602121,10.32971972,,,,
39.17320556,0.348062747,0.345817217,1.639024866,2.237083205,10.28215485,10.77975118,9.729271458,10.35156851,,,,
39.20099167,0.3399312,0.338457287,1.643354212,2.249659069,10.28215485,10.83398036,9.763034932,10.37380071,,,,
39.2288,0.341385512,0.33627868,1.6458358,2.245901024,10.28215485,10.80683874,9.678909393,10.39607103,,,,
39.25658889,0.341375658,0.348897047,1.653898666,2.255897831,10.30330425,10.86117612,9.712318046,10.35156851,,,,
39.28437778,0.34411565,0.342048812,1.653586384,2.254137886,10.30330425,10.83398036,9.746034133,10.32971972,,,,
39.31218889,0.335729401,0.351273594,1.655946692,2.250332343,10.30330425,10.83398036,9.695602121,10.37380071,,,,
39.33999167,0.34624463,0.337649174,1.657884307,2.25965239,10.32448842,10.80683874,9.695602121,10.39607103,,,,
39.36779167,0.345120403,0.340653397,1.670857584,2.269811829,10.26104019,10.86117612,9.729271458,10.418738,,,,
39.39559722,0.340521478,0.339488806,1.668230635,2.282923454,10.32448842,10.86117612,9.695602121,10.46383059,,,,
39.42341111,0.340752209,0.351014883,1.671711872,2.289752064,10.30330425,10.83398036,9.712318046,10.41837952,,,,
39.45121944,0.335520974,0.342389982,1.674743613,2.31027007,10.30330425,10.83398036,9.763034932,10.418738,,,,
39.47901944,0.345126357,0.343189951,1.674137309,2.312063633,10.32448842,10.86169045,9.712318046,10.37380071,,,,
39.506825,0.337889081,0.340335586,1.681224457,2.304328572,10.32481415,10.86117612,9.746034133,10.41837952,,,,
39.53463333,0.338882614,0.333983317,1.691598549,2.303604712,10.28215485,10.86117612,9.678909393,10.41837952,,,,
39.562425,0.345140839,0.341430086,1.69005055,2.31803299,10.30330425,10.86117612,9.712318046,10.418738,,,,
39.59023056,0.342844178,0.331751069,1.687069879,2.321406754,10.28215485,10.86117612,9.729057188,10.35156851,,,,
39.61801667,0.345109881,0.338648253,1.688630248,2.321816504,10.30330425,10.86117612,9.746034133,10.41837952,,,,
39.645825,0.342737577,0.347953227,1.692577209,2.334251395,10.32481415,10.88894142,9.780059604,10.44108531,,,,
39.67363333,0.338138115,0.34115852,1.69838211,2.332381993,10.30330425,10.86117612,9.79710817,10.39607103,,,,
39.70142778,0.342480042,0.348170495,1.702050486,2.338445688,10.30330425,10.86117612,9.763034932,10.41837952,,,,
39.72923889,0.341339527,0.334556662,1.709434402,2.357830817,10.28215485,10.88894142,9.780059604,10.35156851,,,,
39.75704722,0.339527123,0.337709872,1.712994131,2.360996918,10.32481415,10.86117612,9.763034932,10.46383059,,,,
39.78483889,0.340741714,0.35627096,1.710896568,2.361797697,10.32448842,10.86117612,9.79710817,10.35156851,,,,
39.81263333,0.343119541,0.365365534,1.715436559,2.382129187,10.32448842,10.86117612,9.746034133,10.418738,,,,
39.84044444,0.338585746,0.351640755,1.723647231,2.370093959,10.32481415,10.88894142,9.780059604,10.44108531,,,,
39.86824722,0.341433982,0.356909476,1.720515303,2.388818644,10.32448842,10.86117612,9.780280162,10.48661539,,,,
39.89605556,0.342162626,0.351413261,1.725464003,2.373694205,10.32448842,10.91676305,9.797329037,10.46383059,,,,
39.92386667,0.347163445,0.363343969,1.724802731,2.380124543,10.34603366,10.88894142,9.780059604,10.50943975,,,,
39.951675,0.347468405,0.34469502,1.729457325,2.387432927,10.32448842,10.94464108,9.746034133,10.46383059,,,,
39.97946667,0.340195986,0.338064323,1.740748547,2.401775713,10.32448842,10.86117612,9.831720039,10.44108531,,,,
40.00727778,0.345535914,0.330423786,1.740904662,2.401407455,10.30330425,10.94464108,9.763034932,10.46420165,,,,
40.03508333,0.349163117,0.353654759,1.74177225,2.405124415,10.32481415,10.91676305,9.797329037,10.48661539,,,,
40.06288333,0.341136098,0.353997659,1.743984302,2.40425103,10.32448842,10.94464108,9.763034932,10.46383059,,,,
40.09066944,0.345317237,0.344040739,1.746549864,2.403006203,10.34603366,10.94464108,9.79710817,10.41837952,,,,
40.11848056,0.341519029,0.358739798,1.760764537,2.417654845,10.34603366,10.91676305,9.780059604,10.44108531,,,,
40.14627222,0.350905699,0.342436277,1.75206029,2.433420789,10.30330425,10.94464108,9.763034932,10.48661539,,,,
40.17408056,0.354157834,0.358908554,1.760415713,2.419439948,10.34603366,10.94464108,9.763034932,10.50943975,,,,
40.20188056,0.353102894,0.355091607,1.760953373,2.448160062,10.32448842,10.91676305,9.763034932,10.48661539,,,,
40.22968611,0.350863356,0.335791188,1.76699934,2.433416791,10.34603366,10.88894142,9.831720039,10.44108531,,,,
40.25749444,0.346367824,0.361745801,1.767286221,2.445962109,10.32448842,10.91676305,9.831720039,10.46383059,,,,
40.28528889,0.353734376,0.349884101,1.779278319,2.474332128,10.34603366,10.94464108,9.79710817,10.48661539,,,,
40.31309167,0.347827037,0.351069261,1.781997139,2.466253273,10.34603366,10.88894142,9.780059604,10.55595462,,,,
40.34088333,0.33964587,0.352450566,1.774794373,2.481118244,10.34603366,10.97257556,9.814401826,10.55595462,,,,
40.36869444,0.343485611,0.361222277,1.790966024,2.477540212,10.32448842,10.94464108,9.79710817,10.53267671,,,,
40.39650278,0.342494764,0.353611325,1.788020273,2.477502262,10.32481415,10.97257556,9.780059604,10.53267671,,,,
40.42430278,0.340083763,0.354907035,1.793347446,2.497186789,10.34603366,10.97257556,9.831720039,10.48661539,,,,
40.45211111,0.351183198,0.345266747,1.804704253,2.515916878,10.3676148,10.94464108,9.79710817,10.55595462,,,,
40.47990556,0.345428885,0.337365676,1.796701565,2.506012731,10.3676148,10.91676305,9.831720039,10.50943975,,,,
40.50771111,0.351100245,0.334240446,1.800990833,2.538959039,10.3676148,10.94464108,9.79710817,10.57927353,,,,
40.53551111,0.339571176,0.344568877,1.807203112,2.520173717,10.3892319,10.97257556,9.814401826,10.50943975,,,,
40.56330278,0.340004195,0.348332173,1.808496788,2.514473,10.41122276,10.97257556,9.814401826,10.48661539,,,,
40.59111667,0.343671906,0.354343967,1.812669082,2.54922663,10.41088499,11.00110546,9.814401826,10.53267671,,,,
40.61892222,0.346290274,0.358189726,1.816108194,2.530700146,10.41088499,10.91676305,9.79710817,10.53304972,,,,
40.64671944,0.344853441,0.356374575,1.826887987,2.538429765,10.3892319,10.97257556,9.79710817,10.50943975,,,,
40.67452778,0.34924948,0.348692624,1.825140363,2.552138469,10.34603366,11.08704818,9.79710817,10.53267671,,,,
40.70233333,0.337602763,0.354938121,1.828077542,2.570025134,10.34603366,10.97257556,9.849062829,10.60263346,,,,
40.73012778,0.346720774,0.343088456,1.83041985,2.564012669,10.3676148,10.97257556,9.746034133,10.57927353,,,,
40.75793611,0.34088148,0.337811489,1.830257279,2.572074607,10.34603366,10.94464108,9.814401826,10.57927353,,,,
40.78572778,0.343306406,0.343658519,1.835149322,2.57607138,10.41088499,10.97257556,9.797329037,10.60263346,,,,
40.81353889,0.353094038,0.346380212,1.835343424,2.5857906,10.41088499,10.97257556,9.814401826,10.57927353,,,,
40.84134722,0.349957482,0.345501337,1.857374825,2.606971055,10.3676148,10.97257556,9.797329037,10.60302044,,,,
40.86915278,0.347547732,0.352009014,1.854755113,2.592424544,10.3892319,10.97257556,9.866430218,10.57927353,,,,
40.89695833,0.355931222,0.354269371,1.856344184,2.608556751,10.3892319,10.97257556,9.831720039,10.57965983,,,,
40.92476667,0.343767408,0.355037367,1.862481291,2.619640925,10.3676148,11.00110546,9.849062829,10.60263346,,,,
40.95257222,0.345340272,0.350271465,1.860243969,2.610130502,10.3676148,10.97257556,9.814401826,10.53267671,,,,
40.98036944,0.342307869,0.349942944,1.862492116,2.627654358,10.3676148,10.94464108,9.814401826,10.60263346,,,,
41.00818056,0.341055408,0.357504247,1.878706854,2.642216861,10.3892319,11.00110546,9.814401826,10.55595462,,,,
41.03599167,0.345390972,0.352184439,1.884221407,2.659275579,10.3676148,10.97257556,9.831720039,10.55595462,,,,
41.0638,0.33810371,0.346578832,1.881050217,2.65980245,10.3892319,10.97257556,9.849062829,10.57965983,,,,
41.09158889,0.342890122,0.354552336,1.88932147,2.65374864,10.3892319,10.97311336,9.831720039,10.55595462,,,,
41.1194,0.351304931,0.348540562,1.894716321,2.675465073,10.34603366,10.97257556,9.814401826,10.57927353,,,,
41.14718889,0.345923967,0.350608592,1.887635675,2.681167293,10.32448842,10.97257556,9.814401826,10.65025329,,,,
41.17498056,0.34643513,0.345267474,1.89729131,2.681735161,10.34603366,10.97257556,9.831720039,10.62642213,,,,
41.20279167,0.339872208,0.344881903,1.896005347,2.694884889,10.3676148,10.97257556,9.849062829,10.62642213,,,,
41.23058333,0.356543646,0.350338068,1.904731949,2.697177411,10.3892319,11.00110546,9.849062829,10.62642213,,,,
41.25839444,0.348609462,0.342855467,1.909994196,2.704168205,10.3676148,11.00110546,9.849062829,10.65025329,,,,
41.28620278,0.348408984,0.348846531,1.910871493,2.729519457,10.3676148,11.00110546,9.831720039,10.62642213,,,,
41.31400556,0.352895148,0.350033262,1.909360979,2.705327615,10.3676148,10.97257556,9.849062829,10.65025329,,,,
41.34179444,0.350316512,0.348088277,1.918198211,2.714636878,10.3892319,10.97257556,9.901695668,10.67412698,,,,
41.36959167,0.352562365,0.356143848,1.927877598,2.728316099,10.3676148,11.0583417,9.831720039,10.62642213,,,,
41.39738333,0.347139571,0.36263068,1.926738315,2.712276763,10.3676148,11.00110546,9.866430218,10.65025329,,,,
41.425175,0.342231939,0.348563783,1.935626142,2.742744016,10.41088499,11.00110546,9.831720039,10.57927353,,,,
41.45298333,0.348993676,0.353291934,1.939766717,2.741483104,10.41088499,11.00110546,9.866657968,10.57927353,,,,
41.48079167,0.3466085,0.344386663,1.941385004,2.74328415,10.41088499,11.00110546,9.849290256,10.62642213,,,,
41.5086,0.363570655,0.350747013,1.95304391,2.756711548,10.3892319,11.00110546,9.866430218,10.67412698,,,,
41.53639167,0.348755601,0.350178017,1.950762014,2.777282577,10.43291243,11.02969415,9.831720039,10.65025329,,,,
41.56418056,0.345831677,0.355160365,1.955686489,2.781631751,10.41088499,11.00110546,9.866430218,10.65025329,,,,
41.59197222,0.347366873,0.347130905,1.962277191,2.791129184,10.3892319,11.08704818,9.831720039,10.62642213,,,,
41.619775,0.363410958,0.336403538,1.965367949,2.796245425,10.41088499,11.08704818,9.831720039,10.65025329,,,,
41.64756389,0.338713201,0.36716587,1.970688625,2.792373119,10.41088499,11.00110546,9.814401826,10.65025329,,,,
41.67537222,0.354992219,0.359566842,1.968025269,2.80462644,10.41088499,11.02969415,9.919366349,10.69804325,,,,
41.70316389,0.35242323,0.351801779,1.9772209,2.81888609,10.41088499,11.02969415,9.884050298,10.62642213,,,,
41.73095833,0.353777175,0.366657267,1.982119513,2.819523027,10.41088499,11.00110546,9.831720039,10.65025329,,,,
41.75875556,0.3495113,0.356118434,1.976519106,2.837419235,10.3892319,11.0583417,9.884050298,10.62642213,,,,
41.78656389,0.352342981,0.34726364,1.984550748,2.835371239,10.43291243,11.0583417,9.901695668,10.69804325,,,,
41.814375,0.35190333,0.359193165,1.994315511,2.849486139,10.3892319,11.08704818,9.901695668,10.62642213,,,,
41.84218333,0.345641381,0.362317125,1.988019353,2.863064782,10.43291243,11.02969415,9.884050298,10.65025329,,,,
41.86999444,0.360561274,0.34267102,1.999744539,2.880316416,10.41088499,11.0583417,9.937297294,10.69844567,,,,
41.89780556,0.3515731,0.363718689,2.007593891,2.873416831,10.41088499,11.00110546,9.849062829,10.62642213,,,,
41.92561389,0.351754963,0.357358008,2.003270119,2.879627125,10.41088499,11.02969415,9.884050298,10.67412698,,,,
41.953425,0.349421662,0.356911085,2.001749101,2.893746632,10.41088499,11.08704818,9.866657968,10.65025329,,,,
41.98123056,0.347449088,0.361454333,2.009909707,2.92519379,10.41088499,11.0583417,9.901695668,10.67412698,,,,
42.009025,0.35849382,0.337548736,2.022237196,2.92592275,10.41088499,11.08704818,9.884050298,10.67412698,,,,
42.03682222,0.36028463,0.367273086,2.019129032,2.939092463,10.45497707,11.08704818,9.884050298,10.67412698,,,,
42.06463056,0.345065239,0.354419996,2.035903327,2.942054838,10.3892319,11.02969415,9.901695668,10.69844567,,,,
42.09241944,0.347857131,0.357645347,2.044714526,2.952430342,10.41088499,11.0583417,9.866430218,10.74681142,,,,
42.12021944,0.352233497,0.349324417,2.029290161,2.95393745,10.41088499,11.0583417,9.901695668,10.72240528,,,,
42.14800833,0.347195536,0.358712719,2.053309701,2.970545639,10.41088499,11.08704818,9.902158336,10.67412698,,,,
42.17581389,0.353038334,0.353561942,2.049267033,2.978143966,10.41088499,11.00110546,9.901695668,10.67412698,,,,
42.20360556,0.348323634,0.346889504,2.053327441,2.983602608,10.41088499,11.08704818,9.919366349,10.69804325,,,,
42.23140833,0.358039413,0.353041427,2.05579565,2.998231273,10.41088499,11.0583417,9.919600945,10.72240528,,,,
42.25921667,0.348728133,0.357276695,2.065091718,2.969869968,10.43291243,11.08704818,9.901695668,10.69804325,,,,
42.28701667,0.359933861,0.355012396,2.070385783,2.978160126,10.41088499,11.0583417,9.919600945,10.7472153,,,,
42.31482222,0.365971617,0.347514563,2.070632898,3.00063179,10.3892319,11.08704818,9.901695668,10.69804325,,,,
42.34261944,0.34843691,0.363639095,2.072023732,3.02194258,10.43291243,11.08704818,9.937297294,10.74681142,,,,
42.37043056,0.352055032,0.361248923,2.081566775,3.031636104,10.41088499,11.08704818,9.884050298,10.69804325,,,,
42.39822778,0.349852466,0.361643586,2.095511115,3.044506441,10.41088499,11.08704818,9.884050298,10.74681142,,,,
42.42601389,0.357695172,0.374779922,2.097808191,3.062580709,10.43291243,11.08704818,9.901695668,10.72240528,,,,
42.45382222,0.359545248,0.354749408,2.093502818,3.057606018,10.43291243,11.1163776,9.866430218,10.74681142,,,,
42.48163056,0.35450983,0.371037219,2.092634661,3.070966433,10.41088499,11.08704818,9.901695668,10.72240528,,,,
42.50942222,0.348867571,0.368724426,2.105680195,3.081785582,10.43291243,11.08704818,9.937062362,10.74681142,,,,
42.53723056,0.352498512,0.374531373,2.111542495,3.085195743,10.45497707,11.0583417,9.919600945,10.74681142,,,,
42.56502778,0.347364407,0.363250473,2.118602472,3.101488414,10.3892319,11.08704818,9.937062362,10.77126173,,,,
42.59281944,0.348062201,0.371288953,2.119557388,3.103079878,10.41088499,11.08704818,9.901695668,10.77126173,,,,
42.62062222,0.349755179,0.358900386,2.12786508,3.114326542,10.45497707,11.08704818,9.937297294,10.79575624,,,,
42.64843056,0.356236257,0.367297002,2.127862477,3.127448486,10.45497707,11.08761096,9.937062362,10.72240528,,,,
42.67623611,0.350866935,0.364284668,2.124865468,3.125690605,10.41088499,11.1163776,9.937062362,10.82071449,,,,
42.70403611,0.34930825,0.36379791,2.14831637,3.124876988,10.43291243,11.0583417,9.919366349,10.77126173,,,,
42.73183333,0.347576144,0.347969299,2.147679645,3.14789879,10.47707893,11.08704818,9.901695668,10.79575624,,,,
42.75964444,0.353203122,0.361506637,2.156122223,3.148767312,10.41088499,11.1163776,9.866430218,10.79575624,,,,
42.78744722,0.356969327,0.355137388,2.154866267,3.160453006,10.43291243,11.08704818,9.901695668,10.84571856,,,,
42.81525833,0.355249972,0.371320979,2.164551047,3.155017166,10.43291243,11.08704818,9.937062362,10.79575624,,,,
42.84304444,0.35047593,0.371710659,2.170271723,3.162302719,10.43291243,11.08704818,9.901695668,10.79575624,,,,
42.87085,0.3599338,0.363797962,2.172169122,3.166795925,10.45497707,11.08704818,9.919600945,10.82071449,,,,
42.89864722,0.348836137,0.358651108,2.170240588,3.176902918,10.45497707,11.08704818,9.919600945,10.82071449,,,,
42.92645556,0.348758163,0.361332654,2.175355745,3.191662894,10.43291243,11.1163776,9.955018998,10.79575624,,,,
42.95426667,0.35561156,0.364713005,2.188300932,3.188004777,10.45497707,11.1163776,9.919366349,10.87076851,,,,
42.98206389,0.34825481,0.355995921,2.195515856,3.218052154,10.41088499,11.14576843,9.884050298,10.84571856,,,,
43.00986944,0.355251893,0.361770895,2.192912662,3.219955247,10.45497707,11.1163776,9.919366349,10.84571856,,,,
43.03766944,0.351321857,0.369162062,2.197781215,3.238279328,10.43291243,11.1163776,9.919366349,10.87076851,,,,
43.065475,0.361734909,0.370574438,2.205807936,3.239204999,10.49921806,11.1163776,9.901695668,10.89586439,,,,
43.09326111,0.356206355,0.36885898,2.214145186,3.23728034,10.41088499,11.14576843,9.919366349,10.82071449,,,,
43.12106389,0.352007046,0.364652449,2.210444134,3.25090903,10.45497707,11.1163776,9.937062362,10.84571856,,,,
43.14888056,0.362934245,0.347771396,2.216153689,3.266710566,10.45497707,11.08704818,9.955254272,10.84571856,,,,
43.17668333,0.34402916,0.376557067,2.224652703,3.271666459,10.45532635,11.08704818,9.866657968,10.87076851,,,,
43.20448889,0.359889618,0.375911409,2.229162572,3.287777434,10.45497707,11.14576843,9.919600945,10.87076851,,,,
43.23229722,0.353123089,0.379344578,2.250032882,3.279772835,10.43291243,11.08704818,9.97324342,10.87076851,,,,
43.2601,0.352945434,0.358278156,2.252838057,3.294922663,10.47707893,11.1163776,9.919366349,10.82071449,,,,
43.2879,0.351360851,0.371570345,2.257503933,3.314357614,10.47707893,11.1163776,9.919366349,10.87076851,,,,
43.31568611,0.359009783,0.35231422,2.252486515,3.314396092,10.45497707,11.08704818,9.884050298,10.89586439,,,,
43.34349722,0.352397463,0.371450743,2.257846313,3.318531912,10.43291243,11.1163776,9.884050298,10.84571856,,,,
43.37128889,0.352468779,0.360506197,2.263544512,3.337381323,10.43291243,11.08704818,9.919366349,10.84571856,,,,
43.39909722,0.358710823,0.358241849,2.268604476,3.346898289,10.41088499,11.08704818,9.937297294,10.84571856,,,,
43.42690278,0.345147936,0.374470756,2.276978065,3.352238859,10.45497707,11.17522074,9.937297294,10.79575624,,,,
43.45471389,0.348968009,0.367321149,2.275542475,3.356589131,10.47707893,11.1163776,9.955018998,10.82071449,,,,
43.48250278,0.347735367,0.381601623,2.287659474,3.360826745,10.45497707,11.08704818,9.955018998,10.82071449,,,,
43.51031111,0.352391583,0.354376742,2.292452668,3.398029539,10.45497707,11.08704818,9.919600945,10.87076851,,,,
43.53811944,0.353009577,0.379232698,2.293954343,3.395746141,10.47707893,11.1163776,9.973237303,10.87076851,,,,
43.565925,0.354408221,0.37041449,2.303730957,3.40131581,10.49921806,11.14576843,9.919366349,10.87076851,,,,
43.59373056,0.361789481,0.368815181,2.300325255,3.413669711,10.43291243,11.14576843,9.955018998,10.87076851,,,,
43.62153333,0.357863931,0.361985231,2.312062812,3.408085776,10.45497707,11.14576843,9.919366349,10.89630035,,,,
43.64934722,0.361560361,0.367697679,2.318187663,3.418112543,10.49921806,11.1163776,9.955254272,10.84571856,,,,
43.67713611,0.350792687,0.371952298,2.330997662,3.439753455,10.45497707,11.1163776,9.919366349,10.87120368,,,,
43.70494167,0.353671156,0.353664859,2.332558366,3.443207306,10.43291243,11.17522074,9.937062362,10.921443,,,,
43.73274444,0.357986129,0.369854276,2.345998039,3.45709271,10.45497707,11.20473462,9.937297294,10.921443,,,,
43.76055556,0.367419635,0.364302237,2.344813708,3.470040256,10.45497707,11.14576843,9.955018998,10.87076851,,,,
43.78836389,0.36245913,0.364682999,2.349651816,3.472334368,10.45497707,11.17522074,9.937062362,10.89630035,,,,
43.81616667,0.360560096,0.364570115,2.356815968,3.484194953,10.45497707,11.17522074,9.973001688,10.87076851,,,,
43.84396944,0.351642774,0.372703273,2.371472756,3.490156138,10.41088499,11.1163776,9.884050298,10.87076851,,,,
43.87176389,0.36276321,0.372519796,2.368619931,3.50218954,10.45497707,11.20473462,9.955018998,10.921443,,,,
43.899575,0.366036051,0.378146471,2.36984864,3.509443187,10.41088499,11.14576843,9.955018998,10.84571856,,,,
43.927375,0.361408528,0.370308034,2.385996182,3.529078017,10.45497707,11.14576843,9.937062362,10.921443,,,,
43.95518056,0.352406098,0.361127023,2.392755401,3.540189005,10.43291243,11.1163776,9.937062362,10.89586439,,,,
43.98298333,0.366584103,0.352367486,2.392259157,3.539031724,10.45497707,11.20473462,9.973001688,10.84571856,,,,
44.01079444,0.356320808,0.371059495,2.397855174,3.54659432,10.45497707,11.20473462,9.973001688,10.94706925,,,,
44.03858611,0.3516015,0.370954987,2.405891255,3.550172326,10.47707893,11.14576843,9.991252536,10.921443,,,,
44.06639722,0.357402221,0.371411562,2.411070667,3.572977776,10.47707893,11.20473462,9.973001688,10.89586439,,,,
44.09420278,0.363134796,0.362545803,2.421119533,3.572990941,10.45497707,11.20473462,9.973001688,10.89586439,,,,
44.12199167,0.362288051,0.358434798,2.427976825,3.583238033,10.45497707,11.20473462,9.955018998,10.89586439,,,,
44.14980278,0.350728903,0.384238714,2.43195067,3.579385881,10.45497707,11.20473462,9.991010454,10.89586439,,,,
44.17761111,0.352811965,0.362510923,2.431964695,3.605326791,10.45497707,11.08704818,10.02734909,10.89586439,,,,
44.20540833,0.354096022,0.362130544,2.440852684,3.630458544,10.43291243,11.20473462,9.991010454,10.97274318,,,,
44.23320833,0.361504024,0.373932705,2.45253276,3.613160038,10.45497707,11.20473462,9.991010454,10.89586439,,,,
44.26100278,0.358010995,0.358769592,2.454767409,3.6358708,10.47707893,11.20473462,9.973001688,10.921443,,,,
44.28879167,0.360900822,0.373891271,2.462992084,3.633123974,10.43291243,11.20473462,9.973001688,10.87076851,,,,
44.31660278,0.351405153,0.376106141,2.473120248,3.645439999,10.52174553,11.20473462,9.991252536,10.89586439,,,,
44.34441111,0.352207691,0.378667288,2.465736035,3.642489134,10.43291243,11.23490075,9.955018998,10.921443,,,,
44.37219722,0.35206871,0.378121358,2.488639722,3.675304959,10.45497707,11.20473462,9.973001688,10.97274318,,,,
44.40000278,0.353877,0.366039114,2.502351156,3.676602377,10.45497707,11.17522074,9.973001688,10.99891905,,,,
44.42781389,0.365903709,0.379251122,2.48763063,3.67112888,10.45497707,11.20473462,9.991252536,10.97274318,,,,
44.455625,0.359227504,0.380294661,2.500448182,3.703222433,10.43291243,11.20473462,9.991252536,10.89586439,,,,
44.483425,0.353434898,0.374911884,2.511504989,3.687732881,10.49921806,11.20473462,9.955018998,10.99846485,,,,
44.51123611,0.365895058,0.379250709,2.507156044,3.720178056,10.47707893,11.23490075,9.973001688,10.97274318,,,,
44.53904444,0.354964986,0.381050712,2.520269142,3.723016082,10.43291243,11.20473462,9.991010454,10.97274318,,,,
44.56685,0.357231601,0.377703688,2.515879049,3.723080254,10.47707893,11.20473462,10.00928775,10.94706925,,,,
44.59465833,0.354377513,0.37048831,2.538558009,3.733141903,10.45497707,11.17522074,9.991010454,10.94706925,,,,
44.62245,0.353535165,0.367006842,2.541061307,3.743298095,10.49921806,11.20473462,9.991252536,10.97274318,,,,
44.65024167,0.369338777,0.364560339,2.540110079,3.766668234,10.49921806,11.23490075,9.973001688,10.97274318,,,,
44.67804722,0.361413414,0.36997707,2.548099626,3.784518856,10.47707893,11.20473462,9.991010454,10.94706925,,,,
44.70585556,0.353720656,0.3783334,2.549120145,3.805673525,10.45497707,11.20473462,10.02734909,10.921443,,,,
44.73366667,0.361140132,0.375134531,2.557742371,3.784527581,10.49921806,11.20473462,9.973001688,10.97274318,,,,
44.76147778,0.354015957,0.38794014,2.567513192,3.813334042,10.45497707,11.23490075,10.00928775,10.97274318,,,,
44.78928333,0.357184053,0.375064763,2.574229837,3.814820494,10.47707893,11.20473462,9.973001688,10.89630035,,,,
44.81708056,0.364993438,0.374724737,2.582584621,3.781597041,10.45497707,11.20473462,9.991010454,10.921443,,,,
