Time,M0 - 3%,M1 - 3%,M2 - 1%,M3 - 1%,M4 - 6%,M5 - 6%,M6 - 8%,M7 - 8%
31.75043333,0.187371,0.167322076,0.294075992,0.361427128,0.855024878,1.399174756,1.406594368,1.676748099
31.77823333,0.166486173,0.173322112,0.293592277,0.349380301,0.863096125,1.40601469,1.418815717,1.693662608
31.80602222,0.201222337,0.168921451,0.290740956,0.342668612,0.865135719,1.416180282,1.425710542,1.70406029
31.83383056,0.166057486,0.177349614,0.295943624,0.353641262,0.870968761,1.423736369,1.446366041,1.706678549
31.86163056,0.204299216,0.175286127,0.298345699,0.365986423,0.877079106,1.434435128,1.454565164,1.729658324
31.88944167,0.16802282,0.197624351,0.295450239,0.352094949,0.881253955,1.436166878,1.461668777,1.741476331
31.91725278,0.193829689,0.203190914,0.297701486,0.359007411,0.895951325,1.449762323,1.475187475,1.753419602
31.94506111,0.221332613,0.18479762,0.307358023,0.372192906,0.895903353,1.473394167,1.489933979,1.766894405
31.97286667,0.182799224,0.18913698,0.29740828,0.370146032,0.899853582,1.476096282,1.48635424,1.786626706
32.00067222,0.183930953,0.162408365,0.299183755,0.367874672,0.905025693,1.485725495,1.516830625,1.787043119
32.02847222,0.183310587,0.165823619,0.303749998,0.362756735,0.911794285,1.500262637,1.540965148,1.80091147
32.05628056,0.207248969,0.172768167,0.30347025,0.369533483,0.914414685,1.504640743,1.531783249,1.829808761
32.08408889,0.195094105,0.171779503,0.304876472,0.358924262,0.915940186,1.517457679,1.54565996,1.828408958
32.11188333,0.19853276,0.170372701,0.301855736,0.382752215,0.930101098,1.53047763,1.560807883,1.867628478
32.13968333,0.215531105,0.307159083,0.304065862,0.367635782,0.936919237,1.537415616,1.575513909,1.880594814
32.16748889,0.201957683,0.279010215,0.306447475,0.367953078,0.936369871,1.552890454,1.584152103,1.895635989
32.1953,0.199718989,0.101737355,0.306220367,0.371937971,0.945232501,1.560612845,1.601869812,1.914694209
32.22310278,0.196199818,0.183130118,0.307070749,0.37140984,0.950715978,1.572579854,1.611171284,1.917654383
32.25091389,0.178816358,0.182769189,0.311251127,0.381368635,0.961603328,1.587527717,1.618790169,1.939138054
32.27872222,0.195713152,0.163219701,0.309397848,0.3756958,0.963030387,1.597506211,1.637694846,1.955318528
32.30651389,0.244163631,0.27032841,0.311617619,0.38344346,0.965548917,1.619233394,1.650617166,1.977164387
32.33430556,0.12275829,0.24769143,0.313915925,0.377213471,0.975851057,1.625881558,1.668671701,1.990719652
32.36209444,0.18034927,0.291083523,0.314620786,0.380393509,0.97690764,1.644970007,1.67674021,2.013169321
32.38990556,0.198968367,0.146826802,0.314687863,0.38237818,0.98809821,1.650957985,1.699207823,2.030311953
32.41770833,0.285409771,0.203257917,0.314528227,0.389335229,0.994360926,1.653591461,1.700548755,2.061679471
32.44550556,0.214050445,0.177867701,0.314835196,0.388953464,1.002242775,1.673681575,1.724626953,2.061305312
32.47331111,0.214850335,0.167746568,0.319856986,0.394484273,1.001565057,1.674898607,1.736876409,2.080745772
32.50111389,0.217299097,0.166324861,0.319239676,0.386461996,1.009725313,1.704883155,1.741748951,2.106157662
32.52891944,0.194353844,0.183329555,0.322168761,0.375906968,1.013894943,1.700467775,1.757494698,2.114827796
32.556725,0.215402342,0.172422552,0.322789018,0.390086396,1.022579234,1.725967842,1.785888954,2.136039487
32.58451667,0.26495868,0.177288561,0.325181914,0.39069274,1.031978858,1.735336286,1.796723222,2.157470854
32.61230833,0.149704065,0.170469244,0.327460314,0.395552185,1.035687622,1.745358193,1.80526894,2.176200391
32.64013056,0.210838064,0.174449018,0.328845593,0.374682204,1.051948211,1.751394461,1.817246095,2.199212225
32.66791944,0.190775221,0.178546391,0.332435674,0.408847757,1.049176075,1.778573172,1.863750296,2.213859247
32.69573056,0.193510965,0.192942243,0.33055619,0.413390212,1.056052455,1.793724791,1.867618054,2.235260797
32.72352778,0.208258286,0.166795942,0.328898425,0.40984575,1.066230574,1.804936582,1.878639559,2.247777171
32.75131944,0.246564822,0.190824898,0.330561204,0.402027481,1.077719447,1.812094439,1.899770873,2.276985677
32.77913056,0.228181803,0.173887232,0.332900199,0.406571906,1.077163875,1.831420946,1.910715607,2.296879285
32.80694167,0.184215152,0.172017805,0.336991734,0.405122675,1.083345488,1.841072243,1.916257248,2.291789908
32.83475,0.195323956,0.187142399,0.333076107,0.428713453,1.096974201,1.855575701,1.951842251,2.323029956
32.86254167,0.188383285,0.174974696,0.339262576,0.411573436,1.099864185,1.876252768,1.968643251,2.343725578
32.89035,0.190067598,0.167110326,0.336851943,0.427584999,1.101312046,1.896018064,1.966923605,2.367189556
32.91815556,0.187769431,0.16010755,0.341042029,0.433516491,1.110946176,1.911643466,1.992789221,2.388640491
32.94596667,0.191370222,0.186766712,0.339847802,0.411003454,1.122523956,1.920488772,2.015670925,2.411489433
32.97376944,0.185814564,0.171640586,0.339222116,0.412016625,1.129968074,1.924931727,2.032431091,2.434192266
33.00156111,0.190184465,0.158326735,0.339868661,0.410821866,1.142256082,1.945076394,2.037862749,2.463158067
33.02935,0.213407876,0.168700849,0.343649853,0.417732952,1.144124992,1.967785769,2.049836221,2.485692211
33.05714722,0.206826128,0.164611549,0.342847446,0.415209438,1.145536258,1.988514921,2.097282358,2.507925065
33.08494444,0.21452619,0.174364523,0.343325609,0.414493688,1.153646523,2.002519359,2.097791998,2.51294635
33.11273611,0.227343603,0.229228331,0.348724718,0.412274524,1.164800191,2.019658369,2.119023793,2.542194638
33.14054722,0.205670095,0.308014448,0.349401596,0.435077597,1.170091126,2.041747188,2.130545977,2.55791968
33.16835,0.204662917,0.251516587,0.345728975,0.44614947,1.179265541,2.0487216,2.156097118,2.594826314
33.19614722,0.189311585,0.315198091,0.351339915,0.433044413,1.18283078,2.063691475,2.18524764,2.606247005
33.22395833,0.175277826,0.345910742,0.352093491,0.454459087,1.194164877,2.091210087,2.183163396,2.631727354
33.25175,0.196177271,0.341251238,0.353038854,0.44900942,1.209277438,2.102445191,2.196534615,2.651726478
33.27955,0.183930257,0.207963126,0.357704093,0.447103657,1.212834519,2.114447229,2.225699048,2.669607615
33.30736111,0.210631702,0.231043541,0.355924621,0.447330079,1.216198029,2.124873013,2.272411064,2.703284367
33.33516944,0.197578495,0.171329553,0.355993607,0.44120816,1.224281445,2.153296052,2.271762703,2.722197405
33.36296111,0.182480802,0.178800254,0.354449074,0.442296864,1.242446841,2.185084591,2.283580582,2.757230995
33.39076944,0.203414664,0.159367378,0.360984403,0.446343974,1.231330991,2.187943445,2.316128531,2.772680162
33.418575,0.188962329,0.196307166,0.363409326,0.452821551,1.248220805,2.211811709,2.343416943,2.789428657
33.44637778,0.184087793,0.176357166,0.36213577,0.449248858,1.265570039,2.222612218,2.363191593,2.819832799
33.47417778,0.192490347,0.17427661,0.367041793,0.454756187,1.262368189,2.239202423,2.379312067,2.841721426
33.50199167,0.184714279,0.183718958,0.367461104,0.451611622,1.273237655,2.264986721,2.419007987,2.891774814
33.5298,0.190003427,0.184030296,0.368720544,0.451717199,1.281568547,2.287259112,2.424307241,2.902849115
33.55761111,0.235261941,0.168311139,0.371241069,0.46053185,1.292761239,2.302949039,2.437779944,2.940270589
33.58541944,0.185393796,0.181723011,0.371132933,0.466610392,1.30436968,2.325552261,2.470559799,2.940960799
33.61321111,0.204684872,0.179823904,0.375085721,0.470336707,1.313907695,2.363806781,2.503920936,2.967761332
33.64100833,0.210337006,0.173415337,0.37486854,0.481750385,1.323121105,2.383965289,2.518639368,3.02222403
33.66881944,0.22162855,0.180487251,0.373301688,0.483578802,1.324201577,2.395649059,2.547458265,3.041492105
33.69662778,0.209836297,0.176829475,0.376432333,0.466801186,1.336083002,2.404281194,2.552453439,3.067320078
33.72443611,0.222938284,0.212528523,0.380748112,0.473161944,1.346635348,2.43773663,2.574571903,3.114323912
33.75224722,0.384149872,0.208023953,0.380217622,0.471455078,1.349597301,2.454807688,2.615438731,3.122405683
33.78005556,0.237117378,0.216710364,0.382311424,0.467473032,1.364262456,2.478240171,2.629734355,3.156717643
33.80786667,0.192655003,0.204680963,0.382402239,0.466435521,1.367676239,2.516366693,2.655282431,3.211135709
33.83567222,0.13950574,0.208073228,0.384999253,0.477323962,1.376159991,2.533596487,2.675834003,3.201551459
33.86348056,0.334487576,0.202861784,0.385684904,0.477829728,1.399737512,2.549204965,2.700123606,3.230544319
33.89129167,0.371079747,0.183152073,0.389565202,0.474726629,1.39991415,2.571695719,2.737690606,3.272958996
33.91909167,0.420474423,0.175639613,0.389815447,0.479196049,1.409881451,2.592617312,2.743169116,3.285913399
33.94688611,0.276646339,0.17617578,0.390688897,0.484801575,1.413195016,2.615795868,2.784810243,3.321868355
33.97469444,0.225245761,0.185221247,0.395552251,0.490798336,1.429508107,2.641716762,2.781274487,3.353920672
34.00249167,0.206862612,0.193197083,0.392420204,0.48975434,1.43873829,2.670713699,2.833180696,3.380873176
34.03028056,0.236596358,0.178771996,0.396661095,0.486233795,1.454818257,2.685273638,2.844322147,3.420847626
34.05807222,0.342933678,0.184917533,0.397968309,0.489966842,1.466004423,2.722371825,2.862942356,3.465333073
34.08586944,0.215876746,0.1831922,0.400671431,0.498017868,1.46539515,2.759172476,2.908128082,3.485006873
34.113675,0.235179863,0.198150927,0.402383982,0.494828126,1.485672281,2.755915926,2.924812685,3.514886689
34.14147778,0.269219353,0.190851326,0.404894149,0.488909525,1.495042066,2.79207466,2.953223818,3.55613333
34.16926944,0.236002845,0.188989097,0.402385286,0.509512207,1.499251993,2.817919045,2.986145939,3.584242427
34.19707778,0.239655304,0.190966764,0.4041962,0.508834705,1.507140299,2.857087068,3.037796253,3.605694748
34.22486667,0.204257513,0.187724325,0.407666073,0.51657677,1.509208025,2.875541386,3.038492858,3.638764164
34.25267222,0.177828812,0.180766158,0.409635269,0.511542489,1.523942337,2.891315083,3.055083528,3.678902678
34.28045833,0.187949061,0.193279047,0.410723323,0.520380394,1.539116042,2.905816624,3.104059866,3.704999974
34.30825278,0.201876654,0.17735773,0.411467937,0.511517443,1.546131733,2.937903036,3.128747746,3.742977632
34.33606111,0.251098553,0.182586635,0.412631049,0.515456119,1.562383452,2.984495983,3.154965125,3.787970738
34.36385556,0.216134139,0.190357163,0.417213804,0.52159007,1.57103978,3.000462813,3.184449128,3.817381153
34.39165833,0.221655232,0.182819145,0.417668765,0.517267672,1.594451331,3.033137835,3.222530335,3.852945893
34.41946944,0.223011933,0.18420452,0.422139262,0.520751383,1.590982104,3.058287022,3.242064205,3.88526983
34.44728056,0.217555139,0.18493256,0.422186102,0.52002491,1.607279884,3.09283078,3.262875444,3.915277656
34.475075,0.225510606,0.194696799,0.42329027,0.523210152,1.615222399,3.128459622,3.304654048,3.964827173
34.50288333,0.207508893,0.199487271,0.424350555,0.525250262,1.624203416,3.133913104,3.343282865,3.981927577
34.53066944,0.215252657,0.178200098,0.427748137,0.530937222,1.644589882,3.180496831,3.377938628,4.038750131
34.55848056,0.212640518,0.186899952,0.427027687,0.532595785,1.659261401,3.204379519,3.373772114,4.050188913
34.58628333,0.202316634,0.178305617,0.428615324,0.537315901,1.663308192,3.222955443,3.426082477,4.125343985
34.61408333,0.208132884,0.19510918,0.433202684,0.53246009,1.686187286,3.246821683,3.468576624,4.14107207
34.64189167,0.193133161,0.197107864,0.431018394,0.53878605,1.708233171,3.291024277,3.496319048,4.228508424
34.66971389,0.220138205,0.176190217,0.438156539,0.553350081,1.696110943,3.335632718,3.526183323,4.220951734
34.69752222,0.191240701,0.192580624,0.441376636,0.554160408,1.71281364,3.367559132,3.550223117,4.262470927
34.72533333,0.19442298,0.209352719,0.440593702,0.563244827,1.72397701,3.387763907,3.591446592,4.303291194
34.75314444,0.237174911,0.201724419,0.441540528,0.57001546,1.736247255,3.428115073,3.619251798,4.332934633
34.78095278,0.230760013,0.194883991,0.443171312,0.565462675,1.76025132,3.457688529,3.659994497,4.394068775
34.80874167,0.281812501,0.207714739,0.446049395,0.563642555,1.773715928,3.501632979,3.695626234,4.428042411
34.83653889,0.220159152,0.205383867,0.451245609,0.567646834,1.780409001,3.533068625,3.702075918,4.47516441
34.86435,0.226407816,0.187228845,0.449654119,0.57698139,1.788844874,3.564020214,3.761764448,4.501652774
34.89213611,0.228631658,0.207569182,0.451849099,0.574883122,1.814097664,3.578523354,3.796161269,4.544483082
34.91994444,0.236577479,0.197522503,0.455039694,0.576815999,1.819103133,3.640653917,3.825713107,4.569603346
34.94775556,0.274142775,0.187884959,0.458122991,0.574075321,1.832770187,3.668641742,3.872006092,4.611709484
34.97555556,0.213003014,0.200674116,0.459703018,0.57723934,1.84534034,3.717650932,3.904649515,4.657602509
35.00334722,0.222735802,0.208612213,0.461673407,0.582940437,1.866745918,3.774707464,3.915278124,4.701852807
35.03116111,0.216317264,0.221183927,0.464172391,0.579645247,1.874096184,3.759516012,3.980324123,4.778474456
35.05897222,0.209543947,0.188474915,0.466706272,0.587550831,1.890418802,3.804092995,4.001224989,4.781143803
35.08678056,0.221482767,0.213053973,0.466748734,0.589962182,1.905889879,3.834065121,4.03855382,4.802259532
35.11458889,0.224846804,0.216548523,0.470191091,0.590963177,1.910093211,3.892803596,4.09579813,4.897237253
35.14237778,0.22484801,0.212422795,0.471876288,0.596324514,1.932253919,3.92158506,4.132214303,4.939776325
35.17018611,0.145605243,0.214623618,0.476021533,0.596674559,1.943181284,3.930074113,4.195315293,4.94266837
35.19799722,0.216242978,0.181784598,0.475248891,0.599972841,1.973268535,3.98228166,4.20425041,4.986047238
35.2258,0.325326642,0.202938932,0.477693931,0.596421355,1.984094542,4.021873167,4.249230743,5.015546586
