Time,M0 - 31.5,M1 - 31.5,M2 - 31.5,M3 - 30C,M4 - 30C,M5 - 28.5C,M6 - 28.5C,M7 - 28.5C
35.64295556,5.452310186,5.747222641,5.15865409,6.39271113,5.003629126,5.140655505,5.196552099,6.730530847
35.67076667,5.427506715,5.763661062,5.1478697,6.39271113,4.984961201,5.12299682,5.203054556,6.717519109
35.69856944,5.464829105,5.774642483,5.130029305,6.39271113,4.984961201,5.133646035,5.180305664,6.73057657
35.72637222,5.460691792,5.78010262,5.126520681,6.413197777,4.981263374,5.137105399,5.199810141,6.717519109
35.75418333,5.435786139,5.819058224,5.147797853,6.406518343,4.985020301,5.147833261,5.173739803,6.737090517
35.78198611,5.456673829,5.83036403,5.151354542,6.406362126,5.003547566,5.133663102,5.173813018,6.711021275
35.80977778,5.452333092,5.824708735,5.14426096,6.40631006,5.022378177,5.137140741,5.196492992,6.717609794
35.83758056,5.452310186,5.841649675,5.137105399,6.40631006,4.988601735,5.151390314,5.196537712,6.737090517
35.86536944,5.448203637,5.853073546,5.140708635,6.419986745,4.999857768,5.154985354,5.186804914,6.717519109
35.89317778,5.464829105,5.893374373,5.133610373,6.440547559,4.9923443,5.14427891,5.199795357,6.737136278
35.92097778,5.444031432,5.870246393,5.147780065,6.426939284,4.999857768,5.133663102,5.22287397,6.737090517
35.94877222,5.460691792,5.876020828,5.154949213,6.406362126,4.984901488,5.176619217,5.22291969,6.743655628
35.97656389,5.460668855,5.899209896,5.151426433,6.419986745,4.996109739,5.147815814,5.213145079,6.743747851
36.00436111,5.477489587,5.922602858,5.165710601,6.433687689,4.996130101,5.147815814,5.216244922,6.763476706
36.03217222,5.477442848,5.922602858,5.154949213,6.440654527,5.026164098,5.162163439,5.226175986,6.724022298
36.05996389,5.452356243,5.940369091,5.15493123,6.454392476,4.999918898,5.165710601,5.212963298,6.737136278
36.08776111,5.469131433,5.952339373,5.162127253,6.440600644,5.003547566,5.154967024,5.222904315,6.737136278
36.11556111,5.481684391,5.970445881,5.176582941,6.440600644,5.018717911,5.165728792,5.216274967,6.73057657
36.14337222,5.498632368,5.976256359,5.162127253,6.447466832,4.981263374,5.180174865,5.213008144,6.717519109
36.17115833,5.469038576,5.970269453,5.151390314,6.43379456,5.011157797,5.15493123,5.226252228,6.756848681
36.19895,5.485905302,5.976344029,5.165783018,6.454499642,4.992324371,5.187457203,5.219573675,6.73057657
36.22675278,5.481684391,5.994512688,5.162127253,6.447466832,5.014813774,5.165783018,5.239540281,6.750226181
36.25456389,5.485952105,6.006620721,5.151354542,6.447573899,4.996230873,5.183879394,5.226252228,6.730622293
36.28235833,5.464875255,6.006620721,5.169368978,6.447573899,5.003567955,5.154949213,5.216275233,6.743655628
36.31016944,5.503054525,6.06236786,5.15493123,6.433792983,5.03003538,5.147851222,5.263239837,6.743747851
36.33795833,5.494379273,6.056126301,5.15493123,6.447466832,5.011076127,5.158528124,5.229525626,6.724067984
36.36575,5.469131433,6.050073901,5.137123154,6.440600644,4.999877932,5.187530961,5.236246448,6.763616339
36.39356111,5.452310186,6.04365922,5.162163439,6.482376387,4.984981104,5.172974486,5.232877309,6.750272643
36.42136944,5.473320596,6.074961814,5.169368978,6.468371057,4.996169783,5.169368625,5.229525626,6.737090517
36.44917778,5.481660881,6.081313707,5.14426096,6.447573899,4.996069645,5.172938233,5.239555699,6.750226181
36.47696389,5.469038576,6.113020578,5.154949213,6.447573899,4.999817436,5.180358861,5.266610697,6.743655628
36.504775,5.473274383,6.106639355,5.140779368,6.461378527,5.003547566,5.191129643,5.236323506,6.756848681
36.53258056,5.494379273,6.145305407,5.169368978,6.468371057,5.007300378,5.172974486,5.263253914,6.770063683
36.56038889,5.485881776,6.138846525,5.162145433,6.482321384,5.018655929,5.187494262,5.273341811,6.756848681
36.58818056,5.469178613,6.138846525,5.154985007,6.468480041,4.999857768,5.187494262,5.256377786,6.756895182
36.61598611,5.50719498,6.158339544,5.15856394,6.475315936,4.992344508,5.194823223,5.246272531,6.737136278
36.64379167,5.503007594,6.145354696,5.147797853,6.489388375,5.011117175,5.191203447,5.269951492,6.750318481
36.6716,5.498703601,6.171447757,5.14426096,6.461378527,5.014854423,5.172938233,5.256408849,6.7701109
36.69939444,5.477442848,6.178086267,5.158690089,6.489388375,5.011136745,5.169368625,5.249649327,6.750318481
36.7272,5.490152618,6.191332943,5.165746809,6.496406857,5.011076127,5.165710601,5.266515662,6.743655628
36.75500833,5.4649219,6.218002439,5.154949213,6.482376387,4.996089588,5.180339017,5.252981416,6.756848681
36.78281944,5.460691792,6.224684889,5.162181271,6.489443429,4.981183811,5.205861958,5.287130863,6.756848681
36.81061111,5.435740927,6.217950385,5.140690869,6.475370068,5.018594593,5.194767291,5.273341811,6.756848681
36.83841389,5.473227675,6.244926936,5.144315154,6.482648982,4.999817436,5.165783371,5.273326025,6.76371135
36.866225,5.464829105,6.258612829,5.173102181,6.50370764,5.018737289,5.198425679,5.28023931,6.750226181
36.89401111,5.460738405,6.265331268,5.130064267,6.489553557,5.011055922,5.194785753,5.283667268,6.763476706
36.92181667,5.464829105,6.265438459,5.15856394,6.496461962,4.999958607,5.162127253,5.280255684,6.763523885
36.94960278,5.481660881,6.299938294,5.165783018,6.496517908,5.014875069,5.205786871,5.269935715,6.783536512
36.97741111,5.460691792,6.292915179,5.140673272,6.539212713,4.999797271,5.198499575,5.311212733,6.776749987
37.0052,5.435718322,6.320769307,5.165746809,6.503486993,5.014813774,5.180211518,5.29740072,6.7701109
37.03300278,5.460668855,6.313726216,5.137105399,6.503486993,5.014854423,5.191111012,5.290609988,6.763430167
37.06078889,5.469061789,6.320769307,5.147851222,6.546446234,5.022398635,5.19476711,5.297319592,6.756848681
37.08859444,5.464829105,6.327762998,5.140655505,6.539212713,5.022480905,5.19853707,5.325255531,6.776749987
37.11638611,5.473250904,6.334819551,5.144315154,6.517723182,4.996069645,5.20212351,5.318171926,6.770063683
37.14418889,5.507219101,6.327876187,5.144225575,6.510573733,5.011117175,5.205824046,5.28357196,6.763430167
37.172,5.456465065,6.370262108,5.151390314,6.525047835,5.029952572,5.180266233,5.314691619,6.790044767
37.19979722,5.464852303,6.348896637,5.151426433,6.503486993,4.999837392,5.183934143,5.293867655,6.77670273
37.22759444,5.460761342,6.348896637,5.165710601,6.53938411,5.014813774,5.213271031,5.300952022,6.77670273
37.25538333,5.469061789,6.399039195,5.162181271,6.546502548,5.037682952,5.183860786,5.314658508,6.790092103
37.28318056,5.485999412,6.391805264,5.169350422,6.524936367,5.003567955,5.194748648,5.307687524,6.790092103
37.31099167,5.485975885,6.391805264,5.165728792,6.539268974,5.029994193,5.209508047,5.314658508,6.770063683
37.33878333,5.473297612,6.406280151,5.165819232,6.524879349,5.052904254,5.20574933,5.318171926,6.763430167
37.36657222,5.460761342,6.413587668,5.137122985,6.553572129,5.022377962,5.194748648,5.328675123,6.790044767
37.39436944,5.464898453,6.420962876,5.180193102,6.546389055,5.011055922,5.202086359,5.332163539,6.783394608
37.42217778,5.477466092,6.428164509,5.165800862,6.553629362,5.022398635,5.213176402,5.318122456,6.783394608
37.44998889,5.477442848,6.435554091,5.165746809,6.524936367,5.014813774,5.228154812,5.314658508,6.790044767
37.47778333,5.47753683,6.465063496,5.147815814,6.568131402,5.007280187,5.216827044,5.339146132,6.790044767
37.50559722,5.490176415,6.480046644,5.158528124,6.575392257,5.04139577,5.213157144,5.339146132,6.770063683
37.53338889,5.469084757,6.479984644,5.154949213,6.539212713,5.011055922,5.216827044,5.321637902,6.803504609
37.56117778,5.456511153,6.480046644,5.162109247,6.553629362,5.030055219,5.198593038,5.339162984,6.803552025
37.58898611,5.469015363,6.4949974,5.162181271,6.532099308,5.007280187,5.220555974,5.332146706,6.810218973
37.61679722,5.452355757,6.472551356,5.173083966,6.560819227,5.007320781,5.205768008,5.342690743,6.790140093
37.64458611,5.481707652,6.50257813,5.158546118,6.546331876,5.022357504,5.213195104,5.332163539,6.790092103
37.67238611,5.469061789,6.525302395,5.162127253,6.560934688,5.007320781,5.231757168,5.311180238,6.783394608
37.70019444,5.460668855,6.525430194,5.154949213,6.546389055,5.064691284,5.191111012,5.339331065,6.783488561
37.72799444,5.473227675,6.50257813,5.169442153,6.582835896,4.996069645,5.209433284,5.346304622,6.77670273
37.75580556,5.469038576,6.532977862,5.158546118,6.546389055,5.02618457,5.191092562,5.332230568,6.796747841
37.78359444,5.490129076,6.563692251,5.17297484,6.582718307,4.999797271,5.22423013,5.321621252,6.796795217
37.8114,5.456487986,6.525366812,5.169350422,6.597332877,5.007280187,5.22802113,5.328723777,6.783394608
37.83919167,5.485952609,6.563692251,5.187568385,6.568073174,4.996130101,5.205786871,5.374687003,6.783394608
37.86698333,5.460691792,6.540661051,5.165746809,6.560876514,5.029993758,5.205768008,5.342724623,6.783394608
37.89479444,5.473297612,6.540596505,5.202142361,6.568073174,4.999837811,5.187568385,5.371123618,6.810218973
37.92260556,5.452310186,6.626490921,5.169332394,6.568073174,5.037557911,5.194785753,5.35683947,6.810170861
37.95041389,5.452310186,6.579325929,5.172956447,6.597392239,5.029993758,5.205786871,5.335653671,6.796795872
37.97822778,5.481660881,6.594926432,5.187494262,6.575333973,5.029993758,5.205768008,5.349735721,6.790140093
38.00603056,5.46066861,6.602737975,5.191092562,6.589992935,5.007361802,5.217110578,5.374687003,6.790044767
38.03382222,5.477489587,6.618519512,5.17297484,6.575333973,5.026205257,5.194841141,5.356822568,6.790044767
38.06162778,5.485905302,6.626422347,5.180394811,6.589992935,5.029994193,5.202086359,5.371226691,6.790092103
38.08943056,5.464875255,6.626490921,5.187548685,6.634375956,5.007320781,5.187494262,5.36039463,6.803504609
38.11724167,5.452310186,6.626626942,5.180211518,6.597392239,5.049143201,5.216865028,5.36398572,6.810218973
38.14503333,5.456465065,6.634470521,5.183860786,6.589992935,5.018677234,5.231680629,5.381941391,6.790044767
38.17282778,5.469061789,6.626422347,5.18382411,6.619633665,5.041374808,5.198444153,5.36039463,6.803456539
38.20063056,5.448158097,6.642458318,5.176546311,6.575392257,5.041374808,5.22424924,5.378338711,6.796747841
38.22843611,5.444008798,6.666613476,5.187475642,6.612152657,5.026143411,5.191166365,5.36042861,6.790092103
38.25624444,5.485928828,6.666472104,5.172956447,6.589992935,4.996109739,5.209452159,5.389099446,6.82371278
38.28405278,5.477466342,6.674562903,5.176601167,6.582718307,5.018655929,5.220574512,5.389362026,6.816938964
38.31186111,5.464875255,6.650455477,5.169387006,6.604739218,5.033764314,5.194785753,5.381941391,6.796747841
38.33967222,5.4649219,6.674633066,5.162127253,6.612331106,5.011237788,5.205805549,5.363968798,6.83727756
38.36748056,5.460737911,6.682662071,5.180266233,6.619513665,5.04920485,5.209470849,5.367562321,6.844117518
38.39528333,5.452448365,6.690841115,5.162109247,6.612093182,5.04905834,5.198425679,5.36398572,6.790092103
38.42309444,5.469038576,6.707153139,5.187567305,6.604739218,5.014793344,5.205880637,5.378269598,6.816938964
38.45090278,5.443985923,6.715357708,5.162127253,6.604739218,5.052883025,5.209470849,5.349752603,6.796938656
38.47870278,5.443985923,6.723643854,5.162127253,6.612152657,5.014875069,5.22423013,5.371123618,6.844117518
38.50650556,5.464875255,6.731865592,5.147833603,6.619574133,5.041374808,5.209433284,5.381975809,6.844166505
38.53431389,5.460691792,6.740169072,5.172992879,6.604739218,5.05290403,5.224268162,5.36398572,6.823761643
38.562125,5.452378908,6.765357185,5.17297484,6.634497124,5.029973273,5.220668887,5.378269598,6.823760972
38.58993333,5.469038576,6.748481267,5.194767291,6.604739218,5.014813774,5.216845943,5.37472138,6.82371278
38.61773056,5.456487986,6.765206507,5.176564537,6.619573197,5.04139577,5.220593609,5.385493177,6.816987116
38.64551944,5.46496805,6.748481267,5.15851013,6.597332877,5.045236243,5.227963761,5.403563545,6.830541215
38.67330833,5.485975885,6.740243525,5.165728792,6.627001781,5.029952572,5.227982695,5.403563545,6.830638353
38.70111667,5.473250904,6.765206507,5.15856394,6.582718307,5.033805964,5.194823223,5.38913455,6.816938964
38.72892778,5.498656197,6.765281194,5.165801388,6.649510469,5.033785249,5.205879538,5.403722643,6.844265166
38.75674167,5.460691792,6.790549073,5.176746992,6.619513665,5.026226163,5.205786871,5.39272533,6.830639709
38.78453333,5.456511153,6.790702879,5.183879394,6.619513665,5.045215266,5.220593609,5.396336204,6.803504609
38.81232222,5.456465065,6.790549073,5.162127253,6.65690504,5.041374808,5.228002196,5.371157658,6.810218973
38.84011111,5.47753683,6.790472842,5.169387006,6.619513665,5.045299177,5.235457473,5.396336204,6.816987116
38.867925,5.460691792,6.824670129,5.158600104,6.627001781,5.03003538,5.220574884,5.410923152,6.810267084
38.89571389,5.473297117,6.833222774,5.172956447,6.619513665,5.022439766,5.220555974,5.396301058,6.816987116
38.923525,5.452470536,6.816048756,5.172938233,6.634556771,5.041437476,5.23541899,5.396336204,6.83727756
38.95133333,5.460645673,6.824670129,5.162109247,6.642000658,5.064457037,5.22423013,5.396493637,6.803552025
38.97913611,5.473250904,6.841862587,5.176564537,6.619633665,5.029973273,5.22424924,5.389082137,6.857814859
39.00692222,5.494426644,6.850511673,5.158564288,6.649388107,5.022398635,5.220517966,5.39269053,6.810218973
39.03472778,5.481707652,6.859249662,5.151426085,6.634375956,5.0452782,5.246648504,5.39996639,6.810218973
39.06252222,5.443985923,6.859170036,5.151372514,6.612331106,5.022439339,5.231757168,5.382080041,6.830541215
39.09033056,5.473227675,6.850511673,5.176656206,6.612213067,5.022398635,5.22423013,5.42191794,6.830541215
39.11812778,5.485952105,6.859249662,5.162163439,6.649449768,5.018655929,5.216978615,5.407268773,6.837326505
39.14593889,5.444008557,6.841862587,5.172974486,6.642061301,5.037641709,5.250396362,5.381889041,6.850963283
39.17374444,5.469038576,6.876755441,5.158635577,6.641878414,5.045236243,5.224249052,5.425634279,6.816987116
39.20153333,5.460691792,6.903083004,5.151354542,6.619573197,5.029973273,5.246648504,5.410887922,6.830541215
39.22933889,5.464829105,6.89429767,5.144296688,6.63443654,5.052925259,5.231718709,5.407215712,6.837326505
39.25713056,5.469015363,6.89429767,5.15493123,6.649388107,5.052883025,5.235457473,5.421935168,6.817084091
39.28493889,5.469038576,6.867917394,5.172938233,6.65690504,5.052883025,5.224249052,5.41823912,6.837326505
39.31274167,5.498775093,6.903083004,5.147815814,6.63443654,5.022377962,5.246726003,5.40725092,6.816987116
39.34053056,5.473227675,6.903164494,5.169387006,6.634497124,5.04920485,5.235438327,5.392725655,6.857864617
39.36833889,5.464852303,6.929824456,5.162145433,6.63443654,5.026329617,5.220536876,5.410852362,6.830541215
39.39614722,5.494402831,6.89429767,5.154967024,6.649388107,5.029952572,5.231680629,5.429264957,6.837326505
39.42395833,5.460760607,6.894216268,5.140673272,6.649388107,5.076161763,5.220593609,5.414508879,6.851012312
39.45176667,5.481684391,6.885521818,5.162127253,6.679685027,5.037557911,5.246706629,5.425689011,6.844166505
39.47957778,5.477442848,6.929824456,5.169350422,6.656966761,5.022357504,5.250454714,5.403634251,6.850963283
39.507375,5.485999412,6.929741224,5.155003165,6.672084326,5.018635269,5.246648504,5.407215712,6.857864617
39.53518056,5.464852303,6.911959403,5.137105399,6.627001781,5.022378177,5.220574884,5.447824761,6.844166505
39.56298889,5.477442848,6.903083004,5.155020458,6.634558668,5.011096543,5.235457473,5.429192608,6.844166505
39.59078333,5.507266569,6.929741224,5.147851222,6.656966761,5.033930058,5.250513267,5.455201019,6.83049231
39.618575,5.473551703,6.903164494,5.158546118,6.664490999,5.0224402,5.22423013,5.444092957,6.823761643
39.64638611,5.469084757,6.920845475,5.162109247,6.649388107,5.068377293,5.220536876,5.436583692,6.82371278
39.67419722,5.485952609,6.894216268,5.154967024,6.679623126,5.04139577,5.227963761,5.429192608,6.857913688
39.70198611,5.477442848,6.89429767,5.162109247,6.694909556,5.045257443,5.220593609,5.440345983,6.823760972
39.72978889,5.473250904,6.911959403,5.183842359,6.649388107,5.022398635,5.257997043,5.42186425,6.82371278
39.7576,5.494402831,6.920845475,5.169368625,6.66455278,5.03003538,5.242941554,5.4366018,6.82371278
39.78541111,5.473297117,6.903083004,5.162145433,6.679685027,5.060603489,5.231719088,5.433005196,6.837375451
39.81321944,5.477466342,6.903164494,5.162145433,6.687294094,5.052883025,5.242903022,5.470201935,6.83049231
39.84101667,5.456511153,6.920845475,5.158564288,6.63443654,5.060710691,5.239140566,5.455274717,6.857814859
39.86881944,5.494379273,6.911959403,5.137176082,6.687294094,5.056816296,5.235476431,5.440345983,6.864771849
39.89660833,5.473227675,6.911959403,5.169387006,6.687294094,5.052883025,5.246687061,5.458901625,6.864722049
39.92441667,5.498823533,6.920845475,5.154949213,6.649388107,5.045215266,5.239217965,5.421989867,6.83727756
39.95222778,5.481660881,6.894216268,5.180266768,6.687294094,5.041416513,5.227963761,5.462789793,6.837375451
39.98001944,5.473320596,6.947813545,5.140673272,6.664490999,5.041458662,5.239159724,5.455145837,6.844166505
40.007825,5.443985923,6.89429767,5.133592798,6.672147154,5.037725956,5.243057933,5.440328033,6.844166505
40.03561111,5.456511153,6.920928617,5.133575053,6.672084326,5.011076127,5.235593042,5.462641511,6.857963446
40.0634,5.490152618,6.911959403,5.12299682,6.672084326,5.045340476,5.242941554,5.447696037,6.837326505
40.09120833,5.469061789,6.885440504,5.147780065,6.664490999,4.999817436,5.227963761,5.425743257,6.837326505
40.11901667,5.456465065,6.911959403,5.169460181,6.672084326,5.018574149,5.22423013,5.451447301,6.837425083
40.14680833,5.452355757,6.903164494,5.162127253,6.672022486,5.041458662,5.250415748,5.429282874,6.864722049
40.17461944,5.485881776,6.885440504,5.162127253,6.687231145,5.068377293,5.242922193,5.466420747,6.844166505
40.20241944,5.494403086,6.876674215,5.16578267,6.695098614,5.022398635,5.231680629,5.44771435,6.844117518
40.230225,5.498656197,6.911959403,5.16578267,6.664429218,5.049079554,5.227944639,5.410870058,6.844166505
40.25803333,5.469061789,6.89429767,5.151425743,6.710353061,5.053051971,5.235534446,5.443983654,6.837326505
40.28583889,5.460784038,6.912124035,5.158528124,6.687356055,5.056752562,5.239179073,5.462678755,6.851012999
40.31365,5.469085252,6.89429767,5.169350422,6.717990881,5.011076127,5.231796011,5.462734005,6.817182421
40.34146389,5.477489587,6.89429767,5.147797853,6.687294094,5.041437476,5.224268162,5.440291622,6.864722049
40.36925278,5.464898453,6.938898146,5.14427891,6.687294094,5.018574149,5.246648504,5.440291622,6.830541215
40.39706111,5.469038576,6.885601703,5.151390314,6.694909556,5.026205257,5.246726003,5.47396739,6.851062028
40.42484722,5.481660881,6.894216268,5.154967024,6.717926669,5.022439339,5.24296111,5.443983654,6.837375451
40.45264167,5.464852303,6.903164494,5.155003165,6.672084326,5.030014679,5.231738034,5.4368,6.844166505
40.48044444,5.460645673,6.912042455,5.158672094,6.717990881,5.045340476,5.23541899,5.470164999,6.864722049
40.50824722,5.477489587,6.903083004,5.133575053,6.679623126,5.026266895,5.231680629,5.432950385,6.844412145
40.53605833,5.481684391,6.903083004,5.133680009,6.702595476,5.018655929,5.239217581,5.466420394,6.850963283
40.56384722,5.473250904,6.885521818,5.172938233,6.725828952,5.041437476,5.235399844,5.477697441,6.83727756
40.59163611,5.448158097,6.876674215,5.15493123,6.679686015,5.033764314,5.243114884,5.466383481,6.830541215
40.61942778,5.485928828,6.903083004,5.162145433,6.710225777,5.041458662,5.235476431,5.473930078,6.844166505
40.64723056,5.477560075,6.903083004,5.162145433,6.741333152,5.049121317,5.254204986,5.458901801,6.857814859
40.67504167,5.473250904,6.894216268,5.162163091,6.695036592,5.018635269,5.239256094,5.455201019,6.871635141
40.70285,5.469177128,6.885521818,5.165746809,6.717926669,5.026205257,5.228079071,5.458957016,6.844166505
40.73065278,5.490129076,6.850511673,5.165728792,6.718054077,5.033826463,5.227963761,5.492998029,6.864722049
40.75845833,5.485905302,6.867997106,5.162127253,6.710225777,5.056794825,5.23541899,5.470146265,6.864820962
40.78626389,5.477583074,6.903164494,5.158528124,6.694909556,5.037640831,5.246667878,5.45899389,6.851162162
40.81405,5.481801698,6.89429767,5.169350422,6.725699359,5.022439766,5.250454714,5.489126713,6.871585298
40.84185,5.477442848,6.89429767,5.165746809,6.710289927,5.05290403,5.243057933,5.470183555,6.844117518
40.86965278,5.473320596,6.867917394,5.16578267,6.702532404,5.037599589,5.26938721,5.48908931,6.878504252
40.89743889,5.494497324,6.876674215,5.162163091,6.710289927,5.029973273,5.242941554,5.481674826,6.837326505
40.92522778,5.477466092,6.89429767,5.151390314,6.694972567,5.037599589,5.246706629,5.470239224,6.871635141
40.95302222,5.50719498,6.89429767,5.130011741,6.679623126,5.033826463,5.250454714,5.477678863,6.857814859
40.98081111,5.481801698,6.850511673,5.130064603,6.725699359,5.045215266,5.239217581,5.485315044,6.864722049
41.00861111,5.473250904,6.885440504,5.151390314,6.702595476,5.018697032,5.231661495,5.508127639,6.864820962
41.03640278,5.507219101,6.885521818,5.144296688,6.733415366,5.049037349,5.231680629,5.500463488,6.885479745
41.06421111,5.485905302,6.876674215,5.140655505,6.717990881,5.052883025,5.246667878,5.500444297,6.850963283
41.09202222,5.507219101,6.885440504,5.144225575,6.718183544,5.045257443,5.22423013,5.489051183,6.885529673
41.119825,5.511552325,6.859170036,5.130117808,6.702532404,5.052925259,5.224325494,5.470183201,6.844166505
41.14763611,5.469201078,6.89429767,5.151390314,6.725699359,5.04139577,5.224268162,5.48525816,6.850963283
41.17542222,5.485905302,6.885440504,5.147780065,6.725699359,5.04905834,5.239236551,5.473986316,6.844166505
41.203225,5.477536327,6.885440504,5.14426096,6.717990881,5.041416513,5.273129033,5.485465665,6.871585298
41.23101944,5.464829105,6.876674215,5.176619217,6.717990881,5.033785249,5.224268162,5.50061703,6.857814859
41.25883611,5.490152618,6.885440504,5.15493123,6.702532404,5.011259899,5.254204986,5.492941075,6.864722049
41.28664444,5.49024781,6.903083004,5.133681019,6.710289927,5.041437476,5.242903022,5.492884666,6.878604726
41.31445556,5.469038576,6.876674215,5.169314191,6.725763634,5.018594593,5.231680629,5.48901342,6.871585298
41.34225556,5.490129076,6.850511673,5.154949213,6.702595476,5.037641709,5.23541899,5.500557798,6.857814859
41.37006667,5.464852303,6.894216268,5.151390314,6.710225777,5.037557911,5.246648504,5.485220421,6.844117518
41.39786667,5.464875255,6.903083004,5.154967024,6.756999975,5.068377293,5.254185587,5.481504805,6.864722049
41.42565556,5.485905302,6.885440504,5.151497634,6.741203305,5.029994193,5.250396362,5.50814704,6.864722049
41.45347222,5.490176415,6.912042455,5.158528124,6.733479703,5.045194289,5.224325494,5.504361234,6.851062028
41.48126389,5.507242449,6.89429767,5.162145433,6.725699359,5.037662438,5.231757168,5.489107557,6.857864617
41.509075,5.477466092,6.876754013,5.169549809,6.733415366,5.045236243,5.273148688,5.481486215,6.871635141
41.536875,5.502912207,6.885521818,5.162234772,6.741333152,5.033764314,5.254165995,5.515859655,6.857814859
41.56468056,5.485905302,6.920845475,5.137105399,6.725699359,5.064457037,5.23541899,5.496644341,6.857814859
41.59249167,5.490152618,6.911959403,5.133557478,6.710289927,5.056731319,5.239179073,5.492865499,6.857963446
41.62027778,5.469038576,6.912040983,5.126538235,6.725699359,5.045215266,5.239236551,5.515762899,6.871585298
41.64808889,5.494497324,6.885521818,5.137105399,6.733415366,5.022357504,5.25793803,5.492902924,6.864722049
41.67589167,5.494379273,6.911959403,5.147886971,6.741203305,5.049249293,5.246687446,5.527358629,6.844117518
41.70369167,5.486069997,6.876674215,5.133575053,6.741203305,5.06467183,5.246667878,5.492884666,6.864771849
41.73148333,5.494568769,6.885440504,5.140655505,6.749064418,5.04905834,5.246726003,5.492865499,6.87855484
41.75928611,5.494379273,6.89429767,5.119509686,6.710225777,5.037640831,5.242903022,5.49666352,6.871635141
41.78708056,5.477489587,6.89429767,5.130099566,6.741333152,5.033785249,5.220555974,5.52360179,6.871635141
41.81487222,5.48604572,6.89429767,5.137140741,6.710353061,5.033785249,5.23541899,5.511973039,6.864722049
41.84268056,5.490129076,6.912042455,5.154985007,6.725699359,5.056731319,5.250435328,5.519709618,6.864672249
41.87046944,5.485952105,6.903247456,5.144261302,6.741333152,5.052925259,5.250454714,5.535055752,6.871585298
41.89827222,5.502912207,6.920928617,5.155020458,6.733415366,5.037641267,5.273148688,5.508108425,6.83049231
41.926075,5.485928828,6.894459045,5.12299682,6.717990881,5.076140447,5.242999263,5.531275025,6.851062028
41.95387778,5.481731162,6.876755441,5.165746809,6.733479703,5.026164098,5.239159915,5.527358629,6.871635141
41.98167778,5.498679772,6.911959403,5.147833603,6.772563154,5.045321047,5.239256094,5.535134455,6.885529673
42.00948056,5.477442848,6.903083004,5.140673272,6.741203305,5.037557911,5.246687061,5.53119637,6.844117518
42.03728333,5.485905302,6.885440504,5.155038617,6.733415366,5.022439339,5.242883661,5.519593554,6.864771849
42.06507222,5.473250904,6.903164494,5.147815814,6.741333152,5.033826463,5.239140566,5.535055752,6.857864617
42.09288333,5.481684391,6.912124035,5.144261302,6.748998909,5.03757886,5.239179073,5.50812801,6.87173553
42.12069167,5.507266569,6.89429767,5.140673272,6.733415366,5.033848055,5.254204986,5.515897202,6.857864617
42.14849167,5.473274383,6.920928617,5.144331736,6.710288911,5.045257,5.242903022,5.519689991,6.864722049
42.1763,5.490152618,6.911959403,5.151354542,6.756867754,5.026143411,5.265548399,5.535075427,6.871585298
42.20411111,5.490176415,6.885440504,5.158528124,6.733479703,5.045257,5.261732086,5.519690553,6.857814859
42.23190556,5.481707652,6.929824456,5.162145433,6.764744402,5.045299177,5.265685633,5.511934584,6.857864617
42.25971667,5.481660881,6.947728611,5.130082001,6.756867754,5.056731319,5.24301978,5.558756349,6.892410561
42.28752778,5.507242962,6.911959403,5.144225575,6.764678764,5.026143411,5.269307844,5.515762899,6.864822352
42.31533611,5.485952609,6.920928617,5.158564288,6.772825998,5.064478309,5.239159724,5.542840338,6.864722049
42.343125,5.477466342,6.947812026,5.130029305,6.741203305,5.033743599,5.250454714,5.53899587,6.871635141
42.37093056,5.494568769,6.920928617,5.126520681,6.733545085,5.026164098,5.254244369,5.511953997,6.857814859
42.39871944,5.477489587,6.938729981,5.144225575,6.756867754,5.064584902,5.269386419,5.538956686,6.864672249
42.42652778,5.477442848,6.920845475,5.137176424,6.733479703,5.06467183,5.261771519,5.538956686,6.864722049
42.45431944,5.481660881,6.929824456,5.140673272,6.733545085,5.029993758,5.254204986,5.546805235,6.885479745
42.48212778,5.481684391,6.947728611,5.140655505,6.756867754,5.037557911,5.254243591,5.523581396,6.864722049
42.50992778,5.502960157,6.938729981,5.115938056,6.788422288,5.041437476,5.254165995,5.538956686,6.892410561
42.53773056,5.498679772,6.947813545,5.109095989,6.733479703,5.052925259,5.250415748,5.546726386,6.899550183
42.56554167,5.498656197,6.938729981,5.109008815,6.741333152,5.033887965,5.254185393,5.535094911,6.871685686
42.59335,5.473227675,6.920928617,5.098493212,6.764744402,5.0452782,5.250435328,5.511953997,6.850963283
42.62116111,5.515769589,6.894379072,5.105461535,6.749064418,5.052904254,5.265528571,5.546766002,6.871635141
42.64897222,5.507242962,6.956737121,5.126485741,6.764678764,5.026267322,5.276972347,5.531235128,6.885479745
42.67677778,5.498704114,6.911959403,5.130064603,6.741203305,5.026226163,5.269307844,5.542879546,6.864722049
42.70457222,5.507171118,6.938813305,5.102053977,6.772695636,5.037599589,5.26938721,5.523581396,6.899398011
42.732375,5.498632368,6.947728611,5.115938056,6.741267706,5.033805964,5.25793803,5.538956686,6.864771849
42.76018333,5.494402831,6.956990685,5.126590567,6.772563154,5.052904254,5.23541899,5.508070181,6.864722049
42.78799722,5.511504824,6.920845475,5.130011741,6.764678764,5.049037349,5.250415748,5.55456507,6.850963283
