Time,M0 - 3%,M1 - 3%,M2 - 1%,M3 - 1%,M4 - 6%,M5 - 6%,M6 - 8%,M7 - 8%
4.531816667,-0.048047195,-0.008290245,-0.004989552,0.005579776,0.003387365,0.004552228,0.033899989,-0.072719546
4.559605556,-0.052457222,-0.00933546,-0.006819576,0.00544105,-0.008904573,0.004544666,0.036201882,-0.101269981
4.587413889,-0.047718881,-0.005550988,-0.0040808,0.003291098,-0.009738708,0.007894555,0.034228338,-0.096381677
4.615222222,-0.052095565,-0.011496393,-0.005671151,0.002158467,0.012532798,0.027174546,0.033049406,-0.106888039
4.643033333,-0.041907075,-0.011762165,-0.006272469,0.001256084,0.041894349,0.014140469,0.034423034,-0.128583115
4.670847222,-0.047575042,-0.009410584,-0.002117954,-0.000663667,0.037488325,0.015632009,0.031545703,-0.117387647
4.698636111,-0.04579611,-0.015283836,-0.002637314,0.001111055,0.029592335,0.023210888,0.034097913,-0.107294478
4.726422222,-0.045121923,-0.010813231,-0.002362592,0.003698639,0.049619076,0.011709242,0.034108333,-0.12224212
4.754211111,-0.041733232,-0.01340163,-0.002572203,0.001825429,0.036915179,0.023003112,0.029982095,-0.131085792
4.782022222,-0.045130936,-0.008020939,0.004627783,0.008662771,-0.010642978,0.027813107,0.031617799,-0.107215135
4.809830556,-0.042425537,-0.005020579,-0.005712583,0.006188588,0.039254409,0.013851452,0.032086254,-0.094117964
4.837625,-0.04362134,-0.009576659,-0.000953254,0.001855183,0.04813273,0.008802746,0.030391408,-0.090633612
4.865444444,-0.043754764,-0.012319843,0.00146625,0.004502516,0.037444273,0.013606229,0.031718126,-0.121585385
4.893244444,-0.039807843,-0.015035498,-0.001842311,0.006169872,0.047047081,0.004461013,0.031941665,-0.100894663
4.921041667,-0.077124724,-0.013878179,-0.004156323,0.006571236,0.038770031,0.023795557,0.032462579,-0.106955715
4.948852778,-0.044156114,-0.011142398,-0.000444557,0.005148283,0.005495141,0.007519104,0.030914647,-0.111203608
4.976661111,-0.07400331,-0.014757007,0.00236179,0.00515087,0.046009825,0.0225124,0.029236186,-0.148698006
5.004472222,-0.059836846,-0.013349884,-0.00210769,0.006690963,0.011433073,0.009615984,0.032259574,-0.091178347
5.032280556,-0.047531412,-0.016274853,0.000251952,0.004803108,0.016825365,0.016276044,0.029633,-0.115187203
5.060086111,-0.040159572,-0.010989639,0.000415197,0.006681144,0.006727627,0.027343069,0.028490631,-0.164782944
5.087894444,-0.045338262,-0.015994707,0.00339446,0.007365309,-0.009673913,0.005900092,0.030954382,-0.089678958
5.115702778,-0.053202955,-0.013228735,0.001010245,0.008990868,0.011969761,0.029493405,0.030962769,-0.076486588
5.143516667,-0.042413459,-0.015635064,0.002749766,0.011886842,0.043245096,0.009208531,0.030370907,-0.114860216
5.171325,-0.040862406,-0.013705326,0.004965664,0.007435713,0.048865977,0.033651256,0.03137839,-0.112952209
5.199136111,-0.037945007,-0.013598526,0.007867038,0.007894484,0.032800621,0.033361822,0.02904971,-0.103715229
5.226941667,-0.036801775,-0.014979202,0.005100251,0.012231311,0.003621457,0.028179572,0.031221204,-0.077532738
5.254736111,-0.037164563,-0.011840996,0.005558042,0.009423803,0.010400465,0.029292258,0.027636072,-0.113796034
5.282541667,-0.04199156,-0.01766144,0.006359673,0.011724097,0.044857055,0.030577303,0.033352757,-0.093522916
5.310330556,-0.03892731,-0.011581067,0.003873546,0.01167406,0.048395025,0.019136916,0.03172759,-0.0808895
5.338138889,-0.039186895,-0.012566239,0.009154675,0.009221746,0.000236709,0.028162475,0.028252756,-0.109332921
5.365955556,-0.040154066,-0.021038979,0.00934602,0.010018423,0.005244616,0.02328427,0.032872719,-0.136843277
5.393758333,-0.066124421,-0.018622002,0.008854737,0.010368752,0.004036107,0.023508607,0.031877731,-0.090861122
5.421569444,-0.037626965,-0.020225079,0.008574733,0.013230216,0.019213532,0.029711042,0.03190598,-0.088908283
5.449380556,-0.034992934,-0.015521642,0.007745774,0.010604965,0.038060207,0.021077314,0.030041929,-0.101653205
5.477188889,-0.03585329,-0.020159108,0.014016513,0.009186168,0.049286543,0.026928645,0.031908419,-0.122765151
5.504997222,-0.033278171,-0.01694466,0.009178632,0.011623325,0.017993466,0.031057759,0.029838477,-0.125795531
5.532788889,-0.056347434,-0.014252049,0.010837788,0.012582684,0.018328592,0.022522672,0.029834602,-0.09613962
5.560597222,-0.044554519,-0.013143634,0.015046142,0.011655573,0.032689852,0.030151149,0.029812469,-0.119668866
5.588402778,-0.045111777,-0.01101351,0.017546675,0.01819628,0.031892001,0.015272959,0.025275092,-0.088543493
5.616211111,-0.038996419,-0.01251024,0.010957492,0.013038301,0.012908148,0.025488708,0.03468334,-0.137575909
5.644019444,-0.040566073,-0.014874415,0.011558388,0.014643171,0.003986823,0.039684602,0.031642519,-0.133745228
5.671825,-0.053449003,-0.015548868,0.01084586,0.015191996,0.009943779,0.024399985,0.028710397,-0.113280195
5.699633333,-0.036879725,-0.013609483,0.012578498,0.014031084,0.006914414,0.026281573,0.031936782,-0.105912338
5.727444444,-0.034301855,-0.013069149,0.013119304,0.013942453,0.008153912,0.021408058,0.032843888,-0.099349468
5.755255556,-0.036033101,-0.018436489,0.015048221,0.0152491,0.006515279,0.023558393,0.030510908,-0.084821482
5.783063889,-0.05581359,-0.02032727,0.018782865,0.016991595,0.01044606,0.02515432,0.028954213,-0.118928262
5.810875,-0.046720074,-0.02186547,0.020724981,0.012101222,0.025335258,0.028835305,0.031911258,-0.094221834
5.838663889,-0.044300346,-0.022233476,0.017301213,0.01675093,0.012127375,0.030563575,0.033205285,-0.081817554
5.866452778,-0.045787042,-0.013284452,0.01896467,0.014586276,0.014994292,0.024599818,0.034632075,-0.108811615
5.894263889,-0.035017353,-0.020690278,0.020825653,0.019337081,0.014055101,0.032492263,0.030342226,-0.097020998
5.922061111,-0.031890078,-0.016454142,0.020683251,0.017406932,0.011097973,0.033508121,0.038498272,-0.066995332
5.949861111,-0.030755621,-0.014365411,0.0217754,0.019281642,0.015758166,0.034908645,0.0342128,-0.082217975
5.977655556,-0.038064784,-0.012916785,0.019673078,0.017302355,0.017844865,0.033465292,0.034878069,-0.110803095
6.005458333,-0.040325763,-0.021729754,0.025436422,0.017864892,0.020842651,0.03634115,0.030715612,-0.090067875
6.033252778,-0.043555748,-0.020593823,0.023402752,0.022353507,0.044538045,0.024839514,0.035112943,-0.079394527
6.061044444,-0.027308873,-0.016796382,0.02350904,0.020752529,0.063285335,0.026202691,0.034880047,-0.147697248
6.088830556,-0.045884753,-0.022617727,0.025070939,0.017980977,0.056928118,0.036711199,0.033042036,-0.159959562
6.116638889,-0.027759329,-0.015719716,0.026803432,0.019246392,0.059749589,0.030027963,0.032381993,-0.125729687
6.144444444,-0.039628751,-0.017528837,0.028366173,0.019725992,0.064352882,0.041526826,0.027574383,-0.077142284
6.172241667,-0.059230877,-0.014883124,0.025134209,0.021492306,0.0384451,0.040734313,0.034193321,-0.11598046
