Time,M0 - 0%,M1 - 0%,M2 - 1%,M3 - 1%,M4 - 10%,M5 - 10%,M6 - 100%,M7 - 100%
3.308475,0.094245177,-0.046693187,0.079336817,-0.007075239,0.002337506,0.123397143,0.11752363,0.106419519
3.336263889,0.053197686,-0.048344644,0.083269812,-0.043934126,0.023021203,0.136738745,0.101572354,0.112215294
3.364058333,0.120247162,-0.07608155,0.04597363,-0.024872707,-0.0502377,0.10897556,0.123317851,0.11190039
3.391869444,0.127650936,0.001491012,0.090096336,-0.01281434,0.011775478,0.189063812,0.106179734,0.110148832
3.419677778,0.125190883,-0.021140546,0.075114312,-0.038398943,-0.038743925,0.185022885,0.143221991,0.108439377
3.447488889,0.116100001,-0.038363192,0.077189222,0.008612122,-0.031385247,0.188905357,0.146370284,0.109588425
3.475291667,0.075413463,-0.06902804,0.10747521,-0.014808046,-0.00636191,0.194216815,0.113015783,0.109470428
3.503091667,0.097350304,-0.064791945,0.086336664,-0.003532291,-0.060681035,0.183382009,0.12288787,0.107363965
3.530902778,0.106564728,-0.038704652,0.069324126,-0.026046049,-0.027452147,0.200457399,0.130724484,0.092621496
3.558713889,0.088568169,-0.046350274,0.080185293,-0.037706272,0.003179106,0.18697136,0.098215945,0.06918164
3.586522222,0.092696349,-0.057847845,0.076235,-0.026801087,-0.002543476,0.195561822,0.135688331,0.045403953
3.614327778,0.079732647,-0.087054526,0.081498094,-0.044527349,-0.003879658,0.179809191,0.14807266,0.052104157
3.642130556,0.06920681,-0.035720977,0.114615797,-0.019531777,-0.00049263,0.213122778,0.13545566,0.041824376
3.669941667,0.025020999,-0.072290989,0.100652706,-0.049499783,0.056300581,0.154150997,0.115580448,0.028887949
3.697752778,0.04746899,-0.046720678,0.076185156,-0.022442102,0.033665749,0.143574541,0.119400217,0.040005698
3.72555,0.052578032,-0.021671452,0.08374733,-0.009530464,0.082431781,0.160830303,0.11186832,0.04669035
3.753347222,0.062934166,-0.096279415,0.150263854,-0.040096998,-0.022655768,0.211849569,0.09994306,0.055724928
3.781158333,0.059202155,-0.069361875,0.079536033,-0.014897957,0.076039949,0.187826718,0.120999788,0.026106527
3.808969444,0.057595231,-0.055053744,0.101594725,-0.040031357,-0.017880007,0.152585113,0.105231111,0.016799067
3.836758333,0.055453467,-0.044585009,0.098401282,-0.050498275,0.037835917,0.16786906,0.141891134,0.021772981
3.864558333,0.049978272,-0.035930763,0.092196581,-0.006332281,-0.030751313,0.15189081,0.127116063,0.039127556
3.892344444,0.047153265,-0.04557899,0.087327972,-0.037547691,0.000720973,0.177691726,0.117309693,0.046122048
3.920147222,0.045745439,-0.072126913,0.093214547,-0.026641254,-0.024393043,0.159841812,0.141782872,0.053257842
3.947952778,0.059172213,-0.070648993,0.090110821,-0.048303098,0.041633613,0.175398055,0.106671878,0.042311061
3.975761111,0.037342739,-0.058956171,0.111890785,-0.021731802,-0.018724731,0.182864366,0.125706226,0.038045649
4.003572222,0.054696171,-0.082472969,0.078917533,-0.027372412,0.008721129,0.184506606,0.136124204,0.043923673
4.031383333,0.064441649,-0.048043971,0.084738544,-0.001814291,0.009694916,0.211843214,0.142939626,0.046980065
4.059172222,0.046376547,-0.046433986,0.092816157,-0.02814725,-0.048363143,0.194717233,0.121182403,0.02827368
4.086963889,0.05650952,-0.106866661,0.083220324,-0.011597803,-0.038522412,0.150709231,0.120034385,0.038961354
4.114752778,0.050094996,-0.032919151,0.116901998,-0.001426266,-0.03146134,0.13615749,0.117962919,0.040156701
4.142561111,0.065051185,-0.043262941,0.093180389,0.001456274,-0.033722022,0.150923942,0.117761513,0.053754299
4.170363889,0.06949149,-0.055284798,0.119426871,-0.053633585,-0.024069185,0.141265257,0.146809644,0.052086906
4.198169444,0.067704031,-0.047669882,0.060891647,-0.054995082,-0.015755301,0.145686712,0.142632499,0.05149947
4.225969444,0.046492284,-0.04095006,0.107602801,-0.037772238,-0.05321227,0.130144642,0.138559647,0.035978109
4.253777778,0.068689747,-0.052664936,0.107748117,-0.018622261,-0.011581175,0.204129383,0.140563483,0.070858248
4.281580556,0.050721423,-0.046429193,0.068809966,0.005036509,-0.025351968,0.160430661,0.154448596,0.057775899
4.309391667,0.046288711,-0.055784657,8.93E-02,0.050931041,-0.032867094,0.140060283,0.136071169,0.042872394
4.337188889,0.063101621,-9.21E-02,0.120618525,0.069053618,-0.052727881,0.183756684,0.132096591,0.075079025
4.364991667,0.053509935,-0.114174347,0.14087176,0.029464827,-0.045804094,0.180772107,0.118524803,0.031157933
4.392791667,0.045933787,-0.031892641,0.116731286,-0.007138076,-0.042837502,0.196546624,0.128728185,0.035633358
4.420597222,0.056144569,-0.06865985,0.087089122,-0.031227781,-0.030266695,0.186002165,0.139280745,0.041745038
4.448391667,0.050926688,-0.055160138,0.096154188,-0.006610585,-0.020575053,0.189214677,0.106102324,0.072924765
4.476188889,0.051817679,-0.038355389,0.099505961,-0.01992051,-0.039214181,0.186960017,0.118003746,0.054580425
4.503997222,0.063070239,-0.044292697,0.092461343,0.000757481,0.071679726,0.191975587,0.106773932,0.069555317
4.531802778,0.05802513,-0.064884319,0.106698624,0.0481855,0.081835451,0.167215812,0.137675155,0.061371273
4.559613889,-0.006920876,-0.091782116,0.076141348,-0.023089617,-0.044380102,0.139921604,0.109438229,0.029013863
4.587416667,0.032815588,-0.067732346,0.090350434,-0.00780568,-0.026546761,0.320873726,0.123855931,0.055184284
4.615222222,0.066314117,-0.051570166,0.1089509,-0.028756325,-0.028467424,0.13171876,0.10273667,0.071516252
4.643030556,0.04910021,-0.046566799,0.092684541,-0.010426305,-0.040763416,0.15643697,0.136181749,0.039831201
4.670830556,0.064515715,-0.029523285,0.100355401,-0.002459807,-0.040838406,0.150970338,0.120447803,0.027423675
4.698633333,0.072245031,-0.081409666,0.086113589,-0.013798042,-0.043452064,0.128876934,0.136913864,0.073740613
4.726433333,0.052062296,-0.035735506,0.185457975,-0.016974616,-0.026523339,0.161502974,0.094749499,0.063509167
4.754225,0.053557393,-0.073389793,0.062778825,0.000455501,-0.029883128,0.13444831,0.150123647,0.050089632
4.782016667,0.06419467,-0.044706888,0.186946834,-0.027911723,-0.036834662,0.154776144,0.151193718,0.07253203
4.809813889,0.068261505,-0.009520974,0.081063903,-0.042943824,0.106814548,0.135278303,0.128944117,0.053664948
4.837613889,0.069757308,-0.080605851,0.091318221,0.008724944,0.083360158,0.123345269,0.12505842,0.065968102
4.865402778,0.069512701,-0.042906229,0.048911356,0.012239442,-0.029788042,0.123484735,0.09980586,0.03314308
4.893208333,0.069669639,-0.030544204,0.086063003,-0.025246507,0.126630356,0.10108201,0.131715941,0.070232636
4.921016667,0.055533699,-0.060300259,0.074509475,-0.059578336,-0.023792014,0.104570685,0.119033676,0.064274311
4.948822222,0.068090099,-0.055981904,0.07774364,-0.00230347,-0.049141105,0.094172123,0.105004173,0.08507492
4.976627778,0.056855497,-4.92E-02,0.116659526,0.006446662,0.089710663,0.075141853,0.098595521,0.042906068
5.004436111,0.070089212,-0.06315578,0.085288079,-0.007018938,0.108685754,0.151457827,0.125948161,0.071821581
5.032227778,0.0459223,-0.084714647,0.086427661,-0.011837838,0.08701703,0.180374209,0.146962133,0.03802633
5.060038889,0.041166374,-0.020044089,0.092737036,0.009198191,0.102166898,0.143117174,0.120054635,0.053322111
5.087838889,0.034695428,-0.033728152,0.074679315,0.064029465,-0.023737574,0.007148615,0.141099141,0.061868043
5.11565,0.048582722,-0.022060263,0.084647215,-0.034302474,0.103406613,-0.229623028,0.11446704,0.051538627
5.143458333,0.030779891,-0.060350653,0.127420353,0.10455845,-0.051169341,0.10167659,0.141018912,0.072527841
5.171263889,0.030757583,-0.0192226,0.117195126,0.100552102,0.098634948,0.077251082,0.119208145,0.027265436
5.199075,0.042336859,-0.016962828,0.25898399,-0.075473922,-0.013085047,0.3722892,0.11450468,0.051181004
5.226877778,0.052881064,-0.04891087,0.068363114,0.005624769,-0.00639329,0.055307924,0.111343042,0.083034339
5.254688889,0.044337068,-0.046040329,0.070075159,0.004982003,-0.049997179,0.339648802,0.109083971,0.067270715
5.282497222,0.031548676,-0.000492119,0.187849071,-0.034944118,0.102094305,0.259296901,0.143254719,0.05761327
5.310286111,0.036142997,-0.024111585,0.101391982,0.194823155,0.108806524,0.362084503,0.115835597,0.030383832
5.338091667,0.037056705,-0.039089356,0.24735247,-0.066321344,0.095840404,0.315721888,0.12159953,0.044535139
5.365902778,0.028839066,-0.042266218,0.248322644,-0.040160798,-0.005995465,0.305454871,0.111994211,0.059384344
5.393694444,0.043820079,-0.06015609,0.088134712,0.114078896,-0.031329527,0.22256231,0.143540173,0.045470932
5.421491667,0.023966082,-0.01404023,0.095612301,0.102380078,-0.02385229,0.17862412,0.131637735,0.063756883
5.449297222,0.026425941,-0.022579914,0.100846706,0.00071231,0.097635553,0.19732188,0.131801807,0.05828988
5.477108333,0.041747758,-0.020015553,0.065612786,0.005699277,-0.00399823,0.211641231,0.147441796,0.039291182
5.504919444,0.026449767,-0.046359191,0.108441498,-0.05760484,0.124547241,0.191176083,0.12341184,0.051054444
5.532727778,0.022468775,-0.03803557,0.073683022,-0.038557142,0.126642902,0.302076416,0.13188447,0.050975337
5.560525,0.03129683,-0.051386218,0.221626935,-0.02035917,-0.029314229,0.247992893,0.118785565,0.037801287
5.588316667,0.03548668,-0.025049568,0.252764884,-0.044767491,0.108229678,0.093610053,0.121742937,0.06547695
5.616111111,0.05381778,0.04731806,0.078947351,-0.034625091,0.107686376,0.011559589,0.117454717,0.066071685
5.643922222,0.051553453,-0.027832707,0.070194565,0.022013811,0.076618252,0.321925894,0.109913779,0.02694497
5.671716667,0.026323835,-0.046911157,0.085054113,0.011537342,0.134051955,0.134534697,0.115972635,0.054601863
5.699519444,0.054314132,-0.069347526,0.098648715,0.008695467,0.102095146,0.228580694,0.12424349,0.057772646
5.727330556,0.050084747,-0.024291946,0.107169771,0.015821163,0.11587309,0.665675196,0.116366877,0.05715092
5.755116667,0.052069025,-0.018182916,0.095856195,0.048587744,0.106557751,0.539765089,0.137780696,0.045653252
5.782919444,0.05692193,-0.01030214,0.112271997,-0.006166365,0.096031204,0.947945576,0.121791713,0.042237309
5.810713889,0.051460235,-0.022351023,0.192903743,-0.027267159,0.100482903,0.104027205,0.114598587,0.049824097
5.838525,0.052583361,-0.01444957,0.109829524,-0.024985981,0.112818662,0.138079184,0.110192501,0.069266662
5.866333333,0.052912814,-0.029029472,0.188092688,0.015027206,-0.005506674,0.155440377,0.128266802,0.041110143
5.894125,0.056089421,0.000192581,0.150539552,0.010142448,0.009890224,0.205133094,0.129978305,0.046319454
5.921936111,0.034858405,0.020785475,0.135361191,-0.015341235,0.117873435,0.182790149,0.133122729,0.070691067
5.949738889,0.033594716,-0.037256689,0.136343809,-0.003680949,0.125393617,0.238056494,0.119401847,0.075085703
5.977547222,0.056142092,-0.041596855,0.153065674,0.002601442,0.102480047,0.063506357,0.097319079,0.068187009
6.005358333,0.04750611,-0.036748912,0.167948657,-0.011332782,-0.006386911,0.012026374,0.11442657,0.062760058
6.03315,0.061012436,-0.015920646,0.081293845,0.0124739,0.0869942,0.233338005,0.123235347,0.053785392
6.060941667,0.060539485,-0.052975911,0.134427478,0.019232626,0.093244734,0.08476371,0.122042812,0.067285321
6.088752778,0.037245757,-0.025731453,0.089439057,0.014500225,0.100794269,0.212179291,0.119964329,0.055460645
6.116561111,0.061564322,0.012311089,0.071950639,-0.008528836,0.004076704,0.299765038,0.110727965,0.048424895
6.144363889,0.035436473,-0.028801315,0.087913273,0.028928306,0.09848867,0.161621716,0.107354166,0.052062444
6.172172222,0.054802224,0.021619011,0.098877152,-0.026994309,0.110430793,0.208505718,0.11950342,0.079223178
6.199983333,0.060508001,0.016920672,0.076008602,0.015875335,0.002599342,0.157635597,0.125713258,0.031481667
6.227791667,0.060432465,0.002673351,0.109374178,0.011534676,0.116586909,0.178001496,0.111122399,0.043226535
6.255597222,0.059850954,-0.020170231,0.167067426,0.029690961,0.09700309,0.1774105,0.118340808,0.084610317
6.283408333,0.062743375,-0.026118496,0.085872531,0.014790804,0.134657181,0.17653287,0.136880302,0.058367384
6.311213889,0.062145365,0.034959499,0.11773514,0.046931262,-0.002512487,0.189053163,0.125738798,0.048102627
6.339002778,0.062026792,-0.020628517,0.042133069,-0.004305529,0.084245123,0.201425206,0.136266442,0.053115219
6.3668,0.064183871,-0.015321498,0.141936036,0.015281178,0.08952885,0.178404793,0.142409525,0.059461072
6.394608333,0.062755257,-0.021975431,0.104160188,0.0044105,-0.037319831,0.163917028,0.116410723,0.068768663
6.422419444,0.055868316,0.029895062,0.09767977,-0.007886568,0.10043629,0.14882047,0.11230733,0.039529149
6.450219444,0.06714719,-0.023492713,0.096095443,-0.039709471,-0.000398419,0.162005443,0.125455972,0.063700088
6.478027778,0.059368489,-0.019052,0.12518001,0.00858058,-0.03565909,0.173791811,0.12925152,0.054187562
6.505836111,0.064375834,-0.040839349,0.11669703,0.054530751,0.09554277,0.173403816,0.112480241,0.038548579
6.533627778,0.049789048,-0.024470482,0.100098342,-0.011763292,0.093372614,0.190104779,0.152079984,0.061398887
6.561436111,0.055704513,-0.021097743,0.108838237,0.069010478,0.09755631,0.200305326,0.112554831,0.071269592
6.589225,0.067656154,-0.025997978,0.10617328,-0.023339986,0.100996015,0.185226244,0.134686332,0.047754255
6.617030556,0.06821135,-0.015723793,0.106527533,0.043481203,0.004455701,0.186856871,0.105655688,0.056039598
6.644833333,0.070010636,-0.013836552,0.123209748,-0.009617087,0.094153686,0.21236224,0.132666798,0.072773255
6.672630556,0.069692079,0.032722745,0.060863806,0.028464574,-0.000989987,0.194951966,0.124490708,0.06897005
6.700436111,0.078168409,-0.024443859,0.11477744,0.042577332,0.119893823,0.179260188,0.126050025,0.037238774
6.728227778,0.066704872,-0.020862571,0.117764907,0.029177423,0.130481837,0.182036003,0.124669567,0.043173922
6.75605,0.073203402,0.023982614,0.093243313,0.023912223,0.106549986,0.224776161,0.127423199,0.056361743
6.783852778,0.072787143,-0.024605106,0.117209408,0.022389962,0.109851802,0.202258518,0.115773313,0.058693347
6.811663889,0.07610584,0.018250594,0.097237627,0.009675166,0.110663719,0.191056215,0.127797477,0.053727098
