Time,M0 - 1%,M1 - 1%,M2 - 3%,M3 - 3%,M4 - 6%,M5 - 6%,M6 - 10%,M7 - 10%
2.8636,0.013718066,-0.009302329,0.031595564,0.031901617,0.023721633,0.121887363,0.032391713,-0.036957276
2.891394444,-1.29E-02,0.003208776,0.013035906,0.034488313,0.0293702,0.097652818,0.06585726,-0.078872971
2.9192,3.84E-03,-0.016504966,0.011905821,0.026816617,0.031393656,0.07849267,0.082356001,-0.079203331
2.947,0.004635275,-0.046516159,0.032441089,0.017059394,0.027545569,0.16056989,0.037925694,-0.075306663
2.974802778,0.029313709,-0.013775345,0.088576539,0.063852763,0.006155369,0.086032943,0.182636185,-0.034726696
3.002588889,0.014803451,-0.016627005,0.005898771,0.002072121,0.005616214,0.079976857,0.02658893,-0.048706606
3.030397222,-0.004337906,-0.024966871,0.051046724,0.059914936,0.039090925,0.08295522,0.053926747,-0.05411001
3.058186111,0.041218092,-0.015109348,0.063208762,0.044596374,0.049232714,0.132917119,0.086927293,-0.055408864
3.085983333,0.001399861,-0.025266346,0.04884369,0.02784514,0.032859377,0.060056943,0.090129024,-0.03795467
3.113777778,-0.01160185,0.003329072,0.035752823,0.061176091,0.033370573,0.033063076,0.064301422,-0.038720783
3.141572222,0.04316122,-0.015035293,0.059069655,0.074175425,0.021309102,0.078621172,0.078521452,-0.040870055
3.169369444,-0.026413194,-0.025222415,0.085328506,0.074794417,0.016037094,0.0624316,0.053343918,-0.060033893
3.197175,-0.012537626,-0.019680639,0.084322529,0.094531608,0.0385675,0.072941324,0.023502881,-0.046042793
3.224980556,0.017846183,-0.001230373,0.030614948,0.09247598,0.036809446,0.072699104,0.060804849,-0.044737653
3.252786111,0.005461653,-0.010368383,0.064574995,0.037031987,0.042831994,0.103692901,0.056093534,-0.064427502
3.280583333,0.006064771,0.007997371,0.08742488,0.079257493,0.064419701,0.088145453,0.06229512,-0.060868832
3.308377778,-0.032305762,-0.003958542,0.092791862,0.039065435,0.066133449,0.073322509,0.041869344,-0.06117786
3.336188889,0.034743241,0.016239125,0.075913968,0.042336882,0.054855252,0.072182467,0.05088717,-0.064393554
3.363977778,-0.013421726,0.006691603,0.075183751,0.032673645,0.066027087,0.076817664,0.060827971,-0.063814353
3.391777778,-0.022317065,0.029132733,0.099297734,0.092490644,0.067903032,0.081418834,0.046662631,-0.061779359
3.419563889,-0.000168431,0.063473827,0.079566702,0.068163763,0.063178474,0.097855472,0.071790298,-0.059222248
3.447361111,0.001186849,0.017284783,0.092637739,0.04177884,0.066555949,0.091769378,0.045555377,-0.063123875
3.475172222,-0.003147362,-0.023993629,0.08913358,0.054626125,0.033777662,0.108253566,0.064000099,-0.065147377
3.502958333,0.009955468,-0.004681162,0.086121248,0.061389654,0.070623742,0.094221901,0.050559885,-0.05811032
3.530769444,0.038478348,-0.027688225,0.098230396,0.049421261,0.032325752,0.074442923,0.05458686,-0.061701376
3.558577778,0.006820799,-0.014308487,0.067355425,0.062443002,0.059920274,0.076910627,0.058489967,-0.061618893
3.586377778,0.010034165,-0.045313447,0.107280725,0.103208543,0.05980237,0.077336812,0.083502668,-0.066387155
3.614188889,0.00237592,-0.014100151,0.069271543,0.037875616,0.079762168,0.077592752,0.076163868,-0.062650766
3.641994444,0.00723884,-0.015231717,0.106701641,0.081375433,0.09637523,0.092179926,0.104457578,-0.073269818
3.669805556,0.005197617,-0.01910843,0.102562009,0.099160945,0.086474953,0.098356768,0.047499916,-0.080439477
3.697608333,0.060861745,-0.014753347,0.092713453,0.045043317,0.073131225,0.083133034,0.08314276,-0.059960625
3.725413889,-0.051418999,-0.01681419,0.08220767,0.112633762,0.068932754,0.136405131,0.034510796,-0.074816866
3.753205556,-0.003312638,-0.002389307,0.108084142,0.089965776,0.065623678,0.089794564,0.029309288,-0.070521213
3.781016667,0.015269153,-0.006081352,0.07225627,0.041012835,0.093411839,0.082407684,0.052251741,-0.072760666
3.808822222,0.053833644,-0.018242777,0.097612623,0.050337557,0.078284817,0.159069572,0.022009173,-0.093941599
3.836622222,-0.016005932,0.007193033,0.087301156,0.102816285,0.080169662,0.173135531,0.028324898,-0.08100548
3.864430556,-0.018481802,0.010862725,0.074928737,0.118595069,0.066366335,0.078219639,0.055752504,-0.081546235
3.892241667,0.018133545,0.005082903,0.102527261,0.053495522,0.068527403,0.156773572,0.060143644,-0.077903159
3.920041667,-0.025626092,-0.010769546,0.067258487,0.065917422,0.089502598,0.088428089,0.057117468,-0.082376259
3.947836111,0.038071013,0.005141287,0.108930748,0.073440677,0.081313284,0.087695163,0.077272504,-0.08837487
3.975627778,0.023856661,-0.002229426,0.055734213,0.058331046,0.03123796,0.096726071,0.070210883,-0.088002823
4.003438889,0.013177626,0.002572055,0.087579493,0.065899223,0.080566838,0.131450923,0.004240625,-0.100978241
4.031230556,-0.002376283,0.017796106,0.094731607,0.123751181,0.070945374,0.074101952,0.038771788,-0.097213151
4.059041667,-0.034836359,-0.015280922,0.077147167,0.062684871,0.069112944,0.105765594,0.028526285,-0.09754653
4.086841667,0.006866121,-0.037515252,0.099235178,0.06881296,0.095484541,0.100955505,0.020218384,-0.100061034
4.11465,0.01922999,0.025399033,0.091340665,0.089557897,0.10512917,0.107535913,0.070010922,-0.093511533
4.142458333,0.050698702,0.027634772,0.117587123,0.062731341,0.10271991,0.098622548,0.083492207,-0.086445916
4.170255556,0.028172643,-0.015291752,0.081266324,0.08165153,0.08766245,0.085333294,0.038140132,-0.096449989
