Time,M0 - SGy104-1 - 1%,M1 - SGy104-5 - 1%,M2 - SGy104-4 - 3%,M3 - SGy104-5 - 3%,M4 - SGy104-4 - 6%,M5 - SGy104-5 - 6%,M6 - SGy104-4 - 10%,M7 - SGy104-5 - 10%
6.477786111,0.129498609,0.096738853,0.121569558,0.134130793,0.188663166,0.1810963,0.079695982,-0.046615314
6.505591667,0.134709781,0.083678935,0.125587867,0.13681523,0.1954531,0.193995149,0.112803511,-0.046606283
6.533394444,0.129459124,0.095596798,0.119029758,0.136629269,0.186628745,0.189905204,0.081502675,-0.041556333
6.561202778,0.101142385,0.099970665,0.120185571,0.136325609,0.201906827,0.192933217,0.069569635,-0.047321293
6.588994444,0.19316127,0.096290072,0.115268177,0.137405159,0.213468731,0.182827311,0.074186681,-0.037732646
6.616791667,0.158563893,0.100016614,0.126361668,0.139054155,0.186261819,0.194199659,0.089631562,-0.024731666
6.644580556,0.150554271,0.102387714,0.118878539,0.135184958,0.200799308,0.198348068,0.083709006,-0.032761446
6.672386111,0.144500263,0.101811682,0.132699364,0.135271298,0.191216435,0.194546978,0.075812911,-0.045132688
6.700194444,0.181717455,0.104467244,0.136601225,0.143787879,0.199378404,0.198199952,0.071908402,-0.045986809
6.727980556,0.159912604,0.105197074,0.118216385,0.137758974,0.193571451,0.18764915,0.069303446,-0.033655345
6.755791667,0.166820937,0.104054725,0.12330101,0.143426267,0.201519534,0.196362848,0.072247037,-0.014466629
6.783588889,0.151858571,0.091881792,0.128273321,0.144963226,0.200793161,0.181666072,0.078051627,-0.029994205
6.811386111,0.177545059,0.112881825,0.135166249,0.14283175,0.199832786,0.19317161,0.067567448,-0.044265819
6.839186111,0.184932881,0.107126199,0.138193619,0.148624146,0.209653667,0.193994309,0.084753709,-0.041594906
6.866988889,0.145862309,0.111001709,0.129831437,0.146204941,0.212611528,0.180639166,0.083653991,-0.043507004
6.894783333,0.182076249,0.106714424,0.14019067,0.144297829,0.201132835,0.182535411,0.06250172,-0.040956326
6.922586111,0.181683106,0.10709396,0.141488605,0.144959318,0.21089703,0.184686065,0.082189185,-0.026190518
6.950375,0.157486563,0.114654847,0.139904407,0.146185698,0.203051603,0.186930569,0.081329899,-0.035315165
6.978177778,0.133000976,0.119658266,0.140315534,0.145870124,0.201477386,0.179991771,0.087814648,-0.042289605
7.005986111,0.180066423,0.116148742,0.150263586,0.150432175,0.219533276,0.183556551,0.079905497,-0.026452463
7.033772222,0.186262753,0.105381312,0.141380057,0.155412995,0.219554243,0.175420438,0.078208506,-0.041912034
7.061583333,0.204573605,0.109760178,0.153567531,0.148252572,0.215434271,0.177712616,0.079824618,-0.03733596
7.089369444,0.212346611,0.112418995,0.141168554,0.153838565,0.209392731,0.174827143,0.079191432,-0.036432894
7.117172222,0.188095841,0.111590557,0.159420846,0.154691031,0.212362116,0.175199005,0.089523913,-0.045579096
7.144977778,0.202218368,0.130523705,0.136172732,0.153458261,0.20920868,0.180035778,0.085270167,-0.040984326
7.172788889,0.206803306,0.117818159,0.142297721,0.156903323,0.217525019,0.172503608,0.081845716,-0.045569804
7.200597222,0.175095927,0.112670242,0.145186521,0.152117315,0.209418951,0.176503675,0.087561398,-0.03726303
7.228405556,0.192180608,0.133713618,0.147187538,0.155656845,0.221351812,0.171581219,0.074480791,-0.039790233
7.256208333,0.199922578,0.133084353,0.151359414,0.156500655,0.216423881,0.178527866,0.04457658,-0.034881315
7.284019444,0.214678463,0.123624779,0.15075909,0.153759129,0.210519808,0.178863766,0.174758524,-0.039913676
7.311825,0.152958299,0.134761065,0.147762018,0.158049609,0.213366407,0.187059087,0.061367227,-0.043260067
7.339622222,0.2444478,0.125539465,0.153596424,0.155866601,0.221472426,0.180678223,0.079788617,-0.04115424
7.367430556,0.232738818,0.141946155,0.163051899,0.164232082,0.222708204,0.17954993,0.080189719,-0.043104338
7.395216667,0.183465184,0.144332738,0.152753548,0.159111817,0.222306199,0.185361281,0.07230466,-0.023428043
7.423027778,0.224206969,0.147211721,0.151618463,0.162737824,0.222042364,0.186930265,0.086718695,-0.033158272
7.450841667,0.188148912,0.151561704,0.165441951,0.165909795,0.225487641,0.195673913,0.071393851,-0.019910071
7.478638889,0.172627595,0.141665882,0.16303773,0.164018045,0.231158916,0.184243625,0.110040774,-0.027408643
7.50645,0.221456068,0.152136892,0.171770045,0.165056625,0.2259614,0.186087387,0.082437423,-0.032164359
7.534247222,0.234287185,0.149101566,0.17134812,0.166256956,0.238197392,0.17712558,0.097037614,-0.0346087
7.562055556,0.220829084,0.15027429,0.160982162,0.16787616,0.235856093,0.19083095,0.092554437,-0.034711563
7.589866667,0.20107708,0.155790487,0.161070581,0.166248022,0.238618428,0.190305681,0.107497741,-0.033867637
7.617666667,0.232554764,0.160837643,0.165963623,0.171961311,0.235402913,0.183423139,0.075523448,-0.036224664
7.645475,0.226821591,0.147786779,0.166717281,0.169455613,0.241168646,0.190308282,0.127714675,-0.033874739
7.673272222,0.231656764,0.148732327,0.16962174,0.170181647,0.23456934,0.183759579,0.102427078,-0.033914449
7.701083333,0.224195226,0.156028403,0.170546164,0.173893203,0.231285233,0.183002621,0.120737656,-0.026806241
7.728880556,0.229522428,0.149425154,0.174631978,0.173743047,0.244361402,0.182641882,0.117026746,-0.030868092
7.756669444,0.244378749,0.163587709,0.178463077,0.175673447,0.237470084,0.18314837,0.076612558,-0.032823201
7.784477778,0.240030976,0.171615294,0.181579233,0.17185605,0.2415047,0.179791019,0.100028778,-0.031038636
7.812288889,0.269350363,0.170831805,0.173057922,0.177072831,0.228279467,0.181002847,0.096500271,-0.035403362
7.840094444,0.25604185,0.173318983,0.182203066,0.177365322,0.241105781,0.1773516,0.07428493,-0.037764627
7.867883333,0.291923525,0.178109582,0.186955601,0.177694684,0.234898247,0.183474807,0.076769773,-0.028685186
7.895680556,0.232345409,0.18509138,0.185865941,0.180129545,0.237199944,0.18203955,0.074406639,-0.030068586
7.923491667,0.266259618,0.188097689,0.189071335,0.185823334,0.230886804,0.179822434,0.133803307,-0.023304959
7.951302778,0.251678846,0.181166356,0.188926992,0.183326705,0.243423788,0.187502042,0.091230514,-0.034951536
7.979091667,0.270771111,0.187786651,0.190697221,0.183734059,0.233123558,0.186015803,0.114874887,-0.033571585
8.006883333,0.266069926,0.193412865,0.187482384,0.185358862,0.231928149,0.189521514,0.112252543,-0.027436865
8.034688889,0.259474708,0.190018699,0.1944711,0.189952375,0.229677285,0.188833993,0.074969124,-0.03181313
8.062480556,0.269114591,0.195093724,0.194899495,0.189141261,0.238300149,0.190967541,0.078176903,-0.028521542
8.090291667,0.270883581,0.200063688,0.194082059,0.188972339,0.235805768,0.20106783,0.100457572,-0.03230669
8.1181,0.314189647,0.198375905,0.198049981,0.192803626,0.241658018,0.192273922,0.101344356,-0.031636568
8.145897222,0.273452073,0.200413195,0.206601937,0.187901224,0.233251703,0.183195204,0.097480309,-0.034064026
8.173686111,0.277912029,0.20502165,0.203917971,0.19105831,0.219838216,0.193699853,0.097305981,-0.028688731
8.201475,0.297698301,0.202986803,0.201349082,0.189292091,0.243589926,0.194478077,0.065551373,-0.026596971
8.229283333,0.271988593,0.200625485,0.196020747,0.195950282,0.236185741,0.200639162,0.069680599,-0.024195079
8.257083333,0.280094947,0.200706733,0.201308401,0.192490579,0.24109152,0.193823669,0.121237894,-0.033540536
8.284872222,0.28130445,0.206251585,0.20913599,0.194377574,0.210437775,0.195661086,0.087920624,-0.026426521
8.312658333,0.274077881,0.205597218,0.209660777,0.193770447,0.252650457,0.193746858,0.067556137,-0.027162586
8.340455556,0.281270199,0.20913814,0.214757646,0.200239955,0.24208943,0.196867977,0.110203146,-0.029928731
8.368269444,0.312039529,0.213311106,0.212399872,0.202034215,0.246780109,0.193260373,0.062871515,-0.028628931
8.396075,0.313253351,0.212368964,0.209289165,0.204951025,0.2413739,0.188362116,0.12771025,-0.027903847
8.423875,0.300045136,0.207974809,0.213764252,0.206443774,0.243659859,0.188576746,0.071996774,-0.02876067
8.451672222,0.313198056,0.222470822,0.211989218,0.202660662,0.233115728,0.188996799,0.08502001,-0.008805198
8.479461111,0.315706656,0.220340852,0.212275247,0.203339572,0.226116929,0.193910779,0.108730069,-0.011874504
8.507266667,0.317385165,0.219891889,0.214416068,0.208198329,0.225585575,0.193927903,0.122500788,-0.007581985
8.535058333,0.314017935,0.227603657,0.220974053,0.209535589,0.221432786,0.203358267,0.121491973,-0.006331895
8.562855556,0.321955687,0.228116103,0.222170989,0.208268232,0.218129949,0.191821431,0.111129732,-0.006919269
8.590655556,0.32814809,0.229083703,0.222621574,0.211848025,0.223607684,0.186965774,0.101141134,-0.005689077
8.618466667,0.328168744,0.231735917,0.227457354,0.209598419,0.246389069,0.198468252,0.082236906,-0.009771961
8.646261111,0.336853346,0.235325533,0.230777109,0.215743965,0.221690293,0.203245497,0.102686045,-0.011503142
8.674066667,0.337490104,0.234467573,0.228635624,0.213670775,0.219241436,0.203446354,0.087467143,-0.00674821
8.701855556,0.346524177,0.237993645,0.22863636,0.216577584,0.222616287,0.206444412,0.110139811,-0.008138474
8.729661111,0.346265574,0.242564069,0.232550114,0.222275251,0.21974863,0.198209443,0.11426527,-0.005056512
8.75745,0.34912702,0.242790354,0.224836638,0.221311765,0.248836876,0.197085865,0.110466463,-0.008979212
8.785255556,0.343337864,0.245436108,0.22827322,0.224931667,0.225293861,0.199071129,0.125936662,-0.003537969
8.813044444,0.34422393,0.23846699,0.234602762,0.218018495,0.224978261,0.203313077,0.119574481,-0.008011521
8.840847222,0.367219036,0.242191957,0.242013693,0.222708098,0.226937497,0.198862032,0.18267473,-0.004427143
8.868647222,0.367546546,0.245343585,0.236178012,0.223964757,0.226655687,0.205772047,0.079893041,-0.034894586
8.896458333,0.373608074,0.257495097,0.241350527,0.230136617,0.227965243,0.205118957,0.102979276,-0.005702157
8.924255556,0.361991313,0.257351852,0.241495858,0.23543581,0.221062007,0.202327106,0.112939904,-0.006175096
8.952066667,0.376494569,0.26194798,0.241548225,0.234715679,0.23641821,0.205097969,0.119715115,-0.005356056
8.979875,0.378792338,0.263643061,0.239337747,0.232547786,0.223540623,0.217114994,0.098407439,0.0041828
9.007683333,0.379961544,0.258476922,0.239887945,0.234879897,0.232487906,0.21055468,0.091819363,-0.002838828
9.035475,0.385904006,0.259889242,0.246089206,0.235069894,0.223409452,0.21473578,0.118484014,0.00078034
9.063286111,0.389444689,0.263127245,0.244144186,0.240556781,0.224980412,0.218260697,0.0556446,-0.000190974
9.091088889,0.38478787,0.270351735,0.254854458,0.240549653,0.221830258,0.2125594,0.090146622,-0.001819164
9.118883333,0.3970931,0.272174818,0.247341723,0.238302596,0.22763444,0.208803848,0.118070957,0.001286712
9.146688889,0.400921957,0.271398707,0.252939733,0.246927712,0.231488239,0.211234561,0.119769779,-0.005636578
9.174477778,0.397964049,0.279759907,0.254136107,0.243990655,0.23883887,0.218267901,0.126806748,-0.005357542
9.202286111,0.402959573,0.276927784,0.254050096,0.250136935,0.234111311,0.221542548,0.134056236,0.000502573
9.230080556,0.418166579,0.287091628,0.26208839,0.249623917,0.222612735,0.212404567,0.125133888,-0.001798685
9.257883333,0.417996438,0.273996775,0.262979323,0.251536331,0.224049702,0.218365534,0.092143736,0.000694263
9.285686111,0.423036235,0.281146258,0.263819032,0.251163826,0.232876587,0.217192025,0.111109517,-0.001188447
9.313491667,0.4252964,0.284581124,0.2675876,0.248761029,0.236633389,0.208993116,0.084907949,0.002643006
9.341305556,0.441879466,0.288681083,0.270616909,0.252584698,0.232636616,0.226917593,0.096536883,-0.003259776
9.369113889,0.427656078,0.290031128,0.267934772,0.254552648,0.239469601,0.225327016,0.113056418,0.004573495
9.396919444,0.429865883,0.285320878,0.275343914,0.256522202,0.225068023,0.222297743,0.134761293,-0.015123379
9.424719444,0.441667377,0.288035828,0.280065544,0.262558484,0.229818083,0.218433048,0.090089406,0.004055066
9.452505556,0.446795822,0.290441686,0.278491507,0.259940447,0.22870018,0.215984159,0.123604436,0.005785197
9.480313889,0.453697063,0.302160174,0.281942694,0.266547779,0.231520589,0.207921226,0.110542469,-0.001027372
9.508113889,0.454654975,0.307507585,0.280959743,0.262877183,0.230473508,0.209550406,0.145680952,-0.00127355
9.535922222,0.46040886,0.302148338,0.280470476,0.263868995,0.237470596,0.227583999,0.105158561,0.004010219
9.563727778,0.458955344,0.314505821,0.289060602,0.270684388,0.235410754,0.22073295,0.140074603,0.003914574
9.591536111,0.466784471,0.301709551,0.291522887,0.26856672,0.24056108,0.225202959,0.134928985,0.003780935
9.619327778,0.466322866,0.303041172,0.291039344,0.267432631,0.234203475,0.222628077,0.117967821,0.001245484
9.647130556,0.471190749,0.308783892,0.290315784,0.27062593,0.234018766,0.225295128,0.096602567,0.002760325
9.674933333,0.483395968,0.309650071,0.296208236,0.276475182,0.23574466,0.23094765,0.075698453,0.001895162
9.702738889,0.487413539,0.313118817,0.295169386,0.276068479,0.238568109,0.22444227,0.103776576,0.000431592
9.730541667,0.487819826,0.318179852,0.299470631,0.278880431,0.241164397,0.226287929,0.106464242,0.004176996
9.758330556,0.49266821,0.319398084,0.300381278,0.280887293,0.239899303,0.218720844,0.101122041,0.008810196
9.786122222,0.495101292,0.326068975,0.304349758,0.276539739,0.238320592,0.20850623,0.126868241,0.006591432
9.813919444,0.497980659,0.330905353,0.305949651,0.283702795,0.238056517,0.224913543,0.099667566,0.005909364
9.841713889,0.507010006,0.329728,0.309556516,0.283183845,0.240068631,0.213541372,0.104338624,-0.008842305
9.869502778,0.510813786,0.343925893,0.318677791,0.287028881,0.244433142,0.22295196,0.135112411,-0.000265084
9.897288889,0.513141999,0.341022782,0.317307927,0.286474429,0.239240026,0.224750526,0.103451809,0.00717701
9.925094444,0.516050519,0.341576716,0.320260677,0.290905744,0.243497434,0.22618878,0.123443358,0.006444427
9.952891667,0.521341173,0.342961327,0.324638686,0.290274988,0.243256713,0.226867332,0.114882782,0.00541586
9.980694444,0.531304138,0.346258125,0.32488639,0.294984287,0.247998092,0.22046061,0.105515636,0.014427281
10.0085,0.535927644,0.352270065,0.328471624,0.293239585,0.24733949,0.226045493,0.149204807,0.004822788
10.03630833,0.536889083,0.35888392,0.327300212,0.298489791,0.252676642,0.228437867,0.089732448,0.006290605
10.06409444,0.54104367,0.359915982,0.329499012,0.298994765,0.246586592,0.228759864,0.112853402,0.007507625
10.09190556,0.547288216,0.365612469,0.335675841,0.299430715,0.248025451,0.211770359,0.138602782,0.005585673
10.11969722,0.552038071,0.363317255,0.337834622,0.303812204,0.251649183,0.223739616,0.124768295,0.008229081
10.14748889,0.556147392,0.365907747,0.337752895,0.306765439,0.250526603,0.222737202,0.120632161,0.010528725
10.17529722,0.563479441,0.372573305,0.344075674,0.308735093,0.251081362,0.2168496,0.140201237,0.010054829
10.20308611,0.564846845,0.374693506,0.347395316,0.308707402,0.255551135,0.224507677,0.109376252,0.004513499
10.23088889,0.573783973,0.377747772,0.345123494,0.313769669,0.256947934,0.226607716,0.093820298,0.006135348
10.25867778,0.571558349,0.380248903,0.348067456,0.309992716,0.255689494,0.239404755,0.125076352,0.01343529
10.28648611,0.577690386,0.384595262,0.353648073,0.318310057,0.254482983,0.234962462,0.098353725,0.003778654
10.31429722,0.589307298,0.390565622,0.3528865,0.313370819,0.255031669,0.217707197,0.108946799,0.011942034
10.34210556,0.592656129,0.39187022,0.361651615,0.317903946,0.25009882,0.230339044,0.115092616,0.008362663
10.36989722,0.59879156,0.399089263,0.365974492,0.317657408,0.252097691,0.239068387,0.136723295,0.009042856
10.39769722,0.601773379,0.401702352,0.366602266,0.323356612,0.262928462,0.238045975,0.141933438,0.013557286
10.42550556,0.607894478,0.406940299,0.365977603,0.325774824,0.260961243,0.239801952,0.123349856,0.015317868
10.45331667,0.612223258,0.412895552,0.369224066,0.328686814,0.262249192,0.230272834,0.104088225,0.014617595
10.48110278,0.620001706,0.412407257,0.374700274,0.329236102,0.260558445,0.229597106,0.112041409,0.015359236
10.50891111,0.618781661,0.414088676,0.379278844,0.334122215,0.260701613,0.2427312,0.141855021,0.015479288
10.53672222,0.629783136,0.423404972,0.376564853,0.335509506,0.256554359,0.235122833,0.131425419,0.017144023
10.56450833,0.627468395,0.423325834,0.383195214,0.334661391,0.264739771,0.218397814,0.162236589,-0.013037971
10.5923,0.637452883,0.43437625,0.388225249,0.341040769,0.260508027,0.227857317,0.074539957,-0.0152398
10.62008889,0.650567131,0.432134502,0.387481036,0.343889305,0.269600154,0.234168732,0.118192605,-0.018260955
10.64789167,0.648393532,0.436794446,0.394256081,0.341259923,0.263040718,0.231265647,0.122764684,-0.014569607
10.6757,0.659346238,0.441571238,0.394052693,0.346207076,0.281978878,0.233392245,0.113674481,0.001259348
10.70351111,0.662245238,0.445237261,0.399815058,0.348120639,0.266155935,0.231062178,0.099204872,-0.010273728
10.73130556,0.664075107,0.446721426,0.399397462,0.349851491,0.270453006,0.234321145,0.118067166,0.010413625
10.75909444,0.668971603,0.456937029,0.403911149,0.353151267,0.276221142,0.234148955,0.117719397,-0.000693162
10.78689444,0.67766361,0.461175975,0.407821222,0.357783515,0.273523892,0.234839617,0.123623424,-0.014567789
10.81469167,0.684332638,0.462016285,0.412109336,0.35799017,0.276001067,0.237580181,0.116480199,0.005216373
10.84249722,0.694521522,0.467508297,0.413806685,0.361376756,0.273338868,0.241045902,0.130195547,0.014252033
10.87028333,0.700872656,0.472763647,0.417692567,0.359201537,0.283489578,0.241125821,0.133157002,-0.014908886
10.898075,0.704927892,0.470971064,0.418223393,0.370464706,0.271429914,0.237375807,0.144405101,-0.017072005
10.92589167,0.708968279,0.48099808,0.423934376,0.367354166,0.2771203,0.236996686,0.126431614,-0.015133292
10.95369444,0.711173032,0.481892279,0.426634989,0.371728532,0.281297874,0.248217228,0.126360644,-0.020788485
10.98150556,0.722557338,0.484996559,0.429377329,0.377815501,0.27689799,0.245295941,0.130128815,-0.012966448
11.00931389,0.729174466,0.49156899,0.42994976,0.373580161,0.284473847,0.244210997,0.120685727,-0.006040759
11.03712222,0.739718471,0.49723578,0.438574868,0.380501542,0.288884851,0.23100089,0.127150658,0.012475706
11.06492222,0.741473333,0.499377151,0.438170351,0.378202432,0.283127106,0.244090025,0.123041186,-0.008844394
11.09271389,0.750142618,0.501493336,0.444740132,0.382626986,0.279431755,0.253854596,0.146712336,-0.013003831
11.12050556,0.755098653,0.508427502,0.44837498,0.383201439,0.288698819,0.249064297,0.134267957,0.017500325
11.14830556,0.761792657,0.510836419,0.451511716,0.384638389,0.289956321,0.248933172,0.115390778,-0.015211394
11.17610556,0.763770157,0.517232644,0.454275042,0.388523984,0.294942556,0.251663033,0.152631318,0.019583563
11.20390278,0.778335859,0.523111058,0.453445606,0.390713804,0.294620771,0.245289312,0.141159894,-0.014213096
11.23171111,0.778110187,0.526353051,0.457230577,0.392336046,0.293918957,0.255720937,0.126941554,-0.008953573
11.25951667,0.782539546,0.52879003,0.462220406,0.399157205,0.296308077,0.245557442,0.118874867,-0.00995112
11.287325,0.788426406,0.536425323,0.467660251,0.399699663,0.298594675,0.257834054,0.170660419,-0.00170789
11.31513333,0.798339575,0.541870013,0.474474693,0.40459721,0.297809377,0.259347747,0.138593073,0.008303869
11.34293889,0.802003702,0.544416219,0.473304147,0.404263917,0.300540186,0.255182023,0.14029352,-0.001986214
11.370725,0.812103887,0.55078396,0.474424591,0.409042783,0.298858448,0.253681451,0.131441514,0.018880885
11.39854444,0.813626481,0.557029399,0.487759516,0.411991292,0.298028837,0.250928606,0.132602475,-0.009304353
11.42635278,0.818207122,0.558095764,0.481564573,0.413000268,0.303351199,0.25430939,0.137853142,0.019564935
11.45416111,0.835029237,0.566499616,0.48531379,0.412520513,0.30309615,0.232979067,0.148068833,-0.014048139
11.48198056,0.832663217,0.569590582,0.492723592,0.418298461,0.303356072,0.247171046,0.129003973,-0.009245219
11.50978889,0.843536026,0.573105359,0.494602115,0.420076655,0.305664034,0.238997921,0.123014368,-0.001550871
11.5376,0.852575496,0.577145313,0.506078558,0.426311721,0.306883941,0.253928271,0.15505456,0.014906024
11.56540833,0.85873107,0.586292587,0.5065573,0.424509518,0.308754279,0.256589957,0.147912401,-0.006055947
11.59320556,0.861938751,0.592613071,0.510524288,0.429654888,0.313180042,0.24951664,0.119238276,0.016090194
11.62099722,0.869910091,0.595618984,0.510010121,0.429128756,0.313493744,0.248364755,0.135896836,0.01222773
11.64880833,0.881833458,0.597722776,0.510793274,0.435873876,0.316018847,0.255651116,0.138843412,0.008173344
11.67661389,0.898411175,0.602073249,0.517555562,0.439614937,0.315982553,0.245691544,0.157820702,0.021604831
11.70440278,0.891514053,0.60852928,0.518961444,0.441590015,0.316782635,0.263292202,0.155285589,-0.00629047
11.73221111,0.899015667,0.61662074,0.526582063,0.443664456,0.319896819,0.258057719,0.151107296,-0.003724323
11.76,0.908152771,0.618650406,0.526921698,0.446942719,0.317059724,0.256128471,0.124034722,0.009369328
11.78781111,0.915478675,0.622292426,0.535816432,0.449063997,0.320527902,0.258204905,0.140495476,0.018458309
11.81561944,0.921934541,0.629269052,0.538750039,0.454175727,0.321725012,0.262979337,0.138550672,0.021208881
11.84341111,0.930737204,0.639054413,0.542154561,0.455658037,0.324189493,0.264281914,0.131376579,-0.003881434
11.87122222,0.934639675,0.641428818,0.547935288,0.459163772,0.328819194,0.265716619,0.140428108,0.009435626
11.89903056,0.946536947,0.643257561,0.545231194,0.462846683,0.327051525,0.263205911,0.128833161,-0.005407297
11.92683889,0.950230213,0.651555115,0.553281858,0.465112609,0.327242339,0.252515405,0.145291607,0.024546457
11.95463333,0.959897306,0.652480376,0.557455915,0.464250076,0.329776875,0.261538146,0.146529085,-0.001410556
11.982425,0.969329485,0.662914856,0.563507422,0.472442911,0.327610524,0.265828546,0.163170627,0.017265403
12.01022222,0.980072558,0.669205604,0.566114759,0.473842698,0.331806288,0.256446924,0.187290709,-0.00239636
12.03802222,0.990383241,0.672169016,0.561930684,0.476756495,0.337120217,0.251562696,0.195381107,-0.002960442
12.06581944,0.993900502,0.675851654,0.577815566,0.480115598,0.3336339,0.265314196,0.143126566,-0.000837911
12.09361944,0.99915226,0.682422116,0.582699696,0.480457391,0.33659342,0.267234248,0.144066781,0.016433321
12.121425,1.009337324,0.685717938,0.582511839,0.48737588,0.336474386,0.267067841,0.152940415,-0.002788874
12.14921667,1.015096177,0.692011442,0.584255899,0.494544469,0.340438104,0.250625618,0.123317921,0.001097036
12.177025,1.025772884,0.698447057,0.592429629,0.493682727,0.339762631,0.267342203,0.14965207,7.26191E-05
12.20483333,1.03746313,0.706914134,0.59242925,0.496356762,0.341599845,0.267752753,0.146102635,0.003599123
12.23264444,1.039766804,0.71279861,0.597660277,0.502275798,0.342645581,0.263978526,0.138665361,0.012832989
12.26045556,1.054404258,0.718469607,0.605687026,0.503789922,0.348467056,0.264838977,0.19234802,0.013768089
12.28825556,1.055335086,0.724102487,0.607862386,0.506790452,0.34616363,0.26824981,0.12894794,0.023274384
12.31606667,1.076541411,0.728863142,0.610437774,0.511855953,0.348050662,0.270799919,0.149002612,-0.000506328
12.34386667,1.078101337,0.735808049,0.617229012,0.512197099,0.35340187,0.271655784,0.136977329,0.026516137
12.37166111,1.086713858,0.737219659,0.623422204,0.516976178,0.351999705,0.268647542,0.137832797,-0.00097713
12.39947222,1.095464547,0.745119089,0.62293038,0.517949962,0.351771023,0.261836392,0.136794404,-0.000138337
12.42726944,1.093278838,0.753904306,0.629927555,0.525339246,0.353736609,0.254513078,0.129008076,0.026965805
12.45506389,1.113574117,0.762411592,0.636037656,0.531027102,0.350656478,0.259802127,0.151337163,0.012830977
12.48287222,1.115470116,0.759474665,0.636054527,0.530890237,0.355378812,0.269186868,0.149550254,0.001137114
12.51066389,1.126698639,0.777301331,0.650069233,0.540262735,0.353290014,0.267730175,0.170238684,0.010265031
12.53846944,1.149890287,0.775687194,0.649424877,0.537884995,0.364221978,0.271435995,0.149531916,0.031605072
12.56626111,1.144459626,0.783676576,0.653805344,0.544114223,0.351888301,0.267463932,0.129594738,0.001224972
12.59407222,1.159126354,0.789309506,0.665884692,0.546340749,0.353703876,0.262496666,0.1676816,0.009118201
12.62186111,1.167546407,0.797454531,0.668520732,0.552699526,0.352288844,0.263206603,0.173691941,0.014087084
12.64966111,1.179667205,0.806773521,0.669621095,0.551602582,0.365190049,0.274157989,0.159118488,0.008639624
12.67746389,1.184889905,0.80593724,0.6785155,0.555227884,0.359603079,0.266804638,0.134056508,0.024917004
12.70526111,1.195411416,0.812651435,0.679826169,0.556400695,0.358184032,0.266434112,0.16913755,0.005455996
12.73306111,1.203527023,0.823598867,0.683906577,0.564455476,0.363184664,0.265935618,0.137720419,0.017965813
12.76086667,1.219272767,0.826174904,0.687283007,0.571296706,0.366044355,0.269269328,0.157012753,0.026044779
12.78867778,1.223155413,0.834910627,0.697258881,0.571825995,0.366733296,0.276891873,0.137461035,0.002226351
12.81647222,1.237717277,0.844786658,0.698829891,0.576426537,0.362623592,0.263609812,0.167034033,0.008827603
12.84427222,1.258031868,0.849540488,0.701850027,0.578638279,0.360702165,0.269542246,0.152557583,0.008927821
12.87208333,1.270996351,0.855982701,0.711150586,0.580159744,0.365436556,0.275306566,0.179121347,0.028611107
12.89988611,1.27221709,0.858841421,0.709877718,0.583926948,0.372900833,0.272083698,0.109669223,0.009712482
12.92767778,1.281973424,0.866984105,0.715971356,0.592635547,0.374058003,0.273100973,0.146542034,0.028323183
12.95548611,1.29054662,0.874318261,0.726651674,0.59429521,0.376459512,0.268416987,0.16771451,0.011536692
12.98329167,1.299100894,0.878630495,0.729062115,0.598997455,0.375319563,0.277111868,0.214012999,0.029746966
13.01110556,1.316382023,0.890920288,0.737746927,0.601767125,0.37899116,0.281991102,0.184211278,0.028907268
13.03890556,1.327077114,0.893040939,0.738719041,0.608539103,0.381511335,0.272411429,0.175171956,0.005560724
13.06671389,1.33241297,0.896581385,0.748199217,0.609778633,0.386253827,0.261393116,0.162505929,0.020416422
13.09450556,1.353272164,0.908867633,0.750150745,0.613872115,0.381248472,0.278250872,0.146399474,0.022479559
13.12230556,1.352026813,0.916328009,0.752438786,0.618338895,0.382890397,0.276751803,0.165885559,0.033357651
13.15010278,1.375659967,0.920262413,0.759352521,0.623888925,0.390891734,0.276260306,0.139069718,0.030418464
13.17788889,1.388931068,0.931654566,0.762686448,0.627533409,0.382283327,0.27653978,0.156826562,0.011456758
13.20569722,1.396409486,0.937060244,0.77609468,0.628274313,0.387694066,0.264039834,0.163648445,0.006676944
13.23350278,1.39926545,0.944261132,0.779258127,0.632942988,0.399148095,0.27289946,0.165832027,0.024358157
13.26129444,1.418416261,0.949773067,0.777789854,0.640785251,0.390099942,0.274834919,0.153678697,0.025887385
13.28910556,1.423349026,0.95753319,0.789617953,0.64274588,0.394623093,0.275785954,0.14995506,0.015171502
13.31691667,1.43135773,0.96322122,0.789206603,0.645681153,0.398725419,0.27419522,0.158609365,0.009625109
13.34470833,1.447066813,0.973487791,0.79877009,0.655956869,0.399680717,0.268640309,0.162040267,0.016583065
13.37251944,1.467249986,0.982486353,0.80057474,0.655710566,0.404889409,0.272445108,0.14902346,0.037173467
13.40032778,1.473444878,0.988998064,0.814110408,0.659998418,0.403083407,0.279558022,0.157483288,0.013257504
13.42813611,1.486194737,0.996453654,0.815532207,0.663631533,0.407793472,0.279678803,0.167462141,0.021046145
13.45593333,1.497397484,1.004589421,0.825095229,0.664605054,0.408013141,0.275783803,0.169366109,0.020051
13.48374167,1.520904716,1.013375997,0.823644347,0.674337819,0.409595716,0.270917778,0.159186462,0.011256789
13.51154167,1.528683374,1.018980622,0.835897543,0.67518624,0.411304043,0.269868855,0.120137944,0.012303116
