Time,M0-1 - 0%,M1-1 - 0%,M2-1 - 1%,M3-1 - 1%,M4-1 - 3%,M5-1 - 3%,M6-1 - 10%,M7-1 - 10%,M0 - 3%,M1 - 3%,M2 - 6%,M3 - 6%,M4 - 8%,M5 - 8%,M6 - 10%,M7 - 10%
31.610875,0.316156323,0.307311818,1.062711355,1.29228984,6.856353187,6.365793221,6.037511128,5.128263861,10.84550497,8.758652747,10.81616783,11.32279368,12.0838675,11.57862508,13.18246384,12.80647191
31.63868056,0.310813433,0.277087253,1.056504448,1.300892495,6.900160304,6.420038907,6.105232177,5.11119858,10.84550497,8.758652747,10.81616783,11.32279368,12.1161328,11.57862508,13.10728815,12.76742562
31.66649167,0.311822648,0.307446721,1.061353345,1.297829805,6.930030245,6.440600644,6.085721468,5.148741983,10.86652585,8.8056673,10.81616783,11.43593739,12.05166961,11.57862508,13.14483426,12.80647191
31.69428333,0.328850793,0.288893274,1.058529041,1.298526477,6.967348081,6.454446459,6.100278981,5.205024476,10.86652585,8.853511073,10.81616783,11.37899562,12.1161328,11.57862508,13.10728815,12.76742562
31.72209444,0.308228299,0.32429171,1.064956171,1.303512077,6.952214051,6.503598148,6.195389438,5.173254218,10.90866467,8.918204891,10.81616783,11.35112554,12.1161328,11.57862508,13.14483426,12.80647191
31.74990278,0.314995291,0.369255442,1.066222143,1.311334586,6.959777583,6.524879349,6.252519645,5.252303801,10.90866467,8.934655449,10.81616783,11.37899562,12.1161328,11.57862508,13.14483426,12.84561113
31.77771389,0.320715519,0.31741074,1.069142894,1.304823934,7.036283057,6.553744714,6.242009164,5.255822816,10.92978266,8.950912015,10.84199679,11.35060881,12.1161328,11.57862508,13.14483426,12.92416891
31.80550278,0.313302713,0.30409914,1.067655559,1.312478381,7.059593334,6.57556713,6.252233216,5.311543234,10.92978266,9.017511222,10.81616783,11.37899562,12.1161328,11.57862508,13.14483426,12.80647191
31.83330833,0.320923475,0.31350301,1.072225824,1.318549867,7.044107872,6.687482969,6.284044145,5.338075713,10.95124044,9.017511222,10.84199679,11.37899562,12.1161328,11.57862508,13.14483426,12.76742562
31.86111111,0.317904112,0.312630522,1.073099341,1.315782505,7.099156209,6.619513665,6.273295369,5.345765387,10.92978266,9.017511222,10.86787473,11.37899562,12.0838675,11.57862508,13.10728815,12.84561113
31.88889722,0.315323736,0.311743544,1.074660691,1.320527353,7.13910096,6.679623126,6.337666635,5.376783718,10.92978266,9.102596645,10.86787473,11.32279368,12.1161328,11.57862508,13.14483426,12.80647191
31.91668889,0.316072203,0.323040176,1.07452892,1.327039898,7.163474337,6.695161627,6.359303227,5.408654868,10.99425626,9.120025721,10.86787473,11.29451772,12.1161328,11.57862508,13.10728815,12.80647191
31.944475,0.322341305,0.315839766,1.07794809,1.32548016,7.171480449,6.733479703,6.348376604,5.412147557,10.97273163,9.172234324,10.84199679,11.32227797,12.1161328,11.57862508,13.14483426,12.84561113
31.97228333,0.326441695,0.295691317,1.080549807,1.325493656,7.220957572,6.733415366,6.414697119,5.489087048,10.92978266,9.189771643,10.81616783,11.40743846,12.1161328,11.57862508,13.14483426,12.92416891
32.00008611,0.31620919,0.297644123,1.082483736,1.326208995,7.288188856,6.772563154,6.448842482,5.492940989,10.90866467,9.225426326,10.81616783,11.35060881,12.0838675,11.57862508,13.22017699,12.88484342
32.02788889,0.324403094,0.290815576,1.082060508,1.325012255,7.254332261,6.780522201,6.465649117,5.513718649,10.88757907,9.297587876,10.81616783,11.37951336,12.0838675,11.54645263,13.22017699,12.88484342
32.05568611,0.333873623,0.29379321,1.080506148,1.331705485,7.331112338,6.804312976,6.448554792,5.577186589,10.92978266,9.279633378,10.89380169,11.40743846,12.1161328,11.57862508,13.14483426,12.88484342
32.08349444,0.322369174,0.279048482,1.085578603,1.335244101,7.313902936,6.877349066,6.541291888,5.560318443,10.95124044,9.352663435,10.81616783,11.37899562,12.1491232,11.57862508,13.22017699,12.88484342
32.11130278,0.3214645,0.287780508,1.089639015,1.336936022,7.366079845,6.902125819,6.506092029,5.603434916,10.92978266,9.371258349,10.86787473,11.35112554,12.1161328,11.54645263,13.22017699,12.92416891
32.13911111,0.315377461,0.312083547,1.084799261,1.342905075,7.392321401,6.952266311,6.53534381,5.64725484,10.97273163,9.408813125,10.86787473,11.37899562,12.1491232,11.57862508,13.25797383,12.88484342
32.16691111,0.334255345,0.29814958,1.09038276,1.339153955,7.392625944,6.977859464,6.61331722,5.683042569,10.92978266,9.427498346,10.81616783,11.40743846,12.1161328,11.57862508,13.18246384,12.92416891
32.19471389,0.32353667,0.303790949,1.089310903,1.336396489,7.427993437,6.986458728,6.619203938,5.738270642,10.92978266,9.50393453,10.81616783,11.37951336,12.1491232,11.57862508,13.22017699,12.92416891
32.2225,0.321775126,0.297151432,1.092890497,1.34495527,7.473062257,7.012083589,6.619446262,5.724302993,11.01581437,9.523336043,10.81616783,11.40743846,12.0838675,11.61155017,13.22017699,12.92416891
32.25029167,0.330675154,0.32752911,1.096067273,1.347934304,7.491361588,7.047066791,6.631435477,5.795167185,10.99425626,9.543064277,10.84199679,11.37899562,12.1161328,11.57862508,13.25797383,12.96451262
32.27810278,0.319983694,0.303089349,1.095410795,1.343214511,7.500484778,7.127025958,6.731287942,5.813901377,10.97273163,9.582028348,10.81616783,11.37951336,12.1161328,11.57862508,13.22017699,12.92416891
32.3059,0.326129605,0.30183151,1.10180092,1.343851827,7.546813366,7.091144774,6.744167611,5.765985897,10.99425626,9.641606698,10.81616783,11.29451772,12.1161328,11.61155017,13.25797383,12.92416891
32.33368611,0.306585433,0.300032697,1.105316754,1.352585802,7.584588181,7.127025958,6.718776719,5.828134346,10.99425626,9.641912719,10.81616783,11.40743846,12.1161328,11.57862508,13.25797383,12.92416891
32.36149444,0.322046661,0.302926887,1.101259497,1.351913557,7.593971382,7.163391981,6.821974516,5.9169222,10.97273163,9.66183896,10.84199679,11.35060881,12.1491232,11.61155017,13.22017699,12.92416891
32.3893,0.307905882,0.297691307,1.101586522,1.355653047,7.61293675,7.209667827,6.85579122,5.897239753,10.99425626,9.702406189,10.81616783,11.37899562,12.1161328,11.57862508,13.25797383,12.92416891
32.41711111,0.309574106,0.307675745,1.111005634,1.351493487,7.651421636,7.19102355,6.869148977,5.962788985,10.99425626,9.764151222,10.84199679,11.37899562,12.1161328,11.57862508,13.25797383,12.92416891
32.44492778,0.325647791,0.310253335,1.10822206,1.361536854,7.720174603,7.228351204,6.855221314,5.958214083,10.97273163,9.80570313,10.84199679,11.32279368,12.1161328,11.57862508,13.25797383,12.92416891
32.47273611,0.317984587,0.315812574,1.107514436,1.362825782,7.700360014,7.304303019,6.909205216,5.978378049,10.97273163,9.80570313,10.84199679,11.37899562,12.1161328,11.61155017,13.22017699,12.92416891
32.500525,0.328067383,0.303586781,1.115894681,1.369232487,7.730050831,7.313922327,6.922939131,6.040967362,11.01613195,9.890560227,10.81616783,11.43593739,12.1491232,11.57862508,13.25797383,12.92416891
32.52833889,0.31858114,0.307887267,1.108057282,1.372295387,7.730327861,7.29460216,6.930011098,6.057105142,11.01581437,9.890902146,10.81616783,11.43593739,12.1161328,11.57862508,13.25797383,12.92416891
32.55614444,0.321800083,0.294716972,1.112824173,1.379098749,7.770224139,7.40239121,6.964430499,6.084545341,11.05966825,9.912209002,10.81616783,11.35060881,12.1161328,11.57862508,13.25797383,12.92416891
32.58395278,0.316700711,0.293665069,1.117925294,1.38249694,7.790277786,7.402489916,7.020790297,6.100288424,11.01581437,9.999540958,10.84199679,11.37899562,12.1161328,11.57862508,13.25797383,12.92416891
32.61175278,0.313522361,0.30534855,1.118643685,1.382283876,7.872870914,7.422527781,7.042457496,6.167273384,11.01613195,9.999540958,10.84199679,11.37899562,12.1161328,11.57862508,13.25797383,12.92416891
32.63955278,0.311444516,0.306342896,1.119144156,1.383881146,7.904280927,7.46284111,7.071061131,6.156122202,11.05966825,10.02173752,10.89380169,11.35112554,12.1161328,11.57862508,13.25797383,12.96451262
32.66735278,0.313782953,0.295589179,1.118368986,1.387654515,7.914739632,7.483417953,7.100245524,6.230208829,11.08164702,10.06624925,10.81616783,11.29451772,12.1491232,11.61155017,13.25797383,12.92416891
32.69516389,0.3139622,0.296686392,1.120723889,1.388479362,7.914944141,7.493827782,7.137227474,6.241156634,11.12603768,10.06624925,10.81616783,11.37899562,12.1161328,11.57862508,13.25797383,12.92416891
32.722975,0.316022425,0.303108068,1.128757174,1.393813468,7.957512961,7.524716069,7.122392661,6.299873357,11.12603768,10.11166036,10.81616783,11.37899562,12.1491232,11.57862508,13.25797383,12.92416891
32.75079167,0.319782726,0.29670434,1.133029721,1.396464282,7.914842841,7.54575018,7.182861668,6.34235712,11.03772405,10.15723554,10.81616783,11.35112554,12.18218395,11.54645263,13.29668801,12.92416891
32.77858056,0.316291508,0.301609436,1.131342816,1.393809744,8.033681811,7.577555525,7.2052206,6.318033491,11.08164702,10.22706472,10.81616783,11.40743846,12.1161328,11.57862508,13.25797383,12.96451262
32.80639167,0.318803086,0.309530154,1.142006154,1.400248626,8.044706851,7.663576918,7.220548558,6.366421237,11.12603768,10.25042632,10.81616783,11.37899562,12.1161328,11.57862508,13.25797383,12.96451262
32.8342,0.310777369,0.304900765,1.138026201,1.400034788,8.044596094,7.663576918,7.212705238,6.421973745,11.14845068,10.22706472,10.81616783,11.35112554,12.1491232,11.57862508,13.25797383,12.92416891
32.862,0.328603926,0.319050962,1.135767642,1.397291502,8.077961927,7.663576918,7.266810275,6.415933182,11.14845068,10.27423085,10.81616783,11.37899562,12.1491232,11.57862508,13.25797383,13.04549381
32.88980278,0.317186063,0.308894676,1.135903212,1.400596539,8.100343615,7.707910441,7.305991545,6.472557365,11.12603768,10.27423085,10.86787473,11.32279368,12.1161328,11.57862508,13.25797383,13.00495421
32.91760833,0.324721894,0.303109317,1.138942107,1.405971473,8.145833555,7.752575087,7.321862163,6.434598861,11.12603768,10.3459098,10.81616783,11.40743846,12.18218395,11.57862508,13.25797383,13.04549381
32.94541667,0.319772176,0.300138096,1.134172676,1.411011641,8.16871587,7.775166248,7.329807852,6.531081571,11.12603768,10.37030818,10.81616783,11.40743846,12.1161328,11.61155017,13.25797383,12.92416891
32.973225,0.321617888,0.309000435,1.138057089,1.412702545,8.203433764,7.809393638,7.369961285,6.544214613,11.1933839,10.44377918,10.84199679,11.43593739,12.1491232,11.57862508,13.25797383,13.00495421
33.00103056,0.323115489,0.2891874,1.143170714,1.414018861,8.215113096,7.92695251,7.419168437,6.544021702,11.19372449,10.44377918,10.81616783,11.40743846,12.1491232,11.57862508,13.25797383,12.92416891
33.02882778,0.313843324,0.299122712,1.14227642,1.426343657,8.250478133,7.844365174,7.45232769,6.610809617,11.1933839,10.51897277,10.81616783,11.40743846,12.1161328,11.61155017,13.25797383,12.96451262
33.05663611,0.31726925,0.291712536,1.144456924,1.417821693,8.250355784,7.867416518,7.485744844,6.624274418,11.1933839,10.4687959,10.86787473,11.37899562,12.1161328,11.57862508,13.25797383,13.00495421
33.08444167,0.320503618,0.314265191,1.150602966,1.429936915,8.298118542,7.902857996,7.519698856,6.604058516,11.17089941,10.54458494,10.86787473,11.43647616,12.1491232,11.57862508,13.25797383,12.96451262
33.11225278,0.326495416,0.309524776,1.153508244,1.433643441,8.274331396,7.938692559,7.519698856,6.679384862,11.28505127,10.62126528,10.81616783,11.43593739,12.1491232,11.57862508,13.25797383,12.96451262
33.14004444,0.321079703,0.30748582,1.157760372,1.422494965,8.34662346,7.999336736,7.545442459,6.728453869,11.1933839,10.59550474,10.91977774,11.32227797,12.1161328,11.57862508,13.25797383,13.00495421
33.16784722,0.31965427,0.302036409,1.153387801,1.433635456,8.346363542,7.962877637,7.571329362,6.757295626,11.21624532,10.64707567,10.86787473,11.37899562,12.1491232,11.57862508,13.25797383,13.04549381
33.19563333,0.32351329,0.308273117,1.161511878,1.44290605,8.370829067,8.036343287,7.597725713,6.771707506,11.21624532,10.6997929,10.84199679,11.37899562,12.1161328,11.61155017,13.25797383,12.96451262
33.223425,0.318783818,0.305969404,1.154285541,1.443800929,8.432780739,8.036343287,7.580192033,6.764220198,11.23914367,10.64707567,10.84199679,11.43593739,12.1491232,11.57862508,13.25797383,13.00495421
33.25123611,0.319365782,0.3002957,1.162285531,1.442006916,8.420468911,8.061325565,7.650980995,6.859316291,11.26207897,10.6997929,10.86787473,11.43593739,12.18218395,11.57862508,13.25797383,13.00495421
33.27903889,0.321149443,0.314245145,1.159429485,1.444600778,8.432915926,8.124857418,7.686962447,6.942631314,11.23914367,10.6997929,10.86787473,11.46503232,12.18218395,11.57862508,13.25797383,13.04549381
33.30685,0.325075079,0.331678589,1.165484587,1.453245482,8.509014021,8.124419777,7.686810695,6.889507159,11.21624532,10.77975118,10.84199679,11.40743846,12.18218395,11.57862508,13.25797383,12.96451262
33.33466111,0.31676946,0.314067618,1.16542106,1.45295998,8.534692907,8.202142934,7.7414274,6.965818056,11.26207897,10.80683874,10.81616783,11.40797617,12.1161328,11.54645263,13.25797383,13.04549381
33.36247222,0.327206949,0.312153916,1.176912595,1.457339866,8.586664764,8.202142934,7.750853693,6.958269647,11.30841413,10.88894142,10.81616783,11.43593739,12.1491232,11.57862508,13.25797383,13.08613156
33.39028056,0.318096263,0.302751734,1.170722971,1.463637472,8.600026799,8.228594693,7.750693126,6.997212973,11.28505127,10.88894142,10.81616783,11.37899562,12.18218395,11.57862508,13.25797383,13.08613156
33.41806944,0.324159986,0.306981117,1.166285977,1.470252194,8.586664764,8.255430673,7.769333387,6.997214969,11.30841413,10.88894142,10.84199679,11.43593739,12.18218395,11.57862508,13.25797383,13.04549381
33.44588056,0.32273703,0.307967216,1.165541739,1.464299044,8.639627387,8.268245402,7.873479746,7.068779737,11.35525453,10.88894142,10.81616783,11.37899562,12.1161328,11.61155017,13.29668801,13.08613156
33.47367222,0.31771738,0.29483119,1.169793543,1.46637214,8.653210468,8.295026777,7.863842095,7.060754512,11.30841413,10.91676305,10.91977774,11.43593739,12.18218395,11.57862508,13.25797383,13.00495421
33.50148333,0.322812154,0.302064621,1.172666096,1.473377324,8.69346096,8.349444668,7.873825028,7.076879101,11.37873212,10.91676305,10.84199679,11.40743846,12.18218395,11.61155017,13.33548982,13.08613156
33.52929167,0.317396783,0.311205675,1.175019005,1.475480262,8.720789817,8.3633421,7.892870959,7.175924327,11.37873212,10.97257556,10.84199679,11.40743846,12.18218395,11.57862508,13.25797383,13.08613156
33.55710278,0.323746799,0.319394958,1.179230004,1.4697751,8.762073542,8.404815251,7.883384931,7.126256593,11.40261463,10.97257556,10.81616783,11.40743846,12.18218395,11.54645263,13.25797383,13.08613156
33.58489722,0.330133634,0.307803275,1.184317614,1.47409803,8.803998479,8.404985883,7.98182397,7.22739154,11.37873212,11.0583417,10.84199679,11.46503232,12.21531512,11.57862508,13.25797383,13.00495421
33.61271667,0.318419516,0.29794152,1.178530786,1.480253589,8.817955442,8.461165802,7.951812297,7.252726504,11.42653669,11.02969415,10.86787473,11.43647616,12.1491232,11.57862508,13.29668801,13.08613156
33.640525,0.318864446,0.328752755,1.183649568,1.482294573,8.817955442,8.475735466,7.961626427,7.261584066,11.37873212,11.11694155,10.84199679,11.40743846,12.21531512,11.57862508,13.25797383,13.08613156
33.66831944,0.323586328,0.301052025,1.183399476,1.482467445,8.846250711,8.518524692,8.001703224,7.296508971,11.40261463,11.08704818,10.84199679,11.37899562,12.18218395,11.57862508,13.33548982,13.08613156
33.69613056,0.313142197,0.305719078,1.183840478,1.477587142,8.874955539,8.547682158,8.011565175,7.279028881,11.37873212,11.1163776,10.81616783,11.40743846,12.1491232,11.57862508,13.33548982,13.08613156
33.72392222,0.320775697,0.318225241,1.1903111,1.487519085,8.874787796,8.56220073,8.062597866,7.322869293,11.42653669,11.14576843,10.81616783,11.35112554,12.1491232,11.57862508,13.25797383,13.08613156
33.75172222,0.320568765,0.306800028,1.193330121,1.493798848,8.932597074,8.606425135,8.052313276,7.349463356,11.40261463,11.17522074,10.89380169,11.35060881,12.21531512,11.57862508,13.29668801,13.08613156
33.779525,0.315241055,0.314260753,1.189350885,1.492058352,8.947226827,8.621395305,8.103943191,7.385681324,11.42653669,11.1163776,10.84199679,11.40743846,12.21531512,11.57862508,13.25797383,13.08613156
33.80733611,0.329640994,0.323065836,1.194378038,1.501721414,8.976722173,8.696952783,8.13528543,7.431496215,11.37873212,11.17522074,10.89380169,11.37899562,12.18218395,11.57862508,13.25797383,13.04549381
33.83512778,0.312654803,0.316274499,1.196509688,1.504467193,8.991588272,8.696952783,8.13528543,7.468462687,11.45049834,11.14576843,10.86787473,11.37899562,12.18218395,11.54645263,13.25797383,13.08613156
33.86291944,0.318852346,0.306710415,1.201030468,1.504341659,9.036311112,8.712245193,8.220554114,7.478131006,11.45049834,11.20473462,10.84199679,11.37899562,12.24851681,11.57862508,13.37437936,13.08613156
33.890725,0.321425413,0.303783604,1.202417356,1.513406375,9.036311112,8.727559595,8.198965047,7.55380651,11.37873212,11.23490075,10.84199679,11.43593739,12.24851681,11.57862508,13.37437936,13.08613156
33.91852222,0.313027904,0.304319916,1.204468432,1.510825835,9.127587516,8.758652747,8.231727667,7.506266766,11.45049834,11.17522074,10.84199679,11.40743846,12.24851681,11.57862508,13.41335675,13.08613156
33.94633056,0.324682949,0.300975042,1.201613645,1.511961275,9.096767595,8.77423325,8.220762325,7.612501549,11.45049834,11.20473462,10.89380169,11.43593739,12.21531512,11.57862508,13.29668801,13.08613156
33.97413611,0.324793743,0.320086602,1.207496715,1.522150708,9.112166963,8.8056673,8.231314597,7.602308695,11.42653669,11.23490075,10.86787473,11.40743846,12.24851681,11.57862508,13.29668801,13.08613156
34.00193889,0.327983818,0.328721305,1.204118942,1.522151053,9.127587516,8.83760995,8.274993214,7.582877345,11.45049834,11.26513108,10.81616783,11.37899562,12.24851681,11.61155017,13.29668801,13.08613156
34.02975,0.326993731,0.31390101,1.212916815,1.522599906,9.174363772,8.901779039,8.297062877,7.632452205,11.52338315,11.20473462,10.86787473,11.37899562,12.24851681,11.57862508,13.29668801,13.12784484
34.05753889,0.32732173,0.311498336,1.214248155,1.52081626,9.205591238,8.885595285,8.308223872,7.671849899,11.52338315,11.23490075,10.81616783,11.37899562,12.24851681,11.57862508,13.29668801,13.12784484
34.08532778,0.329503062,0.311071593,1.210623613,1.533470672,9.205591238,8.950912015,8.341783141,7.753142053,11.54788641,11.23490075,10.89380169,11.46503232,12.24851681,11.57862508,13.33548982,13.08613156
34.11313611,0.324493425,0.312737956,1.214318088,1.524211947,9.253490918,8.983936203,8.286235503,7.671754941,11.4989209,11.26513108,10.86787473,11.43593739,12.24851681,11.57862508,13.33548982,13.08613156
34.14095,0.319670663,0.326706567,1.216890754,1.53441372,9.237299156,8.950912015,8.330474735,7.671849899,11.47449963,11.29542569,10.84199679,11.46503232,12.21531512,11.57862508,13.41335675,13.12784484
34.16875,0.318995216,0.313596269,1.212380121,1.536056148,9.221533745,9.034569203,8.352883114,7.805219514,11.47449963,11.26513108,10.89380169,11.46503232,12.24851681,11.61155017,13.41335675,13.08613156
34.19655833,0.320552573,0.328765108,1.223692539,1.546235975,9.30158762,9.034337001,8.364439992,7.784393236,11.54788641,11.26513108,10.84199679,11.43593739,12.24851681,11.57862508,13.41335675,13.08613156
34.22436944,0.319322475,0.306535939,1.220476356,1.550917161,9.285532917,9.051188324,8.387145332,7.80624018,11.52338315,11.29542569,10.89380169,11.43647616,12.24851681,11.57862508,13.41335675,13.08613156
34.25218056,0.320158381,0.312528231,1.221921663,1.540157452,9.30158762,9.08543422,8.37567555,7.868903261,11.47449963,11.29542569,10.86787473,11.43647616,12.24851681,11.57862508,13.33548982,13.08613156
34.27997222,0.318126523,0.304184093,1.232213681,1.546449228,9.350717742,9.137241238,8.421529552,7.933867639,11.4989209,11.29542569,10.89380169,11.46557217,12.21531512,11.57862508,13.37437936,13.08613156
34.30778333,0.318325509,0.316486581,1.229919731,1.555472415,9.367070446,9.120025721,8.421300521,7.933976933,11.4989209,11.29542569,10.84199679,11.46557217,12.21531512,11.57862508,13.41335675,13.12784484
34.33559167,0.318796935,0.31764274,1.226992323,1.554886194,9.350506118,9.172234324,8.386921393,7.98943212,11.47449963,11.32578466,10.84199679,11.43647616,12.18218395,11.57862508,13.37437936,13.08613156
34.36340278,0.321756556,0.337936277,1.232536158,1.55828228,9.400270387,9.189771643,8.375786332,7.967009872,11.47449963,11.35682716,10.84199679,11.40743846,12.24851681,11.57862508,13.37437936,13.12784484
34.39119722,0.321421213,0.360476941,1.23720901,1.562929749,9.400270387,9.225426326,8.4444759,8.001516841,11.45049834,11.32578466,10.89380169,11.40743846,12.28247894,11.61155017,13.41335675,13.16966133
34.41900833,0.319388772,0.330969424,1.239607075,1.559727841,9.367070446,9.261450095,8.432939539,8.091631445,11.4989209,11.35682716,10.84199679,11.40797617,12.24851681,11.57862508,13.37437936,13.16966133
34.44680278,0.317353442,0.318766049,1.241795889,1.562423413,9.400270387,9.26119319,8.41001897,8.103768198,11.47449963,11.29542569,10.84199679,11.40743846,12.24851681,11.57862508,13.41335675,13.12784484
34.47461111,0.324806726,0.310687216,1.237916699,1.563175383,9.400270387,9.316094036,8.433053083,8.114577425,11.47449963,11.32578466,10.81616783,11.37899562,12.24851681,11.57862508,13.41335675,13.12784484
34.50241111,0.323596261,0.326464929,1.241373927,1.572842131,9.367070446,9.334364226,8.456141234,8.161725217,11.47449963,11.29542569,10.81616783,11.43647616,12.24851681,11.57862508,13.41335675,13.12784484
34.53020556,0.317564689,0.335539165,1.243355522,1.572827058,9.383658529,9.334364226,8.467703668,8.149637653,11.54788641,11.32578466,10.81616783,11.37899562,12.21531512,11.57862508,13.37437936,13.12784484
34.55801667,0.315153258,0.331518567,1.246661986,1.569983512,9.350506118,9.33409842,8.467703668,8.221388795,11.52338315,11.32578466,10.86787473,11.43647616,12.21531512,11.57862508,13.37437936,13.16966133
34.58580278,0.325867268,0.320747272,1.252543891,1.577092924,9.400270387,9.408813125,8.456025228,8.245378124,11.57243072,11.35682716,10.86787473,11.49418562,12.21531512,11.57862508,13.41335675,13.08613156
34.61360556,0.320837733,0.325365954,1.24950954,1.58153022,9.400270387,9.446489612,8.467938217,8.282055069,11.52338315,11.38793682,10.89380169,11.46557217,12.21531512,11.54645263,13.41335675,13.25360446
34.64139167,0.330346284,0.312617928,1.253537738,1.587011977,9.433784055,9.465511812,8.467703668,8.294309648,11.54788641,11.32578466,10.84199679,11.46557217,12.21531512,11.57862508,13.37437936,13.25360446
34.66920278,0.324392442,0.327078927,1.258647568,1.587367044,9.383658529,9.446489612,8.491458683,8.331430257,11.52338315,11.32578466,10.86787473,11.40797617,12.24851681,11.57862508,13.41335675,13.21158115
34.69699167,0.324049738,0.326758585,1.258715686,1.586357814,9.433784055,9.523336043,8.467703668,8.306579164,11.54788641,11.32578466,10.81616783,11.40743846,12.24851681,11.57862508,13.41335675,13.12784484
34.7248,0.329122628,0.322602511,1.262164124,1.585855901,9.416906041,9.523336043,8.479395354,8.344151953,11.52338315,11.32578466,10.86787473,11.46557217,12.24851681,11.57862508,13.41335675,13.21158115
34.75258889,0.333419705,0.315056118,1.261124737,1.599929507,9.416906041,9.504219934,8.503296113,8.420142004,11.47449963,11.32578466,10.86787473,11.43647616,12.28247894,11.61155017,13.41335675,13.16966133
34.78038056,0.32709025,0.316387842,1.262161859,1.605496199,9.400488306,9.542769545,8.502937315,8.471726739,11.59741088,11.35682716,10.89380169,11.40743846,12.21531512,11.57862508,13.41335675,13.16966133
34.80819444,0.324224143,0.305936414,1.261048836,1.602285828,9.400270387,9.562235069,8.574734616,8.432977972,11.47449963,11.32578466,10.86787473,11.40797617,12.21531512,11.61155017,13.41335675,13.25360446
34.83598056,0.323030412,0.319695729,1.262534183,1.594327713,9.450686535,9.582324058,8.550542647,8.44583002,11.57243072,11.35744628,10.89380169,11.49418562,12.24851681,11.61155017,13.41335675,13.21158115
34.86379167,0.327223254,0.314771722,1.26950535,1.6103623,9.417124272,9.641606698,8.586789342,8.498129082,11.4989209,11.35682716,10.89380169,11.43647616,12.24851681,11.57862508,13.41335675,13.21158115
34.89158889,0.325850854,0.3161892,1.273908047,1.6119522,9.433784055,9.66183896,8.587041012,8.550991096,11.57243072,11.35682716,10.84199679,11.40743846,12.24851681,11.57862508,13.41335675,13.21158115
34.91939722,0.32130865,0.323669906,1.273154677,1.615163309,9.450911011,9.682105445,8.586789342,8.591384679,11.52338315,11.38793682,10.84199679,11.46503232,12.24851681,11.57862508,13.41335675,13.25360446
34.94720556,0.325755321,0.325791565,1.276697299,1.620027821,9.433784055,9.682105445,8.660292909,8.604882783,11.57243072,11.35682716,10.89380169,11.37899562,12.21531512,11.57862508,13.41335675,13.21158115
34.97500556,0.329036716,0.37273152,1.275425159,1.62559743,9.450686535,9.702406189,8.648028376,8.645794812,11.59741088,11.32578466,10.89380169,11.40797617,12.24851681,11.54645263,13.41335675,13.21158115
35.00281944,0.330741615,0.388155065,1.278524711,1.621123068,9.434002602,9.723058605,8.611317594,8.632404176,11.57243072,11.35682716,10.86787473,11.46503232,12.24851681,11.54645263,13.41335675,13.25360446
35.03060833,0.324306734,0.31675867,1.282712141,1.627647552,9.450911011,9.78490942,8.685252144,8.701285125,11.57243072,11.35682716,10.81616783,11.46503232,12.24851681,11.57862508,13.41335675,13.25360446
35.05840833,0.318427138,0.331671026,1.283011731,1.631086194,9.467613501,9.78490942,8.735612954,8.701285125,11.59741088,11.32578466,10.89380169,11.43647616,12.24851681,11.61155017,13.41335675,13.25360446
35.0862,0.322110157,0.313354372,1.286920373,1.632605271,9.501766431,9.764151222,8.723001088,8.743545944,11.57243072,11.35682716,10.84199679,11.43647616,12.28247894,11.57862508,13.41335675,13.25360446
35.11399722,0.317148275,0.332130998,1.284696566,1.633188493,9.501766431,9.80570313,8.697688301,8.743545944,11.57243072,11.35682716,10.81616783,11.46503232,12.28247894,11.51435069,13.41335675,13.25360446
35.14180833,0.329616455,0.325705261,1.290957241,1.634258138,9.467613501,9.80570313,8.799852508,8.786310427,11.57243072,11.35682716,10.86787473,11.46503232,12.24851681,11.57862508,13.45329979,13.25360446
35.16961389,0.318900399,0.322176628,1.290246123,1.639986207,9.484790103,9.848058162,8.77422278,8.815316407,11.57243072,11.38793682,10.84199679,11.40743846,12.24851681,11.57862508,13.41335675,13.25360446
35.19742222,0.320647361,0.333032566,1.294532364,1.640723074,9.536244985,9.80570313,8.748239729,8.873562978,11.59741088,11.38793682,10.89380169,11.43647616,12.21531512,11.57862508,13.41335675,13.25360446
35.22521944,0.326672006,0.330419534,1.296022117,1.65183122,9.501766431,9.869290797,8.825681514,8.829761413,11.57243072,11.35682716,10.89380169,11.49418562,12.24851681,11.57862508,13.41335675,13.25360446
35.25302778,0.333700022,0.302992523,1.292498257,1.651907202,9.606205331,9.826862286,8.825681514,8.829761413,11.57243072,11.41911374,10.84199679,11.49418562,12.24851681,11.57862508,13.41335675,13.25360446
35.28083889,0.324941986,0.316625538,1.296560296,1.657310341,9.571057208,9.912209002,8.812690289,8.844225741,11.59741088,11.41911374,10.84199679,11.49418562,12.21531512,11.57862508,13.41335675,13.25360446
35.30863056,0.324434317,0.368905891,1.296328347,1.651891847,9.571057208,9.869290797,8.825681514,8.90333938,11.59741088,11.45035799,10.84199679,11.49472655,12.21531512,11.57862508,13.41335675,13.25360446
35.33643333,0.322855512,0.388510896,1.303616043,1.653566594,9.553522126,9.869632124,8.851710879,9.008951743,11.57243072,11.41911374,10.84199679,11.55266759,12.21531512,11.57862508,13.41335675,13.25360446
35.36426667,0.327745236,0.360869577,1.310146498,1.672235838,9.553754455,9.890560227,8.918060227,8.963140963,11.62243351,11.41911374,10.86787473,11.43701496,12.24851681,11.57862508,13.41335675,13.25360446
