Time,M0 - 1000,M1 - 1000,M2 - 2000,M3 - 2000,M4 - 3000,M5 - 3000,M6 - 4000,M7 - 4000
10.14795556,0.230752933,0.218421672,0.324293289,0.413865471,0.443059696,0.402512027,0.349289213,0.331934901
10.17576667,0.221949991,0.215315179,0.330702684,0.412458403,0.44144052,0.401368564,0.350015874,0.332855639
10.20357222,0.229910332,0.231581355,0.324301734,0.416739289,0.425282086,0.406347621,0.351167256,0.327619681
10.23136111,0.232574265,0.223866176,0.33755471,0.417119594,0.428046632,0.407653994,0.360473405,0.332043485
10.25915,0.230685857,0.232217394,0.326973488,0.417956036,0.426339395,0.407416537,0.351875715,0.332409683
10.28693889,0.224842594,0.230062785,0.330206831,0.419815263,0.425783081,0.410874356,0.348947063,0.339273563
10.31474444,0.230934679,0.236263501,0.330336364,0.425321849,0.414661034,0.422202222,0.354360382,0.337104732
10.34255556,0.230432086,0.224397357,0.3421134,0.416328349,0.438462532,0.417002688,0.357421274,0.330201423
10.37034722,0.228600192,0.23346697,0.34262056,0.428143265,0.449612445,0.415427863,0.362962013,0.334773609
10.39813889,0.232173374,0.235237153,0.336066066,0.42666117,0.444880697,0.418339294,0.363621334,0.34309294
10.42593333,0.234555441,0.231016814,0.344139264,0.429040807,0.45114246,0.424957874,0.360798974,0.350176483
10.45371944,0.231511174,0.236571716,0.341107591,0.426655929,0.435214156,0.422913971,0.37054078,0.35784701
10.48152222,0.230809904,0.233328279,0.341415254,0.428397008,0.446480879,0.419119877,0.36555432,0.352536594
10.50931667,0.256707483,0.243305532,0.346332827,0.432838513,0.443744715,0.427142709,0.369565861,0.347899816
10.53712222,0.231084648,0.220376661,0.346763854,0.427532473,0.453426452,0.422421215,0.371450893,0.359578396
10.56493056,0.235416936,0.217454436,0.346718318,0.436947442,0.45025537,0.429018418,0.375835113,0.350438289
10.59273333,0.239832252,0.228005556,0.345503752,0.437857221,0.448763775,0.434319751,0.370884473,0.366652284
10.62053889,0.233973739,0.218192873,0.347443924,0.439098407,0.451726018,0.429110053,0.378052574,0.357639352
10.64834167,0.249500103,0.243118452,0.349117882,0.447753057,0.459563371,0.433723952,0.379001655,0.361567104
10.67612778,0.244047159,0.23819175,0.357905317,0.43840728,0.430784421,0.436370435,0.395253547,0.360306287
10.70393889,0.241429759,0.246496994,0.353830951,0.440841635,0.46502563,0.431929755,0.386964979,0.373100571
10.73173333,0.242771754,0.232373772,0.353311662,0.44804757,0.466973125,0.43583586,0.388955297,0.37595565
10.75954444,0.248733826,0.255047188,0.35999377,0.452562683,0.458942802,0.433407539,0.392152973,0.378983015
10.78735,0.242009469,0.241498222,0.36384949,0.448450504,0.458885092,0.438906412,0.388764028,0.369215402
10.81516111,0.249113454,0.235021131,0.358236667,0.451971947,0.478805338,0.44186606,0.389540025,0.376096496
10.84296389,0.259191609,0.243696553,0.367181466,0.453840247,0.464549143,0.443071805,0.389904062,0.383666381
10.87076111,0.25260723,0.238995837,0.365823222,0.457590092,0.471753789,0.440019568,0.392226897,0.381024159
10.89857222,0.250374321,0.246180862,0.363288458,0.452358324,0.470925807,0.442837775,0.397314861,0.380903489
10.92638056,0.251510496,0.242735769,0.366315206,0.458397222,0.476668898,0.449709032,0.396521072,0.385701562
10.95419167,0.254833018,0.248574836,0.370019312,0.465145749,0.466423402,0.448446055,0.398512169,0.398866552
10.98199167,0.246411288,0.243632272,0.370856066,0.468642195,0.460452762,0.45151722,0.405840093,0.390405821
11.00980278,0.251136337,0.242487506,0.374121905,0.462549827,0.458415956,0.449375416,0.400493006,0.405067123
11.03759444,0.250351772,0.235346999,0.368786117,0.467849105,0.469375991,0.463447614,0.406211006,0.396647769
11.06540278,0.250923161,0.246518996,0.378433805,0.46687611,0.481906026,0.445747195,0.407970878,0.408094969
11.09319722,0.255039345,0.275712,0.371099095,0.468939951,0.49396025,0.448600371,0.405716015,0.39481336
11.121,0.244783478,0.256791246,0.370820653,0.473026261,0.483095574,0.449441942,0.411043222,0.409466659
11.1488,0.247052289,0.26625339,0.378071759,0.473240994,0.468229321,0.451890608,0.411891487,0.412163569
11.17659167,0.249113809,0.273442235,0.38353445,0.474149059,0.466094051,0.459591932,0.410796492,0.414549346
11.20438889,0.248694219,0.249608837,0.377841171,0.471874992,0.47886566,0.458380593,0.415613788,0.420568338
11.2322,0.26219101,0.291920058,0.383061281,0.475466103,0.479742171,0.458736897,0.418534204,0.421039353
11.26001111,0.251661292,0.241333592,0.379154706,0.473497419,0.49266334,0.469684255,0.418545546,0.427622285
11.28781944,0.261404332,0.252348994,0.390234246,0.481616296,0.492528628,0.468342131,0.418099094,0.41635432
11.31561111,0.250997037,0.25556553,0.384766088,0.484826086,0.49051653,0.469854102,0.425319352,0.430378464
11.34342222,0.260567154,0.263750626,0.384928392,0.485662377,0.499716041,0.474318689,0.420888226,0.429619693
11.37123056,0.262131731,0.256765605,0.390979559,0.489247079,0.491529694,0.471678876,0.427827747,0.431483489
11.39903611,0.261106828,0.257750026,0.387780766,0.489360789,0.490138909,0.468633475,0.428859398,0.426852086
11.42683333,0.264223028,0.266208332,0.392292371,0.491890473,0.49517737,0.47431612,0.428544803,0.443651103
11.45464167,0.261833176,0.258237196,0.394442771,0.490451351,0.497345615,0.481273557,0.432881888,0.442406824
11.48245,0.263342944,0.250560863,0.398724566,0.491977354,0.498226944,0.478093054,0.435182732,0.445475457
11.51024167,0.263560531,0.255455271,0.404188494,0.495957486,0.498451478,0.47760346,0.434142125,0.441372437
11.53803333,0.263014041,0.26331314,0.402390729,0.490944243,0.507280622,0.484119779,0.433608134,0.44966276
11.56582222,0.260898782,0.25845628,0.397822755,0.496126282,0.494497394,0.47779648,0.439493017,0.447879444
11.593625,0.260238121,0.268552588,0.407588261,0.499238985,0.498820918,0.4818156,0.443374053,0.453470622
11.62143056,0.268445298,0.258554759,0.40472612,0.497617403,0.505903145,0.487138858,0.440720571,0.453965118
11.64923889,0.275982786,0.260186124,0.402180545,0.510632253,0.50448303,0.486829033,0.44135617,0.455802447
11.67705278,0.263192468,0.260471422,0.409069352,0.511331662,0.514289719,0.491305373,0.44172727,0.459918387
11.70485833,0.273619944,0.260674041,0.405301851,0.511158097,0.512785156,0.49277921,0.448199647,0.461501363
11.73266667,0.275393766,0.262957869,0.4108861,0.516110023,0.504688893,0.498411844,0.448278587,0.460754636
11.760475,0.272166277,0.26022116,0.407658963,0.519188182,0.518374819,0.498862956,0.453304258,0.471931128
11.78828611,0.267879028,0.265135063,0.416946749,0.509741664,0.510385125,0.506458579,0.451454618,0.47109583
11.81609722,0.26769198,0.272835827,0.413781327,0.513159338,0.520619919,0.505115594,0.460234956,0.474841762
11.84389722,0.285190032,0.274306606,0.418050034,0.516429456,0.524084858,0.509852825,0.466848678,0.473258593
11.87170556,0.270884862,0.268193742,0.421243426,0.520428916,0.514322456,0.513832625,0.483939862,0.480487337
11.89949722,0.273881655,0.278477867,0.424197852,0.528136605,0.521629966,0.511063731,0.471936535,0.479614877
11.92730278,0.281070574,0.269125325,0.424113144,0.524558587,0.527125188,0.511780577,0.470161513,0.488667771
11.95510278,0.276457815,0.273352666,0.421138979,0.528479491,0.528332829,0.516591915,0.46894515,0.481204264
11.98291111,0.277101153,0.27987194,0.418752492,0.531950172,0.528909069,0.515389538,0.469787961,0.492317401
12.01071667,0.282741678,0.285404214,0.423839995,0.528964234,0.529831329,0.519982647,0.473781026,0.500466262
12.03852778,0.286119314,0.276018838,0.428773213,0.53470349,0.536773434,0.520891824,0.476830464,0.500547803
12.06633611,0.279772873,0.282862524,0.427062078,0.537309886,0.544945891,0.521491458,0.474722544,0.489581401
12.09412778,0.282335941,0.275874134,0.425458533,0.538117757,0.534541518,0.526915593,0.47596978,0.503849654
12.12191667,0.280768041,0.285243562,0.431465447,0.543136064,0.541368329,0.525942771,0.477442796,0.506543344
12.14971944,0.294498673,0.283731289,0.441607375,0.541633122,0.542611342,0.532280369,0.481782501,0.500753719
12.17751944,0.281218492,0.293145061,0.433892578,0.545980627,0.550489558,0.529384255,0.48200559,0.5128823
12.20532778,0.27722147,0.284486688,0.435583042,0.548438018,0.558588821,0.53434129,0.486839299,0.50430249
12.23312778,0.306219631,0.269567196,0.437159756,0.551302199,0.551496137,0.53581814,0.486565682,0.520234781
12.26093056,0.297430097,0.289263064,0.438194699,0.549711223,0.563240528,0.538181641,0.48710104,0.514976043
12.28873333,0.294897082,0.284424599,0.445827235,0.552887298,0.558236599,0.543491646,0.486186634,0.518949628
12.31654444,0.290058082,0.277590499,0.438931975,0.556135876,0.560177015,0.541069604,0.492301112,0.520615728
12.34433333,0.286083512,0.303177507,0.442986296,0.556237431,0.544463948,0.545312402,0.492806732,0.533787408
12.37211944,0.28891979,0.299274912,0.452271519,0.558162259,0.550304677,0.54221582,0.498304489,0.532808401
12.39993056,0.289232576,0.286934814,0.444725386,0.558210133,0.551044405,0.548814842,0.497123072,0.533293256
12.427725,0.283828623,0.289481162,0.454602184,0.562212262,0.552853326,0.549677739,0.501002027,0.537298254
12.45553333,0.284954233,0.299639578,0.4608102,0.564131049,0.559466349,0.550903701,0.50053946,0.537515053
12.483325,0.296314839,0.299199066,0.458658593,0.560004264,0.557106338,0.553950954,0.503421386,0.543901559
12.51113056,0.309368804,0.297437902,0.456315113,0.570312271,0.55038993,0.554556884,0.511928692,0.534120409
12.53892778,0.288939576,0.301219203,0.460005394,0.570341565,0.550925067,0.560111781,0.505863228,0.53907779
12.56673333,0.299318746,0.295635297,0.458678137,0.56856857,0.562463054,0.561847093,0.510406269,0.544016863
12.59453056,0.289140819,0.304989338,0.4634493,0.572777858,0.559699017,0.564024549,0.511117433,0.555368178
12.62231667,0.303601113,0.300535657,0.464305937,0.572245984,0.563099217,0.563263486,0.512898374,0.54835397
12.65011667,0.304545875,0.309582939,0.463395213,0.579817131,0.566898202,0.565639449,0.516624737,0.562323148
12.67792778,0.308746373,0.309496267,0.468611845,0.580677228,0.566615766,0.568021386,0.520790055,0.562907914
12.70571944,0.298876946,0.300556023,0.465890828,0.580591108,0.572725966,0.569085486,0.518557233,0.570895637
12.73353889,0.301855102,0.308770198,0.472039109,0.582890999,0.573434285,0.572347727,0.51903995,0.562976759
12.76135,0.307525292,0.301151262,0.471582618,0.585740333,0.577733525,0.572569289,0.523803039,0.569221785
12.78915556,0.308717916,0.311475815,0.470742579,0.587612144,0.580727812,0.575934692,0.523759309,0.577205763
12.81696667,0.309642472,0.309425563,0.475579587,0.59203859,0.581684445,0.580041515,0.527949275,0.569154228
12.84475278,0.311990438,0.298144212,0.474852008,0.590442969,0.586636143,0.581762648,0.528660591,0.575268411
12.87256389,0.3027283,0.310721271,0.479119395,0.594356864,0.590114709,0.582668652,0.53112013,0.583019637
12.90037222,0.300008847,0.297976197,0.476543691,0.605767993,0.595542463,0.590274801,0.534745882,0.591906883
12.92816667,0.323201056,0.307694032,0.483487695,0.60837644,0.59556282,0.588942986,0.536288154,0.584116133
12.95595278,0.314839943,0.299942593,0.483627051,0.606232329,0.59548592,0.59089676,0.538311802,0.583641961
12.98375556,0.304858024,0.305880725,0.486869377,0.608509091,0.599567031,0.589954427,0.537757115,0.592352738
13.01156667,0.30662325,0.304424928,0.486624829,0.607868891,0.604893336,0.593589268,0.538182618,0.590068424
13.039375,0.309610006,0.310170651,0.488889733,0.60669787,0.598901605,0.595559482,0.542943679,0.603474218
13.06718611,0.305786805,0.312929154,0.490377637,0.616093183,0.604597127,0.603809582,0.545760239,0.607390882
13.09497222,0.32562406,0.312518585,0.49591444,0.611224811,0.605283878,0.603877576,0.547200174,0.606415116
13.12277778,0.319257112,0.307554292,0.492220475,0.616210497,0.610439793,0.603080608,0.551010118,0.609755987
13.15056944,0.315308932,0.325913306,0.493012628,0.618594819,0.615745801,0.610564323,0.552822361,0.608767099
13.17837222,0.343512694,0.30416549,0.497121533,0.622161126,0.613996413,0.60999085,0.556821062,0.613272142
13.20616667,0.326686125,0.3244515,0.496933356,0.623912766,0.618035119,0.608702234,0.55941792,0.620100334
13.23395556,0.346170661,0.326383468,0.495561498,0.624596083,0.616554328,0.611376513,0.558550092,0.626534441
13.26174444,0.340650926,0.312991271,0.50100577,0.628543861,0.618047524,0.617878466,0.560218656,0.626637259
13.28954722,0.33938288,0.307914403,0.504599394,0.629951419,0.624731005,0.617667845,0.56382537,0.626830154
13.31734444,0.346673986,0.343403884,0.505270138,0.630952237,0.632197351,0.62197635,0.571537513,0.630258696
13.34515,0.347173397,0.328054953,0.509235055,0.638730085,0.627789409,0.626743116,0.568915128,0.63506977
13.37294722,0.340452945,0.319200155,0.511713345,0.63331391,0.624916393,0.628950097,0.574331122,0.636915718
13.40074722,0.330067557,0.327925287,0.515119388,0.639045625,0.63462671,0.627579562,0.575171636,0.639821193
13.42854444,0.328711537,0.330977248,0.509918351,0.641091499,0.637230119,0.627380793,0.579754583,0.646655795
13.45635,0.344050684,0.331253506,0.512187143,0.647955631,0.635663841,0.637695985,0.579297417,0.646837595
13.48416111,0.35022626,0.303499772,0.513514941,0.644246109,0.635336627,0.6349846,0.583757138,0.643442046
13.51197222,0.340314724,0.328497568,0.5192034,0.650488926,0.641369515,0.637937709,0.584633705,0.650878982
13.53976111,0.345658859,0.32072685,0.520186313,0.652501102,0.639194334,0.640810437,0.588403893,0.657918325
13.56756667,0.343078079,0.332091861,0.523465114,0.652396946,0.643453182,0.645562699,0.58770203,0.655843593
13.595375,0.327643734,0.329794138,0.522891184,0.65652846,0.64440636,0.645970111,0.593772492,0.665532126
13.62318889,0.34681821,0.328137379,0.519682085,0.661699463,0.649547003,0.645013536,0.596159892,0.664564888
13.65099444,0.32790896,0.330201082,0.526536553,0.660424935,0.653541506,0.648838202,0.59806005,0.66388706
13.67880278,0.33302323,0.327557401,0.526866409,0.665175141,0.654605582,0.654131774,0.599651978,0.671042718
13.70661111,0.346464976,0.329441734,0.526740761,0.665865754,0.660700083,0.653513293,0.603300017,0.677401083
13.73441667,0.331612672,0.331103272,0.534263861,0.669976551,0.663747291,0.653718288,0.605246952,0.683688263
13.76220833,0.35140365,0.330185475,0.533044504,0.668748987,0.658949284,0.655858577,0.611890449,0.684851208
13.79001111,0.340503693,0.324751391,0.536820847,0.672202357,0.661221581,0.655972187,0.609687016,0.681675885
13.81780833,0.352145156,0.34243755,0.538265919,0.676511837,0.667710275,0.657583637,0.61047235,0.691085484
13.84561944,0.354510455,0.342705457,0.543202833,0.674852226,0.670944579,0.666511007,0.61359885,0.687941634
13.87340833,0.342715372,0.33621894,0.542358872,0.677438277,0.669881612,0.666044135,0.618213226,0.698529909
13.90121944,0.351894994,0.350456704,0.541490464,0.680918225,0.67283565,0.668147548,0.620520827,0.697111181
13.92902778,0.345696871,0.347513596,0.543157806,0.680972283,0.678676982,0.678388889,0.618226641,0.699754177
13.95683056,0.342795619,0.338917372,0.545119181,0.688569755,0.679311784,0.677737511,0.634947809,0.709666161
13.98463333,0.334861174,0.33151093,0.549964947,0.686593879,0.685708259,0.67876833,0.643290219,0.708539761
14.01243611,0.355130813,0.335563985,0.547198418,0.691718579,0.682950867,0.681386858,0.63841106,0.71727557
14.04024722,0.342670944,0.345129098,0.552857192,0.696568834,0.688554352,0.680861824,0.640974682,0.711345318
14.06804444,0.348512009,0.339133207,0.552910493,0.70023461,0.691504161,0.683138396,0.644358588,0.71691177
14.09583889,0.353338807,0.348582924,0.557284073,0.699650899,0.689602555,0.695462956,0.639432695,0.720914449
14.12364722,0.34841611,0.340812397,0.560595645,0.701573503,0.693342022,0.701082005,0.639374753,0.720950785
14.15143333,0.345938669,0.339037499,0.556160026,0.701004995,0.697341502,0.697817492,0.639831828,0.736034624
14.17923056,0.356121728,0.342975748,0.563500351,0.703531336,0.700836817,0.694940137,0.642100616,0.731372164
14.207025,0.353709049,0.348679301,0.564629671,0.707358879,0.702436424,0.700147897,0.64474869,0.736260647
14.23481667,0.359507186,0.39245683,0.565417635,0.711851664,0.706358715,0.700978761,0.647978371,0.744060027
14.26262778,0.355556397,0.341118647,0.570538351,0.710433795,0.705929974,0.705077657,0.651492889,0.738602778
14.29044722,0.347049069,0.344484364,0.568222402,0.71748031,0.705997796,0.706142585,0.65231858,0.746587537
14.31825,0.343539861,0.341150479,0.57301395,0.720771997,0.703687374,0.708629676,0.654872287,0.752639258
14.34605,0.343841509,0.346161732,0.575234447,0.719690717,0.711697295,0.712828844,0.655065496,0.750942712
14.37383889,0.344442841,0.35598189,0.574681517,0.723301909,0.720533131,0.71476826,0.655598938,0.752498142
14.40164722,0.346440665,0.357918477,0.580334518,0.72330766,0.720563404,0.718131431,0.661157998,0.760571126
14.42944444,0.355975106,0.356457994,0.582250003,0.731294483,0.719310996,0.719493442,0.661444537,0.762503967
14.45723889,0.350292129,0.349918778,0.583180042,0.732339411,0.726704406,0.723176172,0.662298664,0.763899003
14.48504722,0.353052755,0.355963875,0.583566014,0.73582003,0.729283065,0.723789006,0.667224458,0.771023645
14.51283611,0.358337857,0.354944976,0.58755391,0.735665578,0.727787606,0.72662754,0.671658263,0.775735721
14.54062778,0.351373885,0.363997682,0.58951214,0.741400059,0.736286225,0.7312328,0.673553503,0.774590297
14.56843889,0.359588886,0.356191078,0.587429698,0.743321176,0.73745454,0.729675059,0.67410442,0.783400389
14.59625,0.362644128,0.357911179,0.590095366,0.744771427,0.733061209,0.734884333,0.677185027,0.787913103
14.62405833,0.358606511,0.360044581,0.599001002,0.7464168,0.733667991,0.735990684,0.675808406,0.78218749
14.65186389,0.347380287,0.365269373,0.596073159,0.750302258,0.745255568,0.736954067,0.680783454,0.788757734
14.67965556,0.360678686,0.360428041,0.597291862,0.75290885,0.748366572,0.739992879,0.68150888,0.793765126
14.70746667,0.358239066,0.357591721,0.601864278,0.756696991,0.746185666,0.744201589,0.687262826,0.79905275
14.735275,0.362372337,0.367817019,0.603712616,0.75841217,0.750568941,0.749117964,0.688694734,0.804385743
14.76306389,0.348608303,0.387692725,0.601483234,0.757965785,0.754056841,0.751437027,0.69032063,0.799432822
14.79087222,0.349245817,0.366679516,0.604450827,0.769277228,0.754815652,0.748995264,0.692121483,0.810211585
14.81868056,0.358174845,0.358137748,0.607430944,0.762691833,0.754616411,0.75413913,0.698281867,0.811779808
14.84649167,0.35861517,0.362049104,0.611028896,0.768536253,0.758767498,0.754663157,0.696738675,0.812934488
14.87430278,0.350745896,0.371517896,0.612191319,0.772043002,0.766516863,0.758498084,0.701279177,0.814651634
14.90211389,0.356223984,0.371612956,0.613767597,0.777827636,0.767296584,0.760530298,0.700721442,0.824273845
14.92992778,0.355853945,0.371356571,0.617537437,0.773088615,0.771759631,0.763037441,0.707789651,0.82523161
14.95772222,0.35921329,0.365664711,0.617730069,0.776970227,0.777966697,0.762379999,0.705710793,0.829566205
14.98553333,0.353411576,0.373047765,0.616958745,0.783057789,0.777786664,0.766417927,0.709329539,0.834390084
15.01334444,0.362530138,0.384485918,0.61705463,0.784459408,0.780294882,0.774956943,0.711765655,0.830262548
15.04115278,0.355394164,0.390450423,0.624189729,0.782665384,0.78217247,0.774714964,0.714258848,0.842825394
15.06893889,0.359533954,0.396658938,0.626336705,0.785702107,0.783141538,0.776710956,0.715659961,0.843490061
15.09674167,0.359801407,0.376564287,0.630716299,0.790459128,0.789522791,0.780361614,0.726796203,0.845717729
15.12453333,0.355091436,0.382599869,0.630718102,0.79184228,0.795018994,0.784679165,0.722398677,0.853424591
15.15232222,0.366690508,0.378972486,0.636052536,0.797850366,0.795805773,0.788057701,0.728665099,0.854944646
15.18011944,0.361958845,0.383862823,0.631684416,0.797481976,0.79676966,0.789416165,0.724043987,0.855704113
15.20793056,0.363239551,0.379326463,0.636631173,0.801763582,0.804992566,0.794577964,0.731230106,0.857777853
15.23572778,0.365206166,0.400462433,0.636780473,0.795454753,0.807003957,0.793442228,0.728991446,0.869503116
15.26351667,0.376807484,0.402829401,0.641079376,0.802773462,0.800614392,0.794240651,0.735248809,0.871300579
15.29130833,0.376458543,0.383719119,0.645601967,0.803782144,0.810472689,0.801351421,0.741017596,0.872252477
15.3191,0.384714901,0.384665156,0.6426395,0.809880658,0.81213822,0.804244202,0.741169609,0.874869346
15.34690833,0.390455553,0.383513539,0.645899831,0.814743961,0.819100652,0.808322403,0.743068841,0.879471337
15.37471389,0.388354055,0.386640208,0.6531774,0.816485274,0.818145462,0.807617871,0.744642752,0.885302826
15.40251111,0.379748723,0.383990212,0.651268078,0.815262554,0.824446812,0.812174953,0.748091649,0.886972006
15.4303,0.386957492,0.397279581,0.655965306,0.824765171,0.826236895,0.81225164,0.750271419,0.896212814
15.45810278,0.38779709,0.390239458,0.655842785,0.827626449,0.82796356,0.819724878,0.753629531,0.894141119
15.48589444,0.390913461,0.396989332,0.661256235,0.823216293,0.829553954,0.823142923,0.759378842,0.89859452
15.51369444,0.38218757,0.392789917,0.662734446,0.83094518,0.832751307,0.82389162,0.761202397,0.90431862
15.54150278,0.397090796,0.386112114,0.660689909,0.837191379,0.834720098,0.828046198,0.760514738,0.91449934
15.56930833,0.38538702,0.39260978,0.661306111,0.834632587,0.838588988,0.82862757,0.766997389,0.910905024
15.59709444,0.394850667,0.391289013,0.667752082,0.83976849,0.839964496,0.829770798,0.769641532,0.910592295
15.62489722,0.392345751,0.395083988,0.668357644,0.839412228,0.844236567,0.8302616,0.772206327,0.924486126
15.6527,0.408501408,0.395779774,0.67069025,0.845001155,0.849019255,0.834954026,0.773656508,0.928426123
15.68050556,0.398381822,0.394813115,0.670633937,0.846344924,0.850714719,0.835971816,0.779395537,0.922470082
15.7083,0.402669931,0.396333219,0.675239224,0.845575453,0.854273304,0.838786759,0.777044068,0.931689508
15.73609167,0.389955985,0.394357916,0.675513563,0.849515799,0.859092932,0.843156102,0.779588978,0.934953867
15.76390278,0.407528197,0.399862281,0.674621047,0.851706857,0.859410439,0.846028979,0.782074493,0.94299073
15.79171111,0.41373142,0.400503401,0.681515056,0.854969655,0.865304792,0.852195406,0.791454528,0.945140027
15.81952222,0.406089895,0.395934933,0.681139446,0.864982342,0.866898696,0.850730569,0.789007455,0.940810789
15.84733056,0.409758051,0.401063943,0.68495007,0.868139236,0.867622247,0.853331937,0.796073429,0.948806121
15.87513889,0.4141065,0.404966403,0.684223187,0.86670734,0.871144791,0.85746436,0.801741544,0.960999755
15.90294722,0.417347765,0.405497089,0.688289961,0.869306987,0.878362454,0.861428407,0.798248638,0.957161489
15.93075556,0.412339452,0.410319416,0.693091657,0.87589052,0.878259029,0.861659066,0.802138564,0.962579974
15.95855,0.410039429,0.405221573,0.694670835,0.875742162,0.880886088,0.864814007,0.8058488,0.962330157
15.98636111,0.413384782,0.40034979,0.694573013,0.87704904,0.886686943,0.869553412,0.809571844,0.967441366
16.01417778,0.413209443,0.410399104,0.697650036,0.883706036,0.890574884,0.869933385,0.806421186,0.972624565
16.04198333,0.414230496,0.407638954,0.698758529,0.883252878,0.889149365,0.875167747,0.811629779,0.979112105
16.06978333,0.420684395,0.409419705,0.699396927,0.892298987,0.893937291,0.878387212,0.814750012,0.979404244
16.09759167,0.419499942,0.412186471,0.701662608,0.889476303,0.898409695,0.880396559,0.817939788,0.987977525
16.12538333,0.416206344,0.410729949,0.709490301,0.890296566,0.897309727,0.884708479,0.821274705,0.985363245
16.15318611,0.417810975,0.40997083,0.704877195,0.894274462,0.90029706,0.88615858,0.826880072,1.003900994
16.180975,0.415451361,0.410108471,0.708595272,0.894122976,0.905497352,0.886563857,0.831209745,1.003171296
16.20877778,0.422238453,0.411484799,0.70778737,0.899832754,0.908227597,0.893621327,0.830319601,1.007336128
16.23658889,0.419697338,0.415117885,0.712172243,0.909416958,0.916458114,0.895538344,0.833216882,1.003400971
16.26438333,0.42151988,0.417985532,0.713616532,0.903967258,0.916401299,0.895074824,0.839722833,1.011458714
16.29218889,0.425812326,0.424258255,0.717268808,0.908487472,0.921268843,0.902618149,0.844528208,1.020961029
16.32,0.423751745,0.417730915,0.718744262,0.914228292,0.920966103,0.901403332,0.848562571,1.015206129
16.34781667,0.430347965,0.417219081,0.724391871,0.914475689,0.928201415,0.907626422,0.850154547,1.024049659
16.37561111,0.431107499,0.418183678,0.725874613,0.92403842,0.929651621,0.9098406,0.854641644,1.028975862
16.40340556,0.431299167,0.416304553,0.728379043,0.918882672,0.92996399,0.914237463,0.855053879,1.033856339
16.43121389,0.435834783,0.420208703,0.733534626,0.929727568,0.935206079,0.911099119,0.864462771,1.033132171
16.459025,0.431422252,0.425661693,0.732972405,0.927215094,0.939927301,0.919258879,0.861734166,1.047144674
16.48683611,0.430054499,0.42212171,0.737837276,0.926220731,0.936566017,0.919559727,0.864938714,1.042445873
16.51464444,0.427376617,0.42621582,0.735966912,0.933023903,0.941165736,0.925554864,0.870151753,1.048770241
16.54245278,0.43349886,0.429997812,0.73797386,0.935539545,0.949264195,0.9261455,0.87263412,1.05494411
16.57026111,0.427956614,0.42703835,0.739990976,0.938926501,0.948245637,0.931967027,0.869904067,1.060838674
16.59805833,0.431801207,0.424738947,0.749260834,0.942255495,0.946807822,0.937566478,0.874333784,1.065914747
16.62586389,0.432126976,0.423179839,0.746773979,0.94793577,0.95399537,0.939941683,0.878955747,1.063816632
16.65366389,0.440650915,0.428282444,0.748704151,0.949986096,0.955587737,0.9394654,0.882337437,1.071781288
16.681475,0.433084972,0.425282128,0.751630128,0.950651758,0.961414804,0.94529664,0.883411629,1.075174126
16.70928333,0.439933413,0.431160646,0.750375572,0.957797331,0.964013067,0.952976572,0.884639923,1.078140541
16.73708889,0.433157013,0.435491151,0.75755679,0.962102474,0.973354093,0.950054734,0.888483694,1.08494823
16.76489444,0.435461312,0.435353916,0.756927847,0.956537212,0.970379246,0.950131569,0.891650602,1.091106395
16.79270278,0.439377185,0.439363044,0.760520331,0.961165241,0.981042164,0.959161012,0.894328195,1.090341357
16.82050556,0.441196585,0.441877102,0.764809843,0.962063349,0.975296065,0.965238175,0.898583555,1.095773908
16.84829444,0.439051261,0.430338951,0.765016841,0.968621018,0.985360851,0.965274041,0.901755263,1.100672839
16.87610556,0.441358342,0.435639688,0.76555597,0.972939017,0.98530112,0.966797221,0.904437868,1.111388211
16.9039,0.437017573,0.433466832,0.769667768,0.975535795,0.989165938,0.967307809,0.907016103,1.109497312
16.93168889,0.440833111,0.441814779,0.768529993,0.975024363,0.991914329,0.969778931,0.912425068,1.110744729
16.9595,0.441756474,0.439010515,0.77143523,0.977849308,0.994887782,0.969652397,0.917799936,1.121861565
16.98730833,0.442346294,0.442568953,0.774385521,0.983420616,1.001617743,0.977999755,0.916414483,1.121614495
17.01511944,0.439862611,0.4466551,0.778808589,0.9899208,1.002957771,0.982079424,0.925222944,1.127001938
17.04291389,0.446004439,0.449175946,0.780725584,0.992325653,1.00728489,0.985230563,0.924760738,1.131450282
17.070725,0.442171103,0.44703183,0.781798037,0.998128188,1.00686332,0.989411212,0.927434183,1.1374892
17.09853333,0.4470824,0.444824392,0.788693581,0.996695191,1.013587134,0.991150061,0.927146802,1.143833614
17.12634444,0.447830952,0.449487268,0.782190734,1.002334646,1.017317653,0.993826723,0.931464043,1.14675281
17.15414444,0.442478553,0.446175001,0.790605295,1.005288838,1.023260869,0.99474482,0.936198112,1.155065742
17.18193889,0.445632344,0.446491324,0.7896339,1.001228255,1.02717913,1.004229381,0.938721436,1.148765522
17.20975,0.44822158,0.449071949,0.795548309,1.009753575,1.027550033,0.99846453,0.937921881,1.158825772
17.23756111,0.444611459,0.454826001,0.793928386,1.009708968,1.03131556,1.007656781,0.942989593,1.158341258
17.26536667,0.447261512,0.45344841,0.800401717,1.011048572,1.037441673,1.008225275,0.95156295,1.163245496
17.29317222,0.448926367,0.454072204,0.798871435,1.016524424,1.044940762,1.015837273,0.955964486,1.17946512
